sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
both_sexes,all_months,all_years,40-49,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,30-39,Pfizer,1,187,187,187,187,187,187,187,187,187,187,187,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,UKN,0,204,204,204,204,204,204,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,UKN,0,323,323,323,323,323,323,323,323,323,323,323,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,Pfizer,1,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,80+,Pfizer,1,158,158,158,158,158,158,158,158,158,158,158,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,80+,Moderna,0,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,Pfizer,1,298,298,298,298,298,298,298,298,298,298,298,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,25-29,AstraZeneca,0,219,219,219,219,219,219,219,219,219,219,219,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,Moderna,0,657,657,657,657,657,657,657,657,657,657,657,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,AstraZeneca,1,127,127,127,127,127,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,30-39,AstraZeneca,0,446,446,446,446,446,446,446,446,446,446,446,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,AstraZeneca,1,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,25-29,Pfizer,1,80,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,Pfizer,1,160,160,160,160,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,60-69,AstraZeneca,1,84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,18-24,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,AstraZeneca,1,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,Pfizer,0,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,Pfizer,0,9680,9680,9680,9680,9680,9680,9680,9680,9680,9680,9680,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,Pfizer,0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,Pfizer,0,4445,4445,4445,4445,4445,4445,4445,4437,4445,4445,4445,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,Moderna,0,1483,1483,1483,1483,1483,1483,1483,1459,1483,1483,1483,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,Pfizer,0,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,Pfizer,0,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,Pfizer,1,347,347,347,347,347,347,347,347,347,347,347,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,Pfizer,0,7704,7704,7704,7704,7704,7704,7704,7657,7704,7704,7704,0,0,0,0,0,0,0,0,0,0
0,January,2021,all_birth_cohorts,Pfizer,0,441,441,441,441,441,441,441,441,441,441,441,0,0,0,0,0,0,0,0,0,0
0,February,2021,all_birth_cohorts,Pfizer,0,826,826,826,826,826,826,826,826,826,826,826,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,AstraZeneca,0,476,476,476,476,476,476,476,476,476,476,476,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,AstraZeneca,0,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,AstraZeneca,0,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,AstraZeneca,0,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,Moderna,0,142,142,142,142,142,142,142,142,142,142,142,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,Moderna,0,488,488,488,488,488,488,488,488,488,488,488,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,Moderna,0,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,Moderna,0,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,Moderna,0,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,Pfizer,0,972,972,972,972,972,972,972,972,972,972,972,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,AstraZeneca,0,597,597,597,597,597,597,597,597,597,597,597,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,AstraZeneca,0,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,AstraZeneca,0,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,AstraZeneca,0,2710,2710,2710,2710,2710,2710,2710,2710,2710,2710,2710,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,Moderna,0,168,168,168,168,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,Moderna,0,560,560,560,560,560,560,560,560,560,560,560,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,UKN,0,427,427,427,427,427,427,427,427,427,427,427,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,UKN,0,115,115,115,115,115,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,UKN,0,298,298,298,298,298,298,298,298,298,298,298,0,0,0,0,0,0,0,0,0,0
0,February,2021,all_birth_cohorts,AstraZeneca,0,113,113,113,113,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
1,January,2021,all_birth_cohorts,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
1,February,2021,all_birth_cohorts,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,Pfizer,1,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,Pfizer,1,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,Pfizer,1,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,Pfizer,1,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0
1,February,2021,all_birth_cohorts,AstraZeneca,0,65,65,65,65,65,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0
1,January,2021,all_birth_cohorts,Pfizer,0,251,251,251,251,251,251,251,251,251,251,251,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,UKN,0,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,UKN,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
1,February,2021,all_birth_cohorts,Pfizer,0,347,347,347,347,347,347,347,347,347,347,347,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,Pfizer,1,96,96,96,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,Pfizer,1,246,246,246,246,246,246,246,246,246,246,246,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,UKN,0,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0
1,January,2021,all_birth_cohorts,Moderna,0,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0
1,February,2021,all_birth_cohorts,Moderna,0,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
0,February,2021,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,AstraZeneca,1,53,53,53,53,53,53,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,AstraZeneca,1,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,AstraZeneca,1,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
1,June,2021,all_birth_cohorts,AstraZeneca,1,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,January,2021,all_birth_cohorts,Moderna,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
0,February,2021,all_birth_cohorts,Moderna,0,56,56,56,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,AstraZeneca,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,Pfizer,0,10564,10564,10564,10564,10564,10564,10564,10556,10564,10564,10564,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,Pfizer,0,17384,17384,17384,17384,17384,17384,17384,17337,17384,17384,17384,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,Pfizer,0,6178,6178,6178,6178,6178,6178,6178,6178,6178,6178,6178,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,Moderna,0,3115,3115,3115,3115,3115,3115,3115,3091,3115,3115,3115,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,Pfizer,0,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,Pfizer,1,477,477,477,477,477,477,477,477,477,477,477,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,all_birth_cohorts,Pfizer,0,692,692,692,692,692,692,692,692,692,692,692,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,Pfizer,0,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,AstraZeneca,0,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,AstraZeneca,0,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,AstraZeneca,0,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,AstraZeneca,0,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,Moderna,0,310,310,310,310,310,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,Moderna,0,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,Moderna,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,UKN,0,725,725,725,725,725,725,725,725,725,725,725,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,UKN,0,289,289,289,289,289,289,289,289,289,289,289,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,AstraZeneca,0,178,178,178,178,178,178,178,178,178,178,178,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,all_birth_cohorts,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,Pfizer,1,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,Pfizer,1,164,164,164,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,Pfizer,1,339,339,339,339,339,339,339,339,339,339,339,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,UKN,0,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,all_birth_cohorts,Moderna,0,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,Moderna,0,122,122,122,122,122,122,122,122,122,122,122,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,AstraZeneca,1,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,AstraZeneca,1,108,108,108,108,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,AstraZeneca,1,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,AstraZeneca,1,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,Pfizer,0,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,Pfizer,0,16019,16019,16019,16019,16019,16019,16019,15964,16019,16019,16019,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,Moderna,0,3304,3304,3304,3304,3304,3304,3304,3280,3304,3304,3304,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,Pfizer,1,689,689,689,689,689,689,689,689,689,689,689,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,AstraZeneca,0,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,Moderna,0,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,AstraZeneca,0,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,UKN,0,615,615,615,615,615,615,615,615,615,615,615,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,UKN,0,417,417,417,417,417,417,417,417,417,417,417,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,Pfizer,1,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,AstraZeneca,1,211,211,211,211,211,211,211,211,211,211,211,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,AstraZeneca,1,197,197,197,197,197,197,197,197,197,197,197,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,Pfizer,0,38897,38897,38897,38897,38897,38897,38897,38842,38897,38897,38897,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,Moderna,0,6664,6664,6664,6664,6664,6664,6664,6640,6664,6664,6664,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,Pfizer,1,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,AstraZeneca,0,13462,13462,13462,13462,13462,13462,13462,13462,13462,13462,13462,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,UKN,0,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,AstraZeneca,1,408,408,408,408,408,408,408,408,408,408,408,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,Pfizer,0,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,6119,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,Pfizer,0,9680,9680,9680,9680,9680,9680,9680,9680,9680,9680,9680,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,Pfizer,0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,Pfizer,0,4445,4445,4445,4445,4445,4445,4445,4437,4445,4445,4445,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,Moderna,0,1483,1483,1483,1483,1483,1483,1483,1459,1483,1483,1483,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,Pfizer,0,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,0,0,0,0,0,0,0,0,0,0
0,March,all_years,all_birth_cohorts,Pfizer,0,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,Pfizer,1,347,347,347,347,347,347,347,347,347,347,347,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,Pfizer,0,7704,7704,7704,7704,7704,7704,7704,7657,7704,7704,7704,0,0,0,0,0,0,0,0,0,0
0,January,all_years,all_birth_cohorts,Pfizer,0,441,441,441,441,441,441,441,441,441,441,441,0,0,0,0,0,0,0,0,0,0
0,February,all_years,all_birth_cohorts,Pfizer,0,826,826,826,826,826,826,826,826,826,826,826,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,AstraZeneca,0,476,476,476,476,476,476,476,476,476,476,476,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,AstraZeneca,0,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,AstraZeneca,0,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,AstraZeneca,0,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,0,0,0,0,0,0,0,0,0,0
0,March,all_years,all_birth_cohorts,Moderna,0,142,142,142,142,142,142,142,142,142,142,142,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,Moderna,0,488,488,488,488,488,488,488,488,488,488,488,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,Moderna,0,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,Moderna,0,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,Moderna,0,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,Pfizer,0,972,972,972,972,972,972,972,972,972,972,972,0,0,0,0,0,0,0,0,0,0
0,March,all_years,all_birth_cohorts,AstraZeneca,0,597,597,597,597,597,597,597,597,597,597,597,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,AstraZeneca,0,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,AstraZeneca,0,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,AstraZeneca,0,2710,2710,2710,2710,2710,2710,2710,2710,2710,2710,2710,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,Moderna,0,168,168,168,168,168,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,Moderna,0,560,560,560,560,560,560,560,560,560,560,560,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,UKN,0,427,427,427,427,427,427,427,427,427,427,427,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,UKN,0,115,115,115,115,115,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,UKN,0,298,298,298,298,298,298,298,298,298,298,298,0,0,0,0,0,0,0,0,0,0
0,February,all_years,all_birth_cohorts,AstraZeneca,0,113,113,113,113,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0
0,March,all_years,all_birth_cohorts,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
1,January,all_years,all_birth_cohorts,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
1,February,all_years,all_birth_cohorts,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,Pfizer,1,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,Pfizer,1,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,Pfizer,1,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,Pfizer,1,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0
1,February,all_years,all_birth_cohorts,AstraZeneca,0,65,65,65,65,65,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0
1,January,all_years,all_birth_cohorts,Pfizer,0,251,251,251,251,251,251,251,251,251,251,251,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,UKN,0,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,UKN,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
1,February,all_years,all_birth_cohorts,Pfizer,0,347,347,347,347,347,347,347,347,347,347,347,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,Pfizer,1,96,96,96,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,Pfizer,1,246,246,246,246,246,246,246,246,246,246,246,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,UKN,0,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0
1,January,all_years,all_birth_cohorts,Moderna,0,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0
1,February,all_years,all_birth_cohorts,Moderna,0,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
