sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,60-69,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,,1,0,0,1,1,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,28,28,28,28,28,28,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,0,1,2021-02-08,26,26,26,26,26,26,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,1,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,1,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,1,0,0,0,1,2021-02-08,49,49,49,49,49,49,0,0,0,0,0
1,80+,0,,1,1,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,0,1,2021-02-08,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,1,1,0,0,0,0,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,1,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,18-24,0,,0,1,0,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,0,0,0,1,2021-02-08,42,42,42,42,42,42,0,0,0,0,0
0,30-39,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,40-49,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,1,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
1,50-59,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-08,3,3,3,3,3,3,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,1,0,0,0,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,0,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,18-24,0,,1,0,0,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,1,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
1,50-59,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,1,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,1,0,0,0,0,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,,0,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-02-08,2,2,2,2,2,2,0,0,0,0,0
1,50-59,0,,1,1,0,1,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,Moderna,0,0,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,1,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,2,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,1,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
1,70-79,2,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,1,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,1,0,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,0,0,0,0,1,1,2021-02-08,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,25-29,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,,0,1,0,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,1,0,1,0,0,0,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,0,0,1,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,0,1,2021-02-08,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,1,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,1,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,1,0,0,0,0,0,0,1,2021-02-08,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,1001,952,980,1001,1001,1001,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,975,947,968,975,975,975,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,217,217,217,217,217,217,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,623,602,623,623,623,623,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,872,844,872,872,872,872,0,0,0,0,0
1,25-29,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,315,308,315,315,315,315,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,286,272,279,279,279,279,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,345,345,345,345,345,345,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,1087,1067,1074,1087,1087,1087,1,1,0,0,0
1,60-69,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,40-49,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,56,56,56,56,56,56,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,301,301,301,301,301,301,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,238,231,238,238,238,238,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,147,147,147,147,147,147,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,339,339,339,339,339,339,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,734,719,726,727,734,734,1,1,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,343,343,343,343,343,343,0,0,0,0,0
0,18-24,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,245,231,245,245,245,245,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,161,161,161,161,161,161,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,63,63,63,63,63,63,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,56,49,49,56,56,56,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,757,736,750,757,757,757,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,203,203,203,203,203,203,0,0,0,0,0
0,0-4,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,84,84,84,84,84,84,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,50-59,2,Pfizer,0,0,0,0,0,1,1,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,18-24,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,291,284,291,291,291,291,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,359,352,359,359,359,359,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,630,623,630,630,630,630,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,259,259,259,259,259,259,0,0,0,0,0
1,80+,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,161,161,161,161,161,161,0,0,0,0,0
0,60-69,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,28,21,28,28,28,28,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,1,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,1,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,273,273,273,273,273,273,0,0,0,0,0
1,80+,0,,1,0,1,0,1,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,77,77,77,77,77,77,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,40-49,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,13,13,13,13,13,13,0,0,0,0,0
0,50-59,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,55,55,55,55,55,55,0,0,0,0,0
1,0-4,0,,0,0,0,0,0,0,0,0,0,0,2021-02-15,140,140,140,140,140,140,0,0,0,0,0
0,30-39,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,10,10,10,10,10,10,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,63,63,63,63,63,63,0,0,0,0,0
1,80+,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,63,63,63,63,63,63,0,0,0,0,0
1,30-39,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,1,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,50-59,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,42,35,42,42,42,42,0,0,0,0,0
1,25-29,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,42,35,42,42,42,42,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,1,0,0,0,1,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,50-59,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,1,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
1,12-17,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,49,49,49,49,49,49,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,30-39,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,14,7,7,14,14,14,0,0,0,0,0
0,60-69,0,,0,1,1,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,63,63,63,63,63,63,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,154,147,154,154,154,154,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,32,25,32,32,32,32,0,0,0,0,0
1,50-59,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,1,1,1,1,1,1,0,0,0,0,0
1,60-69,2,Pfizer,0,0,0,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,21,14,14,21,21,21,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,28,21,28,28,28,28,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,1,0,0,1,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,1,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,35,35,35,35,35,35,0,0,0,0,0
0,50-59,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,33,33,33,33,33,33,0,0,0,0,0
0,40-49,2,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,42,35,35,42,42,42,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,0,1,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,1,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,42,42,42,42,42,42,0,0,0,0,0
1,30-39,0,,1,1,0,1,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,18-24,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,0,1,2021-02-15,14,7,14,14,14,14,0,0,0,0,0
1,18-24,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
1,40-49,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,3,3,3,3,3,3,0,0,0,0,0
0,60-69,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,56,56,56,56,56,56,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,28,21,21,28,28,28,0,0,0,0,0
1,30-39,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-02-15,1,1,1,1,1,1,0,0,0,0,0
1,30-39,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-02-15,6,6,6,6,6,6,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,30-39,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,25-29,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,12,12,12,12,12,12,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,1,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,28,21,28,28,28,28,0,0,0,0,0
1,60-69,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,,1,0,0,1,1,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,1,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,40-49,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,27,27,27,27,27,27,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,1,0,0,0,1,2021-02-15,49,49,49,49,49,49,0,0,0,0,0
1,80+,0,,1,1,0,0,0,1,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,1,1,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,1,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,18-24,0,,0,1,0,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,1,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,42,42,42,42,42,42,0,0,0,0,0
0,30-39,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,40-49,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,1,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
1,70-79,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-02-15,4,4,4,4,4,4,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
1,50-59,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,1,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,1,0,0,0,1,2021-02-15,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,0,1,2021-02-15,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,18-24,0,,1,0,0,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,1,0,0,0,1,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,0,1,2021-02-15,7,7,7,7,7,7,0,0,0,0,0
