datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20210215,none,no_dose,1940-1949,L2,0,0,0,26569.97,70-79
TEST,20210215,none,no_dose,1970-1979,L2,0,0,0,18744.62,40-49
TEST,20210215,none,no_dose,1950-1959,L2,1,6255.35,158.37,34852.59,60-69
TEST,20210215,Pfizer,2,1970-1979,L2,0,0,0,836871.57,40-49
TEST,20210215,Pfizer,2,1950-1959,L2,0,0,0,1069335.89,60-69
TEST,20210215,none,no_dose,1980-1989,L2,0,0,0,28783.66,30-39
TEST,20210215,none,no_dose,<1940,L2,0,0,0,32975.12,80+
TEST,20210215,Pfizer,2,<1940,L2,0,0,0,1924804.6,80+
TEST,20210215,Pfizer,2,1980-1989,L2,0,0,0,1749822.36,30-39
TEST,20210215,Pfizer,2,1960-1969,L2,0,0,0,916573.62,50-59
TEST,20210215,Pfizer,1,1960-1969,L2,0,0,0,756945.63,50-59
TEST,20210215,Pfizer,1,1980-1989,L2,0,0,0,2363795.12,30-39
TEST,20210215,Pfizer,1,1970-1979,L2,0,0,0,1192356.83,40-49
TEST,20210215,AstraZeneca,1,1970-1979,L2,0,0,0,1464525.24,40-49
TEST,20210215,Pfizer,1,1950-1959,L2,0,0,0,1749822.36,60-69
TEST,20210215,AstraZeneca,1,1980-1989,L2,0,0,0,7091385.37,30-39
TEST,20210215,AstraZeneca,1,1960-1969,L2,0,0,0,2283666.48,50-59
TEST,20210215,Pfizer,2,1990+,L2,0,0,0,1749822.36,<30
TEST,20210215,AstraZeneca,1,1990+,L2,0,0,0,4812011.5,<30
TEST,20210215,Moderna,1,1980-1989,L2,0,0,0,10364332.47,30-39
TEST,20210215,Moderna,2,1980-1989,L2,0,0,0,22456053.68,30-39
TEST,20210215,Moderna,1,1990+,L2,0,0,0,9624023,<30
TEST,20210215,Pfizer,1,1990+,L2,0,0,0,3962833,<30
TEST,20210215,Moderna,1,1950-1959,L2,0,0,0,12248756.55,60-69
TEST,20210215,Pfizer,1,<1940,L2,0,0,0,3849609.2,80+
TEST,20210215,Pfizer,1,1940-1949,L2,0,0,0,33684080.52,70-79
TEST,20210215,Pfizer,2,1940-1949,L2,0,0,0,3849609.2,70-79
TEST,20210215,Moderna,1,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210215,Moderna,2,1990+,L2,0,0,0,19248046.01,<30
TEST,20210215,Moderna,2,1950-1959,L2,0,0,0,44912107.35,60-69
TEST,20210215,Moderna,1,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210222,none,no_dose,1960-1969,L2,1,4896.77,123.98,27283.05,50-59
TEST,20210222,none,no_dose,1990+,L2,0,0,0,14138.12,<30
TEST,20210222,none,no_dose,1940-1949,L2,0,0,0,26744.01,70-79
TEST,20210222,none,no_dose,1970-1979,L2,0,0,0,19289.38,40-49
TEST,20210222,none,no_dose,1950-1959,L2,0,0,0,23290.63,60-69
TEST,20210222,Pfizer,2,1970-1979,L2,0,0,0,836871.57,40-49
TEST,20210222,Pfizer,2,1950-1959,L2,0,0,0,1060915.92,60-69
TEST,20210222,none,no_dose,1980-1989,L2,0,0,0,29309.62,30-39
TEST,20210222,none,no_dose,<1940,L2,0,0,0,33309.35,80+
TEST,20210222,Pfizer,2,<1940,L2,0,0,0,1924804.6,80+
TEST,20210222,Pfizer,2,1980-1989,L2,0,0,0,1749822.36,30-39
TEST,20210222,Pfizer,2,1960-1969,L2,0,0,0,886423.17,50-59
TEST,20210222,AstraZeneca,1,1960-1969,L2,0,0,0,1122802.68,50-59
TEST,20210222,Pfizer,1,1960-1969,L2,0,0,0,601501.44,50-59
TEST,20210222,Pfizer,1,<1940,L2,0,0,0,2173166.48,80+
TEST,20210222,Pfizer,1,1990+,L2,0,0,0,2749720.86,<30
TEST,20210222,Pfizer,1,1980-1989,L2,0,0,0,1531094.57,30-39
TEST,20210222,AstraZeneca,1,1970-1979,L2,0,0,0,629608.98,40-49
TEST,20210222,AstraZeneca,1,1990+,L2,0,0,0,2406005.75,<30
TEST,20210222,Pfizer,1,1970-1979,L2,0,0,0,740309.46,40-49
TEST,20210222,Pfizer,1,1950-1959,L2,0,0,0,1334022.99,60-69
TEST,20210222,Pfizer,2,1990+,L2,0,0,0,1749822.36,<30
TEST,20210222,AstraZeneca,1,1980-1989,L2,0,0,0,2245605.37,30-39
TEST,20210222,Moderna,2,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210222,Moderna,1,1940-1949,L2,0,0,0,7091385.37,70-79
TEST,20210222,Moderna,1,1990+,L2,0,0,0,13473632.21,<30
TEST,20210222,Moderna,1,1950-1959,L2,0,0,0,11228026.84,60-69
TEST,20210222,Moderna,1,1960-1969,L2,0,0,0,22456053.68,50-59
TEST,20210222,Pfizer,1,1940-1949,L2,0,0,0,12248756.55,70-79
TEST,20210222,Pfizer,2,1940-1949,L2,0,0,0,3849609.2,70-79
TEST,20210222,Moderna,2,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210222,Moderna,2,1990+,L2,0,0,0,9624023,<30
TEST,20210222,Moderna,2,1950-1959,L2,0,0,0,19248046.01,60-69
TEST,20210222,Moderna,1,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210222,Moderna,1,1970-1979,L2,0,0,0,26947264.41,40-49
TEST,20210301,none,no_dose,1960-1969,L2,1,4988.39,126.3,27793.54,50-59
TEST,20210301,none,no_dose,1990+,L2,0,0,0,14245.75,<30
TEST,20210301,none,no_dose,1940-1949,L2,1,7297.7,184.76,40660.19,70-79
TEST,20210301,none,no_dose,1970-1979,L2,1,5334.45,135.06,29721.67,40-49
TEST,20210301,none,no_dose,1950-1959,L2,0,0,0,23383.6,60-69
TEST,20210301,Pfizer,2,1970-1979,L2,0,0,0,765547.28,40-49
TEST,20210301,Pfizer,2,1950-1959,L2,0,0,0,852761.53,60-69
TEST,20210301,none,no_dose,1980-1989,L2,0,0,0,29802.33,30-39
TEST,20210301,none,no_dose,<1940,L2,0,0,0,34923.88,80+
TEST,20210301,Pfizer,2,<1940,L2,0,0,0,1924804.6,80+
TEST,20210301,Pfizer,2,1980-1989,L2,0,0,0,1663411.38,30-39
TEST,20210301,Pfizer,2,1960-1969,L2,0,0,0,712890.59,50-59
TEST,20210301,AstraZeneca,1,1960-1969,L2,0,0,0,635548.69,50-59
TEST,20210301,Pfizer,1,1960-1969,L2,0,0,0,650900.11,50-59
TEST,20210301,AstraZeneca,1,1970-1979,L2,0,0,0,431847.19,40-49
TEST,20210301,Pfizer,1,<1940,L2,0,0,0,601501.44,80+
TEST,20210301,Pfizer,1,1990+,L2,0,0,0,2041459.43,<30
TEST,20210301,Pfizer,1,1980-1989,L2,0,0,0,1480618.92,30-39
TEST,20210301,AstraZeneca,1,1990+,L2,0,0,0,1623329.18,<30
TEST,20210301,Pfizer,1,1970-1979,L2,0,0,0,724388.83,40-49
TEST,20210301,Pfizer,1,1950-1959,L2,0,0,0,1845703.04,60-69
TEST,20210301,Pfizer,2,1990+,L2,0,0,0,1663411.38,<30
TEST,20210301,AstraZeneca,1,1980-1989,L2,0,0,0,1161520.02,30-39
TEST,20210301,AstraZeneca,1,1950-1959,L2,0,0,0,19248046.01,60-69
TEST,20210301,Moderna,2,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210301,Moderna,1,1940-1949,L2,0,0,0,6124378.28,70-79
TEST,20210301,Moderna,1,1990+,L2,0,0,0,12248756.55,<30
TEST,20210301,Moderna,2,1990+,L2,0,0,0,7925666,<30
TEST,20210301,Moderna,1,1950-1959,L2,0,0,0,10364332.47,60-69
TEST,20210301,Moderna,2,1950-1959,L2,0,0,0,16842040.26,60-69
TEST,20210301,Moderna,1,1960-1969,L2,0,0,0,14970702.45,50-59
TEST,20210301,Pfizer,1,1940-1949,L2,0,0,0,5389452.88,70-79
TEST,20210301,Pfizer,2,1940-1949,L2,0,0,0,3849609.2,70-79
TEST,20210301,Moderna,2,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210301,Moderna,1,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210301,Moderna,2,1940-1949,L2,0,0,0,67368161.03,70-79
TEST,20210301,Moderna,1,1970-1979,L2,0,0,0,19248046.01,40-49
TEST,20210308,none,no_dose,1960-1969,L2,0,0,0,18886.5,50-59
TEST,20210308,none,no_dose,1990+,L2,0,0,0,14271.4,<30
TEST,20210308,none,no_dose,1940-1949,L2,0,0,0,27060.92,70-79
TEST,20210308,none,no_dose,1970-1979,L2,0,0,0,19896.09,40-49
TEST,20210308,none,no_dose,1950-1959,L2,0,0,0,23613.1,60-69
TEST,20210308,Pfizer,2,1970-1979,L2,0,0,0,554470.46,40-49
TEST,20210308,Pfizer,2,1950-1959,L2,0,0,0,683940.72,60-69
TEST,20210308,none,no_dose,1980-1989,L2,0,0,0,30101.95,30-39
TEST,20210308,none,no_dose,<1940,L2,0,0,0,38806.54,80+
TEST,20210308,Pfizer,1,<1940,L2,0,0,0,225311.58,80+
TEST,20210308,Pfizer,2,<1940,L2,0,0,0,1820761.11,80+
TEST,20210308,Pfizer,2,1980-1989,L2,0,0,0,1141833.24,30-39
TEST,20210308,Pfizer,2,1960-1969,L2,0,0,0,526313.76,50-59
TEST,20210308,AstraZeneca,1,1960-1969,L2,0,0,0,408291.89,50-59
TEST,20210308,Pfizer,1,1960-1969,L2,0,0,0,811664.59,50-59
TEST,20210308,AstraZeneca,1,1970-1979,L2,0,0,0,391675.35,40-49
TEST,20210308,Pfizer,1,1990+,L2,0,0,0,3133402.84,<30
TEST,20210308,Pfizer,1,1980-1989,L2,0,0,0,1845703.04,30-39
TEST,20210308,AstraZeneca,1,1990+,L2,0,0,0,1464525.24,<30
TEST,20210308,Pfizer,1,1970-1979,L2,0,0,0,969326.06,40-49
TEST,20210308,Pfizer,1,1950-1959,L2,0,0,0,3062189.14,60-69
TEST,20210308,Pfizer,2,1990+,L2,0,0,0,1259217.96,<30
TEST,20210308,Moderna,1,1940-1949,L2,0,0,0,5614013.42,70-79
TEST,20210308,Moderna,1,1960-1969,L2,0,0,0,4812011.5,50-59
TEST,20210308,AstraZeneca,1,1980-1989,L2,0,0,0,962402.3,30-39
TEST,20210308,AstraZeneca,1,1950-1959,L2,0,0,0,4491210.74,60-69
TEST,20210308,Moderna,2,1980-1989,L2,0,0,0,11228026.84,30-39
TEST,20210308,Moderna,2,1990+,L2,0,0,0,6416015.34,<30
TEST,20210308,Moderna,2,1950-1959,L2,0,0,0,9624023,60-69
TEST,20210308,Moderna,1,1950-1959,L2,0,0,0,12248756.55,60-69
TEST,20210308,Pfizer,1,1940-1949,L2,0,0,0,4646080.07,70-79
TEST,20210308,Pfizer,2,1940-1949,L2,0,0,0,3454777.49,70-79
TEST,20210308,Moderna,2,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210308,Moderna,1,1990+,L2,0,0,0,19248046.01,<30
TEST,20210308,Moderna,1,1980-1989,L2,0,0,0,14970702.45,30-39
TEST,20210308,Moderna,1,1970-1979,L2,0,0,0,14970702.45,40-49
TEST,20210308,Moderna,2,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210315,none,no_dose,1960-1969,L2,0,0,0,19163.18,50-59
TEST,20210315,none,no_dose,1990+,L2,0,0,0,14335.18,<30
TEST,20210315,none,no_dose,1940-1949,L2,0,0,0,27296.66,70-79
TEST,20210315,none,no_dose,1970-1979,L2,0,0,0,20145.98,40-49
TEST,20210315,none,no_dose,1950-1959,L2,0,0,0,23970.17,60-69
TEST,20210315,Pfizer,2,1970-1979,L2,0,0,0,434633.3,40-49
TEST,20210315,Pfizer,2,1950-1959,L2,0,0,0,593552.08,60-69
TEST,20210315,none,no_dose,1980-1989,L2,0,0,0,30291.44,30-39
TEST,20210315,Pfizer,1,<1940,L2,0,0,0,142277,80+
TEST,20210315,Pfizer,2,<1940,L2,0,0,0,1433365.13,80+
TEST,20210315,none,no_dose,<1940,L2,0,0,0,43589.88,80+
TEST,20210315,Pfizer,2,1980-1989,L2,0,0,0,942212.04,30-39
TEST,20210315,Pfizer,2,1960-1969,L2,0,0,0,427734.36,50-59
TEST,20210315,AstraZeneca,1,1960-1969,L2,0,0,0,363170.68,50-59
TEST,20210315,AstraZeneca,1,1940-1949,L2,0,0,0,14970702.45,70-79
TEST,20210315,AstraZeneca,1,1970-1979,L2,0,0,0,352712.88,40-49
TEST,20210315,Moderna,1,1960-1969,L2,0,0,0,2542194.76,50-59
TEST,20210315,AstraZeneca,1,1950-1959,L2,0,0,0,1871337.81,60-69
TEST,20210315,Pfizer,1,1990+,L2,0,0,0,3742675.61,<30
TEST,20210315,AstraZeneca,1,1990+,L2,0,0,0,1213840.74,<30
TEST,20210315,Moderna,1,1990+,L2,0,0,0,16842040.26,<30
TEST,20210315,Pfizer,1,1970-1979,L2,0,0,0,1480618.92,40-49
TEST,20210315,AstraZeneca,1,1980-1989,L2,0,0,0,898242.15,30-39
TEST,20210315,Moderna,1,1970-1979,L2,0,0,0,7091385.37,40-49
TEST,20210315,Pfizer,2,1990+,L2,0,0,0,1141833.24,<30
TEST,20210315,Moderna,1,1940-1949,L2,0,0,0,3962833,70-79
TEST,20210315,Pfizer,1,1960-1969,L2,0,0,0,1005494.94,50-59
TEST,20210315,Pfizer,1,1980-1989,L2,0,0,0,2542194.76,30-39
TEST,20210315,Pfizer,1,1940-1949,L2,0,0,0,3368408.05,70-79
TEST,20210315,Moderna,2,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210315,Moderna,2,1990+,L2,0,0,0,6416015.34,<30
TEST,20210315,Moderna,2,1950-1959,L2,0,0,0,8982421.47,60-69
TEST,20210315,Moderna,1,1950-1959,L2,0,0,0,6736816.1,60-69
TEST,20210315,Pfizer,2,1940-1949,L2,0,0,0,2749720.86,70-79
TEST,20210315,Pfizer,1,1950-1959,L2,0,0,0,5614013.42,60-69
TEST,20210315,Moderna,2,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210315,Moderna,2,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210315,Moderna,1,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210315,Moderna,2,1970-1979,L2,0,0,0,134736322.06,40-49
TEST,20210322,none,no_dose,1960-1969,L2,0,0,0,19275.58,50-59
TEST,20210322,none,no_dose,1990+,L2,0,0,0,14378.01,<30
TEST,20210322,none,no_dose,1940-1949,L2,0,0,0,28479.46,70-79
TEST,20210322,none,no_dose,1970-1979,L2,0,0,0,20346.77,40-49
TEST,20210322,none,no_dose,1950-1959,L2,0,0,0,24116.04,60-69
TEST,20210322,Pfizer,2,1970-1979,L2,0,0,0,407058.37,40-49
TEST,20210322,Pfizer,2,1950-1959,L2,0,0,0,583274.12,60-69
TEST,20210322,none,no_dose,1980-1989,L2,0,0,0,30469.54,30-39
TEST,20210322,Pfizer,1,<1940,L2,0,0,0,134199.52,80+
TEST,20210322,Pfizer,2,<1940,L2,0,0,0,559071.88,80+
TEST,20210322,none,no_dose,<1940,L2,0,0,0,46962.82,80+
TEST,20210322,AstraZeneca,1,1940-1949,L2,0,0,0,705425.77,70-79
TEST,20210322,Moderna,1,1950-1959,L2,0,0,0,3962833,60-69
TEST,20210322,Pfizer,2,1980-1989,L2,0,0,0,910380.55,30-39
TEST,20210322,Pfizer,2,1960-1969,L2,0,0,0,404613.58,50-59
TEST,20210322,AstraZeneca,1,1960-1969,L2,0,0,0,350875.84,50-59
TEST,20210322,AstraZeneca,1,1970-1979,L2,0,0,0,338533.47,40-49
TEST,20210322,Moderna,1,1960-1969,L2,0,0,0,2323040.04,50-59
TEST,20210322,AstraZeneca,1,1950-1959,L2,0,0,0,1749822.36,60-69
TEST,20210322,Pfizer,1,1990+,L2,0,0,0,4812011.5,<30
TEST,20210322,AstraZeneca,1,1990+,L2,0,0,0,1161520.02,<30
TEST,20210322,Moderna,1,1990+,L2,0,0,0,8421020.13,<30
TEST,20210322,Pfizer,1,1970-1979,L2,0,0,0,1705523.06,40-49
TEST,20210322,AstraZeneca,1,1980-1989,L2,0,0,0,874911.18,30-39
TEST,20210322,Moderna,1,1970-1979,L2,0,0,0,4082918.85,40-49
TEST,20210322,Pfizer,2,1990+,L2,0,0,0,1069335.89,<30
TEST,20210322,Moderna,1,1940-1949,L2,0,0,0,3286251.76,70-79
TEST,20210322,Moderna,1,<1940,L2,0,0,0,33684080.52,80+
TEST,20210322,Pfizer,1,1960-1969,L2,0,0,0,1069335.89,50-59
TEST,20210322,Pfizer,1,1980-1989,L2,0,0,0,2807006.71,30-39
TEST,20210322,Pfizer,1,1940-1949,L2,0,0,0,3286251.76,70-79
TEST,20210322,Moderna,2,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210322,Moderna,2,1940-1949,L2,0,0,0,9624023,70-79
TEST,20210322,Moderna,2,1990+,L2,0,0,0,6416015.34,<30
TEST,20210322,Moderna,2,1950-1959,L2,0,0,0,6416015.34,60-69
TEST,20210322,Moderna,2,1960-1969,L2,0,0,0,11228026.84,50-59
TEST,20210322,Pfizer,2,1940-1949,L2,0,0,0,2363795.12,70-79
TEST,20210322,Pfizer,1,1950-1959,L2,0,0,0,6416015.34,60-69
TEST,20210322,Moderna,1,1980-1989,L2,0,0,0,10364332.47,30-39
TEST,20210322,Moderna,2,1970-1979,L2,0,0,0,19248046.01,40-49
TEST,20210329,none,no_dose,1960-1969,L2,0,0,0,19406.07,50-59
TEST,20210329,none,no_dose,1990+,L2,0,0,0,14413.38,<30
TEST,20210329,none,no_dose,1940-1949,L2,0,0,0,32049.55,70-79
TEST,20210329,none,no_dose,1970-1979,L2,0,0,0,20476.64,40-49
TEST,20210329,AstraZeneca,1,1940-1949,L2,0,0,0,218373.29,70-79
TEST,20210329,none,no_dose,1950-1959,L2,0,0,0,24470.82,60-69
TEST,20210329,Pfizer,2,1970-1979,L2,0,0,0,401000.96,40-49
TEST,20210329,Pfizer,2,1950-1959,L2,0,0,0,588368.22,60-69
TEST,20210329,none,no_dose,1980-1989,L2,0,0,0,30635.82,30-39
TEST,20210329,Pfizer,2,<1940,L2,0,0,0,226828.83,80+
TEST,20210329,none,no_dose,<1940,L2,0,0,0,55310.48,80+
TEST,20210329,Pfizer,1,<1940,L2,0,0,0,125921.8,80+
TEST,20210329,Moderna,1,1950-1959,L2,0,0,0,1513891.26,60-69
TEST,20210329,Pfizer,2,1980-1989,L2,0,0,0,852761.53,30-39
TEST,20210329,Pfizer,2,1960-1969,L2,0,0,0,395121.18,50-59
TEST,20210329,AstraZeneca,1,1960-1969,L2,0,0,0,343715.11,50-59
TEST,20210329,AstraZeneca,1,1970-1979,L2,0,0,0,320800.77,40-49
TEST,20210329,Moderna,1,1960-1969,L2,0,0,0,1604003.83,50-59
TEST,20210329,AstraZeneca,1,1950-1959,L2,0,0,0,1433365.13,60-69
TEST,20210329,Pfizer,1,1990+,L2,0,0,0,4812011.5,<30
TEST,20210329,AstraZeneca,1,1990+,L2,0,0,0,1122802.68,<30
TEST,20210329,Moderna,1,1990+,L2,0,0,0,6416015.34,<30
TEST,20210329,AstraZeneca,1,1980-1989,L2,0,0,0,831705.69,30-39
TEST,20210329,Moderna,1,1940-1949,L2,0,0,0,1213840.74,70-79
TEST,20210329,Moderna,1,1970-1979,L2,0,0,0,3545692.69,40-49
TEST,20210329,Pfizer,2,1990+,L2,0,0,0,1069335.89,<30
TEST,20210329,Pfizer,1,1940-1949,L2,0,0,0,2363795.12,70-79
TEST,20210329,Moderna,1,<1940,L2,0,0,0,19248046.01,80+
TEST,20210329,Pfizer,1,1960-1969,L2,0,0,0,1086583.24,50-59
TEST,20210329,Pfizer,1,1980-1989,L2,0,0,0,3545692.69,30-39
TEST,20210329,Pfizer,1,1950-1959,L2,0,0,0,5389452.88,60-69
TEST,20210329,Moderna,2,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210329,Pfizer,1,1970-1979,L2,0,0,0,1727388.74,40-49
TEST,20210329,Moderna,2,1940-1949,L2,0,0,0,7925666,70-79
TEST,20210329,Moderna,2,1990+,L2,0,0,0,4812011.5,<30
TEST,20210329,Moderna,2,1950-1959,L2,0,0,0,6416015.34,60-69
TEST,20210329,Moderna,2,1960-1969,L2,0,0,0,9624023,50-59
TEST,20210329,Pfizer,2,1940-1949,L2,0,0,0,1952700.32,70-79
TEST,20210329,Moderna,1,1980-1989,L2,0,0,0,7091385.37,30-39
TEST,20210329,Moderna,2,1970-1979,L2,0,0,0,19248046.01,40-49
TEST,20210405,none,no_dose,1960-1969,L2,0,0,0,19600.86,50-59
TEST,20210405,none,no_dose,1990+,L2,0,0,0,14458.24,<30
TEST,20210405,none,no_dose,1940-1949,L2,0,0,0,38840.1,70-79
TEST,20210405,none,no_dose,1970-1979,L2,0,0,0,20655.58,40-49
TEST,20210405,AstraZeneca,1,1990+,L2,0,0,0,1104396.08,<30
TEST,20210405,AstraZeneca,1,1940-1949,L2,0,0,0,112561.67,70-79
TEST,20210405,none,no_dose,1950-1959,L2,0,0,0,25374.07,60-69
TEST,20210405,Pfizer,2,1970-1979,L2,0,0,0,391675.35,40-49
TEST,20210405,Pfizer,2,1950-1959,L2,0,0,0,601501.44,60-69
TEST,20210405,none,no_dose,1980-1989,L2,0,0,0,30789.84,30-39
TEST,20210405,Pfizer,2,<1940,L2,0,0,0,142729.15,80+
TEST,20210405,none,no_dose,<1940,L2,0,0,0,75271.69,80+
TEST,20210405,Pfizer,1,<1940,L2,0,0,0,99583.39,80+
TEST,20210405,Pfizer,1,1940-1949,L2,0,0,0,935668.9,70-79
TEST,20210405,Moderna,1,1950-1959,L2,0,0,0,1028521.54,60-69
TEST,20210405,AstraZeneca,1,1950-1959,L2,0,0,0,620904.71,60-69
TEST,20210405,Pfizer,2,1980-1989,L2,0,0,0,858193.13,30-39
TEST,20210405,Pfizer,2,1960-1969,L2,0,0,0,384960.92,50-59
TEST,20210405,AstraZeneca,1,1960-1969,L2,0,0,0,329428.66,50-59
TEST,20210405,AstraZeneca,1,1970-1979,L2,0,0,0,305524.54,40-49
TEST,20210405,Moderna,1,1960-1969,L2,0,0,0,1374860.43,50-59
TEST,20210405,Pfizer,1,1990+,L2,0,0,0,4812011.5,<30
TEST,20210405,Pfizer,1,1970-1979,L2,0,0,0,1684204.03,40-49
TEST,20210405,Moderna,1,1990+,L2,0,0,0,5858100.96,<30
TEST,20210405,AstraZeneca,1,1980-1989,L2,0,0,0,802001.92,30-39
TEST,20210405,Moderna,1,1940-1949,L2,0,0,0,863694.37,70-79
TEST,20210405,Moderna,1,1970-1979,L2,0,0,0,3133402.84,40-49
TEST,20210405,Pfizer,2,1990+,L2,0,0,0,1069335.89,<30
TEST,20210405,Moderna,2,1960-1969,L2,0,0,0,4210510.06,50-59
TEST,20210405,Moderna,1,<1940,L2,0,0,0,19248046.01,80+
TEST,20210405,Pfizer,1,1960-1969,L2,0,0,0,1132238,50-59
TEST,20210405,Pfizer,1,1980-1989,L2,0,0,0,3849609.2,30-39
TEST,20210405,Pfizer,1,1950-1959,L2,0,0,0,4812011.5,60-69
TEST,20210405,Moderna,2,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210405,Moderna,2,1940-1949,L2,0,0,0,6416015.34,70-79
TEST,20210405,Moderna,2,1990+,L2,0,0,0,4812011.5,<30
TEST,20210405,Moderna,2,1950-1959,L2,0,0,0,4990234.15,60-69
TEST,20210405,Pfizer,2,1940-1949,L2,0,0,0,1772846.34,70-79
TEST,20210405,Moderna,1,1980-1989,L2,0,0,0,5389452.88,30-39
TEST,20210405,Moderna,2,1970-1979,L2,0,0,0,11228026.84,40-49
TEST,20210412,none,no_dose,1960-1969,L2,0,0,0,19750.27,50-59
TEST,20210412,none,no_dose,1990+,L2,0,0,0,14534.66,<30
TEST,20210412,none,no_dose,1940-1949,L2,0,0,0,45396.33,70-79
TEST,20210412,none,no_dose,1970-1979,L2,0,0,0,20876.41,40-49
TEST,20210412,Pfizer,1,1940-1949,L2,0,0,0,402197.98,70-79
TEST,20210412,AstraZeneca,1,1990+,L2,0,0,0,1013055.05,<30
TEST,20210412,AstraZeneca,1,1940-1949,L2,0,0,0,94551.8,70-79
TEST,20210412,none,no_dose,1950-1959,L2,0,0,0,26076.32,60-69
TEST,20210412,Pfizer,2,1970-1979,L2,0,0,0,377412.67,40-49
TEST,20210412,Pfizer,2,1950-1959,L2,0,0,0,601501.44,60-69
TEST,20210412,none,no_dose,1980-1989,L2,0,0,0,30952.52,30-39
TEST,20210412,Pfizer,2,<1940,L2,0,0,0,117468.46,80+
TEST,20210412,Pfizer,1,<1940,L2,0,0,0,74275.81,80+
TEST,20210412,none,no_dose,<1940,L2,0,0,0,120300.29,80+
TEST,20210412,Moderna,1,1950-1959,L2,0,0,0,811664.59,60-69
TEST,20210412,AstraZeneca,1,1950-1959,L2,0,0,0,459850.93,60-69
TEST,20210412,Pfizer,2,1980-1989,L2,0,0,0,874911.18,30-39
TEST,20210412,Pfizer,2,1960-1969,L2,0,0,0,383864.17,50-59
TEST,20210412,AstraZeneca,1,1960-1969,L2,0,0,0,320800.77,50-59
TEST,20210412,AstraZeneca,1,1970-1979,L2,0,0,0,300750.72,40-49
TEST,20210412,Moderna,1,1960-1969,L2,0,0,0,1403503.35,50-59
TEST,20210412,Pfizer,1,1990+,L2,0,0,0,3962833,<30
TEST,20210412,Pfizer,1,1970-1979,L2,0,0,0,1480618.92,40-49
TEST,20210412,Moderna,2,1960-1969,L2,0,0,0,2542194.76,50-59
TEST,20210412,Moderna,1,1990+,L2,0,0,0,4812011.5,<30
TEST,20210412,AstraZeneca,1,1980-1989,L2,0,0,0,802001.92,30-39
TEST,20210412,Moderna,1,1940-1949,L2,0,0,0,670329.96,70-79
TEST,20210412,Moderna,1,1970-1979,L2,0,0,0,2323040.04,40-49
TEST,20210412,Pfizer,2,1990+,L2,0,0,0,1069335.89,<30
TEST,20210412,Moderna,1,<1940,L2,0,0,0,19248046.01,80+
TEST,20210412,Pfizer,1,1950-1959,L2,0,0,0,3454777.49,60-69
TEST,20210412,Pfizer,1,1960-1969,L2,0,0,0,1020729.71,50-59
TEST,20210412,Pfizer,1,1980-1989,L2,0,0,0,3368408.05,30-39
TEST,20210412,Moderna,2,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210412,Moderna,2,1940-1949,L2,0,0,0,4812011.5,70-79
TEST,20210412,Moderna,2,1990+,L2,0,0,0,4812011.5,<30
TEST,20210412,Moderna,2,1950-1959,L2,0,0,0,3641522.22,60-69
TEST,20210412,Pfizer,2,1940-1949,L2,0,0,0,1604003.83,70-79
TEST,20210412,Moderna,1,1980-1989,L2,0,0,0,3849609.2,30-39
TEST,20210412,Moderna,2,1970-1979,L2,0,0,0,8421020.13,40-49
TEST,20210419,none,no_dose,1960-1969,L2,0,0,0,19860.9,50-59
TEST,20210419,none,no_dose,1990+,L2,0,0,0,14572.39,<30
TEST,20210419,none,no_dose,1940-1949,L2,0,0,0,55355.93,70-79
TEST,20210419,none,no_dose,1970-1979,L2,0,0,0,21082.2,40-49
TEST,20210419,Pfizer,1,1940-1949,L2,0,0,0,194705.67,70-79
TEST,20210419,AstraZeneca,1,1990+,L2,0,0,0,1028521.54,<30
TEST,20210419,AstraZeneca,1,1940-1949,L2,0,0,0,87890.62,70-79
TEST,20210419,none,no_dose,1950-1959,L2,0,0,0,26872.02,60-69
TEST,20210419,Pfizer,2,1970-1979,L2,0,0,0,377412.67,40-49
TEST,20210419,Pfizer,2,1950-1959,L2,0,0,0,585810.1,60-69
TEST,20210419,none,no_dose,1980-1989,L2,0,0,0,31102.57,30-39
TEST,20210419,Pfizer,2,<1940,L2,0,0,0,87321.01,80+
TEST,20210419,Pfizer,1,<1940,L2,0,0,0,75271.69,80+
