datasource,week,vx_manufacturer,dose,birth_cohort,percentage,ageband
TEST,20200504,Pfizer,2,<1940,0,80+
TEST,20200504,Pfizer,2,<1960,0,60+
TEST,20200504,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200504,UKN,1,1940-1949,0,70-79
TEST,20200504,UKN,1,1950-1959,0,60-69
TEST,20200504,UKN,1,1960-1969,0,50-59
TEST,20200504,UKN,1,1970-1979,0,40-49
TEST,20200504,UKN,1,1980-1989,0,30-39
TEST,20200504,UKN,1,1990+,0,<30
TEST,20200504,UKN,1,<1940,0,80+
TEST,20200504,UKN,1,<1960,0,60+
TEST,20200504,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200504,UKN,2,1940-1949,0,70-79
TEST,20200504,UKN,2,1950-1959,0,60-69
TEST,20200504,UKN,2,1960-1969,0,50-59
TEST,20200504,UKN,2,1970-1979,0,40-49
TEST,20200504,UKN,2,1980-1989,0,30-39
TEST,20200504,UKN,2,1990+,0,<30
TEST,20200504,UKN,2,<1940,0,80+
TEST,20200504,UKN,2,<1960,0,60+
TEST,20200504,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,AstraZeneca,1,1940-1949,0,70-79
TEST,20200511,AstraZeneca,1,1950-1959,0,60-69
TEST,20200511,AstraZeneca,1,1960-1969,0,50-59
TEST,20200511,AstraZeneca,1,1970-1979,0,40-49
TEST,20200511,AstraZeneca,1,1980-1989,0,30-39
TEST,20200511,AstraZeneca,1,1990+,0,<30
TEST,20200511,AstraZeneca,1,<1940,0,80+
TEST,20200511,AstraZeneca,1,<1960,0,60+
TEST,20200511,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,AstraZeneca,2,1940-1949,0,70-79
TEST,20200511,AstraZeneca,2,1950-1959,0,60-69
TEST,20200511,AstraZeneca,2,1960-1969,0,50-59
TEST,20200511,AstraZeneca,2,1970-1979,0,40-49
TEST,20200511,AstraZeneca,2,1980-1989,0,30-39
TEST,20200511,AstraZeneca,2,1990+,0,<30
TEST,20200511,AstraZeneca,2,<1940,0,80+
TEST,20200511,AstraZeneca,2,<1960,0,60+
TEST,20200511,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,J&J,1,1940-1949,0,70-79
TEST,20200511,J&J,1,1950-1959,0,60-69
TEST,20200511,J&J,1,1960-1969,0,50-59
TEST,20200511,J&J,1,1970-1979,0,40-49
TEST,20200511,J&J,1,1980-1989,0,30-39
TEST,20200511,J&J,1,1990+,0,<30
TEST,20200511,J&J,1,<1940,0,80+
TEST,20200511,J&J,1,<1960,0,60+
TEST,20200511,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,J&J,2,1940-1949,0,70-79
TEST,20200511,J&J,2,1950-1959,0,60-69
TEST,20200511,J&J,2,1960-1969,0,50-59
TEST,20200511,J&J,2,1970-1979,0,40-49
TEST,20200511,J&J,2,1980-1989,0,30-39
TEST,20200511,J&J,2,1990+,0,<30
TEST,20200511,J&J,2,<1940,0,80+
TEST,20200511,J&J,2,<1960,0,60+
TEST,20200511,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,Moderna,1,1940-1949,0,70-79
TEST,20200511,Moderna,1,1950-1959,0,60-69
TEST,20200511,Moderna,1,1960-1969,0,50-59
TEST,20200511,Moderna,1,1970-1979,0,40-49
TEST,20200511,Moderna,1,1980-1989,0,30-39
TEST,20200511,Moderna,1,1990+,0,<30
TEST,20200511,Moderna,1,<1940,0,80+
TEST,20200511,Moderna,1,<1960,0,60+
TEST,20200511,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,Moderna,2,1940-1949,0,70-79
TEST,20200511,Moderna,2,1950-1959,0,60-69
TEST,20200511,Moderna,2,1960-1969,0,50-59
TEST,20200511,Moderna,2,1970-1979,0,40-49
TEST,20200511,Moderna,2,1980-1989,0,30-39
TEST,20200511,Moderna,2,1990+,0,<30
TEST,20200511,Moderna,2,<1940,0,80+
TEST,20200511,Moderna,2,<1960,0,60+
TEST,20200511,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,Pfizer,1,1940-1949,0,70-79
TEST,20200511,Pfizer,1,1950-1959,0,60-69
TEST,20200511,Pfizer,1,1960-1969,0,50-59
TEST,20200511,Pfizer,1,1970-1979,0,40-49
TEST,20200511,Pfizer,1,1980-1989,0,30-39
TEST,20200511,Pfizer,1,1990+,0,<30
TEST,20200511,Pfizer,1,<1940,0,80+
TEST,20200511,Pfizer,1,<1960,0,60+
TEST,20200511,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,Pfizer,2,1940-1949,0,70-79
TEST,20200511,Pfizer,2,1950-1959,0,60-69
TEST,20200511,Pfizer,2,1960-1969,0,50-59
TEST,20200511,Pfizer,2,1970-1979,0,40-49
TEST,20200511,Pfizer,2,1980-1989,0,30-39
TEST,20200511,Pfizer,2,1990+,0,<30
TEST,20200511,Pfizer,2,<1940,0,80+
TEST,20200511,Pfizer,2,<1960,0,60+
TEST,20200511,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,UKN,1,1940-1949,0,70-79
TEST,20200511,UKN,1,1950-1959,0,60-69
TEST,20200511,UKN,1,1960-1969,0,50-59
TEST,20200511,UKN,1,1970-1979,0,40-49
TEST,20200511,UKN,1,1980-1989,0,30-39
TEST,20200511,UKN,1,1990+,0,<30
TEST,20200511,UKN,1,<1940,0,80+
TEST,20200511,UKN,1,<1960,0,60+
TEST,20200511,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200511,UKN,2,1940-1949,0,70-79
TEST,20200511,UKN,2,1950-1959,0,60-69
TEST,20200511,UKN,2,1960-1969,0,50-59
TEST,20200511,UKN,2,1970-1979,0,40-49
TEST,20200511,UKN,2,1980-1989,0,30-39
TEST,20200511,UKN,2,1990+,0,<30
TEST,20200511,UKN,2,<1940,0,80+
TEST,20200511,UKN,2,<1960,0,60+
TEST,20200511,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,AstraZeneca,1,1940-1949,0,70-79
TEST,20200518,AstraZeneca,1,1950-1959,0,60-69
TEST,20200518,AstraZeneca,1,1960-1969,0,50-59
TEST,20200518,AstraZeneca,1,1970-1979,0,40-49
TEST,20200518,AstraZeneca,1,1980-1989,0,30-39
TEST,20200518,AstraZeneca,1,1990+,0,<30
TEST,20200518,AstraZeneca,1,<1940,0,80+
TEST,20200518,AstraZeneca,1,<1960,0,60+
TEST,20200518,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,AstraZeneca,2,1940-1949,0,70-79
TEST,20200518,AstraZeneca,2,1950-1959,0,60-69
TEST,20200518,AstraZeneca,2,1960-1969,0,50-59
TEST,20200518,AstraZeneca,2,1970-1979,0,40-49
TEST,20200518,AstraZeneca,2,1980-1989,0,30-39
TEST,20200518,AstraZeneca,2,1990+,0,<30
TEST,20200518,AstraZeneca,2,<1940,0,80+
TEST,20200518,AstraZeneca,2,<1960,0,60+
TEST,20200518,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,J&J,1,1940-1949,0,70-79
TEST,20200518,J&J,1,1950-1959,0,60-69
TEST,20200518,J&J,1,1960-1969,0,50-59
TEST,20200518,J&J,1,1970-1979,0,40-49
TEST,20200518,J&J,1,1980-1989,0,30-39
TEST,20200518,J&J,1,1990+,0,<30
TEST,20200518,J&J,1,<1940,0,80+
TEST,20200518,J&J,1,<1960,0,60+
TEST,20200518,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,J&J,2,1940-1949,0,70-79
TEST,20200518,J&J,2,1950-1959,0,60-69
TEST,20200518,J&J,2,1960-1969,0,50-59
TEST,20200518,J&J,2,1970-1979,0,40-49
TEST,20200518,J&J,2,1980-1989,0,30-39
TEST,20200518,J&J,2,1990+,0,<30
TEST,20200518,J&J,2,<1940,0,80+
TEST,20200518,J&J,2,<1960,0,60+
TEST,20200518,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,Moderna,1,1940-1949,0,70-79
TEST,20200518,Moderna,1,1950-1959,0,60-69
TEST,20200518,Moderna,1,1960-1969,0,50-59
TEST,20200518,Moderna,1,1970-1979,0,40-49
TEST,20200518,Moderna,1,1980-1989,0,30-39
TEST,20200518,Moderna,1,1990+,0,<30
TEST,20200518,Moderna,1,<1940,0,80+
TEST,20200518,Moderna,1,<1960,0,60+
TEST,20200518,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,Moderna,2,1940-1949,0,70-79
TEST,20200518,Moderna,2,1950-1959,0,60-69
TEST,20200518,Moderna,2,1960-1969,0,50-59
TEST,20200518,Moderna,2,1970-1979,0,40-49
TEST,20200518,Moderna,2,1980-1989,0,30-39
TEST,20200518,Moderna,2,1990+,0,<30
TEST,20200518,Moderna,2,<1940,0,80+
TEST,20200518,Moderna,2,<1960,0,60+
TEST,20200518,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,Pfizer,1,1940-1949,0,70-79
TEST,20200518,Pfizer,1,1950-1959,0,60-69
TEST,20200518,Pfizer,1,1960-1969,0,50-59
TEST,20200518,Pfizer,1,1970-1979,0,40-49
TEST,20200518,Pfizer,1,1980-1989,0,30-39
TEST,20200518,Pfizer,1,1990+,0,<30
TEST,20200518,Pfizer,1,<1940,0,80+
TEST,20200518,Pfizer,1,<1960,0,60+
TEST,20200518,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,Pfizer,2,1940-1949,0,70-79
TEST,20200518,Pfizer,2,1950-1959,0,60-69
TEST,20200518,Pfizer,2,1960-1969,0,50-59
TEST,20200518,Pfizer,2,1970-1979,0,40-49
TEST,20200518,Pfizer,2,1980-1989,0,30-39
TEST,20200518,Pfizer,2,1990+,0,<30
TEST,20200518,Pfizer,2,<1940,0,80+
TEST,20200518,Pfizer,2,<1960,0,60+
TEST,20200518,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,UKN,1,1940-1949,0,70-79
TEST,20200518,UKN,1,1950-1959,0,60-69
TEST,20200518,UKN,1,1960-1969,0,50-59
TEST,20200518,UKN,1,1970-1979,0,40-49
TEST,20200518,UKN,1,1980-1989,0,30-39
TEST,20200518,UKN,1,1990+,0,<30
TEST,20200518,UKN,1,<1940,0,80+
TEST,20200518,UKN,1,<1960,0,60+
TEST,20200518,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200518,UKN,2,1940-1949,0,70-79
TEST,20200518,UKN,2,1950-1959,0,60-69
TEST,20200518,UKN,2,1960-1969,0,50-59
TEST,20200518,UKN,2,1970-1979,0,40-49
TEST,20200518,UKN,2,1980-1989,0,30-39
TEST,20200518,UKN,2,1990+,0,<30
TEST,20200518,UKN,2,<1940,0,80+
TEST,20200518,UKN,2,<1960,0,60+
TEST,20200518,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,AstraZeneca,1,1940-1949,0,70-79
TEST,20200525,AstraZeneca,1,1950-1959,0,60-69
TEST,20200525,AstraZeneca,1,1960-1969,0,50-59
TEST,20200525,AstraZeneca,1,1970-1979,0,40-49
TEST,20200525,AstraZeneca,1,1980-1989,0,30-39
TEST,20200525,AstraZeneca,1,1990+,0,<30
TEST,20200525,AstraZeneca,1,<1940,0,80+
TEST,20200525,AstraZeneca,1,<1960,0,60+
TEST,20200525,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,AstraZeneca,2,1940-1949,0,70-79
TEST,20200525,AstraZeneca,2,1950-1959,0,60-69
TEST,20200525,AstraZeneca,2,1960-1969,0,50-59
TEST,20200525,AstraZeneca,2,1970-1979,0,40-49
TEST,20200525,AstraZeneca,2,1980-1989,0,30-39
TEST,20200525,AstraZeneca,2,1990+,0,<30
TEST,20200525,AstraZeneca,2,<1940,0,80+
TEST,20200525,AstraZeneca,2,<1960,0,60+
TEST,20200525,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,J&J,1,1940-1949,0,70-79
TEST,20200525,J&J,1,1950-1959,0,60-69
TEST,20200525,J&J,1,1960-1969,0,50-59
TEST,20200525,J&J,1,1970-1979,0,40-49
TEST,20200525,J&J,1,1980-1989,0,30-39
TEST,20200525,J&J,1,1990+,0,<30
TEST,20200525,J&J,1,<1940,0,80+
TEST,20200525,J&J,1,<1960,0,60+
TEST,20200525,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,J&J,2,1940-1949,0,70-79
TEST,20200525,J&J,2,1950-1959,0,60-69
TEST,20200525,J&J,2,1960-1969,0,50-59
TEST,20200525,J&J,2,1970-1979,0,40-49
TEST,20200525,J&J,2,1980-1989,0,30-39
TEST,20200525,J&J,2,1990+,0,<30
TEST,20200525,J&J,2,<1940,0,80+
TEST,20200525,J&J,2,<1960,0,60+
TEST,20200525,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,Moderna,1,1940-1949,0,70-79
TEST,20200525,Moderna,1,1950-1959,0,60-69
TEST,20200525,Moderna,1,1960-1969,0,50-59
TEST,20200525,Moderna,1,1970-1979,0,40-49
TEST,20200525,Moderna,1,1980-1989,0,30-39
TEST,20200525,Moderna,1,1990+,0,<30
TEST,20200525,Moderna,1,<1940,0,80+
TEST,20200525,Moderna,1,<1960,0,60+
TEST,20200525,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,Moderna,2,1940-1949,0,70-79
TEST,20200525,Moderna,2,1950-1959,0,60-69
TEST,20200525,Moderna,2,1960-1969,0,50-59
TEST,20200525,Moderna,2,1970-1979,0,40-49
TEST,20200525,Moderna,2,1980-1989,0,30-39
TEST,20200525,Moderna,2,1990+,0,<30
TEST,20200525,Moderna,2,<1940,0,80+
TEST,20200525,Moderna,2,<1960,0,60+
TEST,20200525,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,Pfizer,1,1940-1949,0,70-79
TEST,20200525,Pfizer,1,1950-1959,0,60-69
TEST,20200525,Pfizer,1,1960-1969,0,50-59
TEST,20200525,Pfizer,1,1970-1979,0,40-49
TEST,20200525,Pfizer,1,1980-1989,0,30-39
TEST,20200525,Pfizer,1,1990+,0,<30
TEST,20200525,Pfizer,1,<1940,0,80+
TEST,20200525,Pfizer,1,<1960,0,60+
TEST,20200525,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,Pfizer,2,1940-1949,0,70-79
TEST,20200525,Pfizer,2,1950-1959,0,60-69
TEST,20200525,Pfizer,2,1960-1969,0,50-59
TEST,20200525,Pfizer,2,1970-1979,0,40-49
TEST,20200525,Pfizer,2,1980-1989,0,30-39
TEST,20200525,Pfizer,2,1990+,0,<30
TEST,20200525,Pfizer,2,<1940,0,80+
TEST,20200525,Pfizer,2,<1960,0,60+
TEST,20200525,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,UKN,1,1940-1949,0,70-79
TEST,20200525,UKN,1,1950-1959,0,60-69
TEST,20200525,UKN,1,1960-1969,0,50-59
TEST,20200525,UKN,1,1970-1979,0,40-49
TEST,20200525,UKN,1,1980-1989,0,30-39
TEST,20200525,UKN,1,1990+,0,<30
TEST,20200525,UKN,1,<1940,0,80+
TEST,20200525,UKN,1,<1960,0,60+
TEST,20200525,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200525,UKN,2,1940-1949,0,70-79
TEST,20200525,UKN,2,1950-1959,0,60-69
TEST,20200525,UKN,2,1960-1969,0,50-59
TEST,20200525,UKN,2,1970-1979,0,40-49
TEST,20200525,UKN,2,1980-1989,0,30-39
TEST,20200525,UKN,2,1990+,0,<30
TEST,20200525,UKN,2,<1940,0,80+
TEST,20200525,UKN,2,<1960,0,60+
TEST,20200525,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,AstraZeneca,1,1940-1949,0,70-79
TEST,20200601,AstraZeneca,1,1950-1959,0,60-69
TEST,20200601,AstraZeneca,1,1960-1969,0,50-59
TEST,20200601,AstraZeneca,1,1970-1979,0,40-49
TEST,20200601,AstraZeneca,1,1980-1989,0,30-39
TEST,20200601,AstraZeneca,1,1990+,0,<30
TEST,20200601,AstraZeneca,1,<1940,0,80+
TEST,20200601,AstraZeneca,1,<1960,0,60+
TEST,20200601,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,AstraZeneca,2,1940-1949,0,70-79
TEST,20200601,AstraZeneca,2,1950-1959,0,60-69
TEST,20200601,AstraZeneca,2,1960-1969,0,50-59
TEST,20200601,AstraZeneca,2,1970-1979,0,40-49
TEST,20200601,AstraZeneca,2,1980-1989,0,30-39
TEST,20200601,AstraZeneca,2,1990+,0,<30
TEST,20200601,AstraZeneca,2,<1940,0,80+
TEST,20200601,AstraZeneca,2,<1960,0,60+
TEST,20200601,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,J&J,1,1940-1949,0,70-79
TEST,20200601,J&J,1,1950-1959,0,60-69
TEST,20200601,J&J,1,1960-1969,0,50-59
TEST,20200601,J&J,1,1970-1979,0,40-49
TEST,20200601,J&J,1,1980-1989,0,30-39
TEST,20200601,J&J,1,1990+,0,<30
TEST,20200601,J&J,1,<1940,0,80+
TEST,20200601,J&J,1,<1960,0,60+
TEST,20200601,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,J&J,2,1940-1949,0,70-79
TEST,20200601,J&J,2,1950-1959,0,60-69
TEST,20200601,J&J,2,1960-1969,0,50-59
TEST,20200601,J&J,2,1970-1979,0,40-49
TEST,20200601,J&J,2,1980-1989,0,30-39
TEST,20200601,J&J,2,1990+,0,<30
TEST,20200601,J&J,2,<1940,0,80+
TEST,20200601,J&J,2,<1960,0,60+
TEST,20200601,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,Moderna,1,1940-1949,0,70-79
TEST,20200601,Moderna,1,1950-1959,0,60-69
TEST,20200601,Moderna,1,1960-1969,0,50-59
TEST,20200601,Moderna,1,1970-1979,0,40-49
TEST,20200601,Moderna,1,1980-1989,0,30-39
TEST,20200601,Moderna,1,1990+,0,<30
TEST,20200601,Moderna,1,<1940,0,80+
TEST,20200601,Moderna,1,<1960,0,60+
TEST,20200601,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,Moderna,2,1940-1949,0,70-79
TEST,20200601,Moderna,2,1950-1959,0,60-69
TEST,20200601,Moderna,2,1960-1969,0,50-59
TEST,20200601,Moderna,2,1970-1979,0,40-49
TEST,20200601,Moderna,2,1980-1989,0,30-39
TEST,20200601,Moderna,2,1990+,0,<30
TEST,20200601,Moderna,2,<1940,0,80+
TEST,20200601,Moderna,2,<1960,0,60+
TEST,20200601,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,Pfizer,1,1940-1949,0,70-79
TEST,20200601,Pfizer,1,1950-1959,0,60-69
TEST,20200601,Pfizer,1,1960-1969,0,50-59
TEST,20200601,Pfizer,1,1970-1979,0,40-49
TEST,20200601,Pfizer,1,1980-1989,0,30-39
TEST,20200601,Pfizer,1,1990+,0,<30
TEST,20200601,Pfizer,1,<1940,0,80+
TEST,20200601,Pfizer,1,<1960,0,60+
TEST,20200601,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,Pfizer,2,1940-1949,0,70-79
TEST,20200601,Pfizer,2,1950-1959,0,60-69
TEST,20200601,Pfizer,2,1960-1969,0,50-59
TEST,20200601,Pfizer,2,1970-1979,0,40-49
TEST,20200601,Pfizer,2,1980-1989,0,30-39
TEST,20200601,Pfizer,2,1990+,0,<30
TEST,20200601,Pfizer,2,<1940,0,80+
TEST,20200601,Pfizer,2,<1960,0,60+
TEST,20200601,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,UKN,1,1940-1949,0,70-79
TEST,20200601,UKN,1,1950-1959,0,60-69
TEST,20200601,UKN,1,1960-1969,0,50-59
TEST,20200601,UKN,1,1970-1979,0,40-49
TEST,20200601,UKN,1,1980-1989,0,30-39
TEST,20200601,UKN,1,1990+,0,<30
TEST,20200601,UKN,1,<1940,0,80+
TEST,20200601,UKN,1,<1960,0,60+
TEST,20200601,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200601,UKN,2,1940-1949,0,70-79
TEST,20200601,UKN,2,1950-1959,0,60-69
TEST,20200601,UKN,2,1960-1969,0,50-59
TEST,20200601,UKN,2,1970-1979,0,40-49
TEST,20200601,UKN,2,1980-1989,0,30-39
TEST,20200601,UKN,2,1990+,0,<30
TEST,20200601,UKN,2,<1940,0,80+
TEST,20200601,UKN,2,<1960,0,60+
TEST,20200601,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,AstraZeneca,1,1940-1949,0,70-79
TEST,20200608,AstraZeneca,1,1950-1959,0,60-69
TEST,20200608,AstraZeneca,1,1960-1969,0,50-59
TEST,20200608,AstraZeneca,1,1970-1979,0,40-49
TEST,20200608,AstraZeneca,1,1980-1989,0,30-39
TEST,20200608,AstraZeneca,1,1990+,0,<30
TEST,20200608,AstraZeneca,1,<1940,0,80+
TEST,20200608,AstraZeneca,1,<1960,0,60+
TEST,20200608,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,AstraZeneca,2,1940-1949,0,70-79
TEST,20200608,AstraZeneca,2,1950-1959,0,60-69
TEST,20200608,AstraZeneca,2,1960-1969,0,50-59
TEST,20200608,AstraZeneca,2,1970-1979,0,40-49
TEST,20200608,AstraZeneca,2,1980-1989,0,30-39
TEST,20200608,AstraZeneca,2,1990+,0,<30
TEST,20200608,AstraZeneca,2,<1940,0,80+
TEST,20200608,AstraZeneca,2,<1960,0,60+
TEST,20200608,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,J&J,1,1940-1949,0,70-79
TEST,20200608,J&J,1,1950-1959,0,60-69
TEST,20200608,J&J,1,1960-1969,0,50-59
TEST,20200608,J&J,1,1970-1979,0,40-49
TEST,20200608,J&J,1,1980-1989,0,30-39
TEST,20200608,J&J,1,1990+,0,<30
TEST,20200608,J&J,1,<1940,0,80+
TEST,20200608,J&J,1,<1960,0,60+
TEST,20200608,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,J&J,2,1940-1949,0,70-79
TEST,20200608,J&J,2,1950-1959,0,60-69
TEST,20200608,J&J,2,1960-1969,0,50-59
TEST,20200608,J&J,2,1970-1979,0,40-49
TEST,20200608,J&J,2,1980-1989,0,30-39
TEST,20200608,J&J,2,1990+,0,<30
TEST,20200608,J&J,2,<1940,0,80+
TEST,20200608,J&J,2,<1960,0,60+
TEST,20200608,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,Moderna,1,1940-1949,0,70-79
TEST,20200608,Moderna,1,1950-1959,0,60-69
TEST,20200608,Moderna,1,1960-1969,0,50-59
TEST,20200608,Moderna,1,1970-1979,0,40-49
TEST,20200608,Moderna,1,1980-1989,0,30-39
TEST,20200608,Moderna,1,1990+,0,<30
TEST,20200608,Moderna,1,<1940,0,80+
TEST,20200608,Moderna,1,<1960,0,60+
TEST,20200608,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,Moderna,2,1940-1949,0,70-79
TEST,20200608,Moderna,2,1950-1959,0,60-69
TEST,20200608,Moderna,2,1960-1969,0,50-59
TEST,20200608,Moderna,2,1970-1979,0,40-49
TEST,20200608,Moderna,2,1980-1989,0,30-39
TEST,20200608,Moderna,2,1990+,0,<30
TEST,20200608,Moderna,2,<1940,0,80+
TEST,20200608,Moderna,2,<1960,0,60+
TEST,20200608,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,Pfizer,1,1940-1949,0,70-79
TEST,20200608,Pfizer,1,1950-1959,0,60-69
TEST,20200608,Pfizer,1,1960-1969,0,50-59
TEST,20200608,Pfizer,1,1970-1979,0,40-49
TEST,20200608,Pfizer,1,1980-1989,0,30-39
TEST,20200608,Pfizer,1,1990+,0,<30
TEST,20200608,Pfizer,1,<1940,0,80+
TEST,20200608,Pfizer,1,<1960,0,60+
TEST,20200608,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,Pfizer,2,1940-1949,0,70-79
TEST,20200608,Pfizer,2,1950-1959,0,60-69
TEST,20200608,Pfizer,2,1960-1969,0,50-59
TEST,20200608,Pfizer,2,1970-1979,0,40-49
TEST,20200608,Pfizer,2,1980-1989,0,30-39
TEST,20200608,Pfizer,2,1990+,0,<30
TEST,20200608,Pfizer,2,<1940,0,80+
TEST,20200608,Pfizer,2,<1960,0,60+
TEST,20200608,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,UKN,1,1940-1949,0,70-79
TEST,20200608,UKN,1,1950-1959,0,60-69
TEST,20200608,UKN,1,1960-1969,0,50-59
TEST,20200608,UKN,1,1970-1979,0,40-49
TEST,20200608,UKN,1,1980-1989,0,30-39
TEST,20200608,UKN,1,1990+,0,<30
TEST,20200608,UKN,1,<1940,0,80+
TEST,20200608,UKN,1,<1960,0,60+
TEST,20200608,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200608,UKN,2,1940-1949,0,70-79
TEST,20200608,UKN,2,1950-1959,0,60-69
TEST,20200608,UKN,2,1960-1969,0,50-59
TEST,20200608,UKN,2,1970-1979,0,40-49
TEST,20200608,UKN,2,1980-1989,0,30-39
TEST,20200608,UKN,2,1990+,0,<30
TEST,20200608,UKN,2,<1940,0,80+
TEST,20200608,UKN,2,<1960,0,60+
TEST,20200608,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200615,AstraZeneca,1,1940-1949,0,70-79
TEST,20200615,AstraZeneca,1,1950-1959,0,60-69
TEST,20200615,AstraZeneca,1,1960-1969,0,50-59
TEST,20200615,AstraZeneca,1,1970-1979,0,40-49
TEST,20200615,AstraZeneca,1,1980-1989,0,30-39
TEST,20200615,AstraZeneca,1,1990+,0,<30
TEST,20200615,AstraZeneca,1,<1940,0,80+
TEST,20200615,AstraZeneca,1,<1960,0,60+
TEST,20200615,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200615,AstraZeneca,2,1940-1949,0,70-79
TEST,20200615,AstraZeneca,2,1950-1959,0,60-69
TEST,20200615,AstraZeneca,2,1960-1969,0,50-59
TEST,20200615,AstraZeneca,2,1970-1979,0,40-49
TEST,20200615,AstraZeneca,2,1980-1989,0,30-39
TEST,20200615,AstraZeneca,2,1990+,0,<30
TEST,20200615,AstraZeneca,2,<1940,0,80+
TEST,20200615,AstraZeneca,2,<1960,0,60+
TEST,20200615,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20200615,J&J,1,1940-1949,0,70-79
TEST,20200615,J&J,1,1950-1959,0,60-69
TEST,20200615,J&J,1,1960-1969,0,50-59
TEST,20200615,J&J,1,1970-1979,0,40-49
TEST,20200615,J&J,1,1980-1989,0,30-39
TEST,20200615,J&J,1,1990+,0,<30
TEST,20200615,J&J,1,<1940,0,80+
TEST,20200615,J&J,1,<1960,0,60+
TEST,20200615,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20200615,J&J,2,1940-1949,0,70-79
TEST,20200615,J&J,2,1950-1959,0,60-69
TEST,20200615,J&J,2,1960-1969,0,50-59
TEST,20200615,J&J,2,1970-1979,0,40-49
TEST,20200615,J&J,2,1980-1989,0,30-39
TEST,20200615,J&J,2,1990+,0,<30
TEST,20200615,J&J,2,<1940,0,80+
TEST,20200615,J&J,2,<1960,0,60+
TEST,20200615,J&J,2,all_birth_cohorts,0,all_birth_cohorts
