datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20200601,none,no_dose,1990+,L2,0,0,0,45457.6,<30
TEST,20200601,none,no_dose,<1940,L2,0,0,0,91844.8,80+
TEST,20200601,none,no_dose,1950-1959,L2,0,0,0,64343.99,60-69
TEST,20200608,none,no_dose,1960-1969,L2,0,0,0,53171.4,50-59
TEST,20200608,none,no_dose,1970-1979,L2,0,0,0,61104.91,40-49
TEST,20200608,none,no_dose,1940-1949,L2,0,0,0,84052.6,70-79
TEST,20200608,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200608,none,no_dose,1990+,L2,0,0,0,45503.65,<30
TEST,20200608,none,no_dose,<1940,L2,0,0,0,92095.91,80+
TEST,20200608,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200615,none,no_dose,1960-1969,L2,0,0,0,53171.4,50-59
TEST,20200615,none,no_dose,1970-1979,L2,0,0,0,61104.91,40-49
TEST,20200615,none,no_dose,1940-1949,L2,0,0,0,84368.39,70-79
TEST,20200615,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200615,none,no_dose,1990+,L2,0,0,0,45503.65,<30
TEST,20200615,none,no_dose,<1940,L2,0,0,0,92095.91,80+
TEST,20200615,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200622,none,no_dose,1960-1969,L2,0,0,0,53318.69,50-59
TEST,20200622,none,no_dose,1970-1979,L2,0,0,0,61104.91,40-49
TEST,20200622,none,no_dose,1940-1949,L2,0,0,0,84953.54,70-79
TEST,20200622,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200622,none,no_dose,1990+,L2,0,0,0,45534.41,<30
TEST,20200622,none,no_dose,<1940,L2,0,0,0,92411.74,80+
TEST,20200622,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200629,none,no_dose,1960-1969,L2,0,0,0,53466.79,50-59
TEST,20200629,none,no_dose,1970-1979,L2,0,0,0,61104.91,40-49
TEST,20200629,none,no_dose,1940-1949,L2,0,0,0,85384.23,70-79
TEST,20200629,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200629,none,no_dose,1990+,L2,0,0,0,45611.48,<30
TEST,20200629,none,no_dose,<1940,L2,0,0,0,92538.68,80+
TEST,20200629,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200706,none,no_dose,1960-1969,L2,0,0,0,53488.02,50-59
TEST,20200706,none,no_dose,1970-1979,L2,0,0,0,61104.91,40-49
TEST,20200706,none,no_dose,1940-1949,L2,0,0,0,85655.64,70-79
TEST,20200706,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200706,none,no_dose,1990+,L2,0,0,0,45626.93,<30
TEST,20200706,none,no_dose,<1940,L2,0,0,0,92665.97,80+
TEST,20200706,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200713,none,no_dose,1960-1969,L2,0,0,0,53615.73,50-59
TEST,20200713,none,no_dose,1970-1979,L2,0,0,0,61243.78,40-49
TEST,20200713,none,no_dose,1940-1949,L2,0,0,0,85928.78,70-79
TEST,20200713,none,no_dose,1980-1989,L2,0,0,0,92985.73,30-39
TEST,20200713,none,no_dose,1990+,L2,0,0,0,45750.87,<30
TEST,20200713,none,no_dose,<1940,L2,0,0,0,92985.73,80+
TEST,20200713,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200720,none,no_dose,1960-1969,L2,0,0,0,53615.73,50-59
TEST,20200720,none,no_dose,1970-1979,L2,0,0,0,61467.3,40-49
TEST,20200720,none,no_dose,1940-1949,L2,0,0,0,86314.11,70-79
TEST,20200720,none,no_dose,1980-1989,L2,0,0,0,93049.95,30-39
TEST,20200720,none,no_dose,1990+,L2,0,0,0,45953.73,<30
TEST,20200720,none,no_dose,<1940,L2,0,0,0,93762.23,80+
TEST,20200720,none,no_dose,1950-1959,L2,0,0,0,64374.74,60-69
TEST,20200727,none,no_dose,1960-1969,L2,0,0,0,53615.73,50-59
TEST,20200727,none,no_dose,1970-1979,L2,0,0,0,61692.46,40-49
TEST,20200727,none,no_dose,1940-1949,L2,0,0,0,86314.11,70-79
TEST,20200727,none,no_dose,1980-1989,L2,0,0,0,93892.91,30-39
TEST,20200727,none,no_dose,1990+,L2,0,0,0,46158.38,<30
TEST,20200727,none,no_dose,<1940,L2,0,0,0,93892.91,80+
TEST,20200727,none,no_dose,1950-1959,L2,0,0,0,64405.51,60-69
TEST,20200803,none,no_dose,1960-1969,L2,0,0,0,53615.73,50-59
TEST,20200803,none,no_dose,1970-1979,L2,0,0,0,62033.3,40-49
TEST,20200803,none,no_dose,1940-1949,L2,0,0,0,86314.11,70-79
TEST,20200803,none,no_dose,1980-1989,L2,0,0,0,94155.36,30-39
TEST,20200803,none,no_dose,1990+,L2,0,0,0,46158.38,<30
TEST,20200803,none,no_dose,<1940,L2,0,0,0,93892.91,80+
TEST,20200803,none,no_dose,1950-1959,L2,0,0,0,64590.76,60-69
TEST,20200810,none,no_dose,1960-1969,L2,0,0,0,53701.2,50-59
TEST,20200810,none,no_dose,1970-1979,L2,0,0,0,62090.47,40-49
TEST,20200810,none,no_dose,1940-1949,L2,0,0,0,86314.11,70-79
TEST,20200810,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200810,none,no_dose,1990+,L2,0,0,0,46332.99,<30
TEST,20200810,none,no_dose,<1940,L2,0,0,0,93892.91,80+
TEST,20200810,none,no_dose,1950-1959,L2,0,0,0,64933.17,60-69
TEST,20200817,none,no_dose,1960-1969,L2,0,0,0,53765.49,50-59
TEST,20200817,none,no_dose,1970-1979,L2,0,0,0,62090.47,40-49
TEST,20200817,none,no_dose,1940-1949,L2,0,0,0,86982.78,70-79
TEST,20200817,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200817,none,no_dose,1990+,L2,0,0,0,46476.83,<30
TEST,20200817,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200817,none,no_dose,1950-1959,L2,0,0,0,65121.47,60-69
TEST,20200824,none,no_dose,1960-1969,L2,0,0,0,53765.49,50-59
TEST,20200824,none,no_dose,1970-1979,L2,0,0,0,62233.87,40-49
TEST,20200824,none,no_dose,1940-1949,L2,0,0,0,87151.57,70-79
TEST,20200824,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200824,none,no_dose,1990+,L2,0,0,0,46573.22,<30
TEST,20200824,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200824,none,no_dose,1950-1959,L2,0,0,0,65628.99,60-69
TEST,20200831,none,no_dose,1960-1969,L2,0,0,0,53765.49,50-59
TEST,20200831,none,no_dose,1970-1979,L2,0,0,0,62493.66,40-49
TEST,20200831,none,no_dose,1940-1949,L2,0,0,0,87491.12,70-79
TEST,20200831,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200831,none,no_dose,1990+,L2,0,0,0,46864.81,<30
TEST,20200831,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200831,none,no_dose,1950-1959,L2,0,0,0,66144.49,60-69
TEST,20200907,none,no_dose,1960-1969,L2,0,0,0,53765.49,50-59
TEST,20200907,none,no_dose,1970-1979,L2,0,0,0,62638.92,40-49
TEST,20200907,none,no_dose,1940-1949,L2,0,0,0,87491.12,70-79
TEST,20200907,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200907,none,no_dose,1990+,L2,0,0,0,46946.45,<30
TEST,20200907,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200907,none,no_dose,1950-1959,L2,0,0,0,66767.26,60-69
TEST,20200914,none,no_dose,1960-1969,L2,0,0,0,53829.93,50-59
TEST,20200914,none,no_dose,1970-1979,L2,0,0,0,62960.9,40-49
TEST,20200914,none,no_dose,1940-1949,L2,0,0,0,87491.12,70-79
TEST,20200914,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200914,none,no_dose,1990+,L2,0,0,0,47061.24,<30
TEST,20200914,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200914,none,no_dose,1950-1959,L2,0,0,0,67099.76,60-69
TEST,20200921,none,no_dose,1960-1969,L2,0,0,0,54285.38,50-59
TEST,20200921,none,no_dose,1970-1979,L2,0,0,0,63108.35,40-49
TEST,20200921,none,no_dose,1940-1949,L2,1,23966.54,606.78,133532.99,70-79
TEST,20200921,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200921,none,no_dose,1990+,L2,0,0,0,47077.68,<30
TEST,20200921,none,no_dose,<1940,L2,0,0,0,94353.17,80+
TEST,20200921,none,no_dose,1950-1959,L2,0,0,0,67300.86,60-69
TEST,20200928,none,no_dose,1960-1969,L2,0,0,0,54416.93,50-59
TEST,20200928,none,no_dose,1970-1979,L2,0,0,0,63108.35,40-49
TEST,20200928,none,no_dose,1940-1949,L2,0,0,0,88700.67,70-79
TEST,20200928,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20200928,none,no_dose,1990+,L2,0,0,0,47176.58,<30
TEST,20200928,none,no_dose,<1940,L2,0,0,0,94951.6,80+
TEST,20200928,none,no_dose,1950-1959,L2,0,0,0,67300.86,60-69
TEST,20201005,none,no_dose,1960-1969,L2,0,0,0,54637.6,50-59
TEST,20201005,none,no_dose,1970-1979,L2,0,0,0,63256.49,40-49
TEST,20201005,none,no_dose,1940-1949,L2,0,0,0,89111.32,70-79
TEST,20201005,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201005,none,no_dose,1990+,L2,0,0,0,47242.75,<30
TEST,20201005,none,no_dose,<1940,L2,0,0,0,95287.36,80+
TEST,20201005,none,no_dose,1950-1959,L2,0,0,0,67300.86,60-69
TEST,20201012,none,no_dose,1960-1969,L2,0,0,0,54704.15,50-59
TEST,20201012,none,no_dose,1970-1979,L2,0,0,0,63315.94,40-49
TEST,20201012,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201012,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201012,none,no_dose,1990+,L2,0,0,0,47375.64,<30
TEST,20201012,none,no_dose,<1940,L2,0,0,0,95287.36,80+
TEST,20201012,none,no_dose,1950-1959,L2,0,0,0,67300.86,60-69
TEST,20201019,none,no_dose,1960-1969,L2,0,0,0,54860.07,50-59
TEST,20201019,none,no_dose,1970-1979,L2,0,0,0,63405.33,40-49
TEST,20201019,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201019,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201019,none,no_dose,1990+,L2,0,0,0,47459.08,<30
TEST,20201019,none,no_dose,<1940,L2,0,0,0,95489.95,80+
TEST,20201019,none,no_dose,1950-1959,L2,0,0,0,67435.6,60-69
TEST,20201026,none,no_dose,1960-1969,L2,0,0,0,55039.35,50-59
TEST,20201026,none,no_dose,1970-1979,L2,0,0,0,63554.87,40-49
TEST,20201026,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201026,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201026,none,no_dose,1990+,L2,0,0,0,47829.72,<30
TEST,20201026,none,no_dose,<1940,L2,0,0,0,95761.42,80+
TEST,20201026,none,no_dose,1950-1959,L2,0,0,0,67774.81,60-69
TEST,20201102,none,no_dose,1960-1969,L2,0,0,0,55151.99,50-59
TEST,20201102,none,no_dose,1970-1979,L2,0,0,0,63856.08,40-49
TEST,20201102,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201102,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201102,none,no_dose,1990+,L2,0,0,0,47965.94,<30
TEST,20201102,none,no_dose,<1940,L2,0,0,0,95966.04,80+
TEST,20201102,none,no_dose,1950-1959,L2,0,0,0,67843.06,60-69
TEST,20201109,none,no_dose,1960-1969,L2,0,0,0,55242.44,50-59
TEST,20201109,none,no_dose,1970-1979,L2,0,0,0,64374.74,40-49
TEST,20201109,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201109,none,no_dose,1980-1989,L2,0,0,0,94353.17,30-39
TEST,20201109,none,no_dose,1990+,L2,0,0,0,48085.77,<30
TEST,20201109,none,no_dose,<1940,L2,0,0,0,96240.23,80+
TEST,20201109,none,no_dose,1950-1959,L2,0,0,0,68186.4,60-69
TEST,20201116,none,no_dose,1960-1969,L2,0,0,0,55310.48,50-59
TEST,20201116,none,no_dose,1970-1979,L2,0,0,0,64374.74,40-49
TEST,20201116,none,no_dose,1940-1949,L2,0,0,0,89525.8,70-79
TEST,20201116,none,no_dose,1980-1989,L2,0,0,0,94618.2,30-39
TEST,20201116,none,no_dose,1990+,L2,0,0,0,48344.57,<30
TEST,20201116,none,no_dose,<1940,L2,0,0,0,96377.91,80+
TEST,20201116,none,no_dose,1950-1959,L2,0,0,0,68290.08,60-69
TEST,20201123,none,no_dose,1960-1969,L2,0,0,0,55447.05,50-59
TEST,20201123,none,no_dose,1970-1979,L2,0,0,0,64745.95,40-49
TEST,20201123,none,no_dose,1940-1949,L2,0,0,0,89824.21,70-79
TEST,20201123,none,no_dose,1980-1989,L2,0,0,0,95422.32,30-39
TEST,20201123,none,no_dose,1990+,L2,0,0,0,48571.13,<30
TEST,20201123,none,no_dose,<1940,L2,0,0,0,96862.92,80+
TEST,20201123,none,no_dose,1950-1959,L2,0,0,0,68498.38,60-69
TEST,20201130,none,no_dose,1960-1969,L2,0,0,0,55676.17,50-59
TEST,20201130,none,no_dose,1970-1979,L2,0,0,0,64808.24,40-49
TEST,20201130,none,no_dose,1940-1949,L2,0,0,0,90427.06,70-79
TEST,20201130,none,no_dose,1980-1989,L2,0,0,0,95761.42,30-39
TEST,20201130,none,no_dose,1990+,L2,0,0,0,48641.27,<30
TEST,20201130,none,no_dose,<1940,L2,0,0,0,97212.35,80+
TEST,20201130,none,no_dose,1950-1959,L2,0,0,0,68672.95,60-69
TEST,20201207,none,no_dose,1960-1969,L2,0,0,0,55953.62,50-59
TEST,20201207,none,no_dose,1970-1979,L2,0,0,0,65027.18,40-49
TEST,20201207,none,no_dose,1940-1949,L2,0,0,0,91222.97,70-79
TEST,20201207,none,no_dose,1980-1989,L2,1,26070.66,660.05,145256.44,30-39
TEST,20201207,none,no_dose,1990+,L2,0,0,0,48817.51,<30
TEST,20201207,none,no_dose,<1940,L2,1,26563.64,672.53,148003.11,80+
TEST,20201207,none,no_dose,1950-1959,L2,0,0,0,69202.01,60-69
TEST,20201214,none,no_dose,1960-1969,L2,1,15206.08,384.98,84722.85,50-59
TEST,20201214,none,no_dose,1970-1979,L2,0,0,0,65533.23,40-49
TEST,20201214,none,no_dose,1940-1949,L2,0,0,0,91222.97,70-79
TEST,20201214,none,no_dose,1980-1989,L2,0,0,0,97212.35,30-39
TEST,20201214,none,no_dose,1990+,L2,0,0,0,48852.91,<30
TEST,20201214,none,no_dose,<1940,L2,0,0,0,98563.51,80+
TEST,20201214,none,no_dose,1950-1959,L2,0,0,0,69415.93,60-69
TEST,20201221,none,no_dose,1960-1969,L2,0,0,0,56422.25,50-59
TEST,20201221,none,no_dose,1970-1979,L2,0,0,0,65692.99,40-49
TEST,20201221,none,no_dose,1940-1949,L2,0,0,0,91222.97,70-79
TEST,20201221,none,no_dose,1980-1989,L2,0,0,0,97212.35,30-39
TEST,20201221,none,no_dose,1990+,L2,0,0,0,48852.91,<30
TEST,20201221,none,no_dose,<1940,L2,0,0,0,98707.93,80+
TEST,20201221,none,no_dose,1950-1959,L2,0,0,0,69631.17,60-69
TEST,20201228,none,no_dose,1960-1969,L2,0,0,0,56683.35,50-59
TEST,20201228,none,no_dose,1970-1979,L2,0,0,0,65853.53,40-49
TEST,20201228,none,no_dose,1940-1949,L2,0,0,0,91470.69,70-79
TEST,20201228,none,no_dose,1980-1989,L2,0,0,0,97564.32,30-39
TEST,20201228,none,no_dose,1990+,L2,0,0,0,48888.36,<30
TEST,20201228,none,no_dose,<1940,L2,0,0,0,98852.77,80+
TEST,20201228,none,no_dose,1950-1959,L2,1,19143.08,484.66,106658.42,60-69
TEST,20201228,Pfizer,1,1950-1959,L2,0,0,0,44912107.35,60-69
TEST,20201228,Pfizer,1,1960-1969,L2,0,0,0,134736322.06,50-59
TEST,20210104,none,no_dose,1960-1969,L2,0,0,0,57212.88,50-59
TEST,20210104,none,no_dose,1970-1979,L2,0,0,0,66176.98,40-49
TEST,20210104,none,no_dose,1940-1949,L2,0,0,0,92411.74,70-79
TEST,20210104,none,no_dose,1980-1989,L2,0,0,0,98780.29,30-39
TEST,20210104,none,no_dose,1990+,L2,0,0,0,49191.79,<30
TEST,20210104,none,no_dose,<1940,L2,0,0,0,99952.76,80+
TEST,20210104,none,no_dose,1950-1959,L2,0,0,0,71744.58,60-69
TEST,20210104,Pfizer,1,1960-1969,L2,0,0,0,12248756.55,50-59
TEST,20210104,Pfizer,1,1980-1989,L2,0,0,0,12248756.55,30-39
TEST,20210104,Pfizer,1,<1940,L2,0,0,0,13473632.21,80+
TEST,20210104,Pfizer,1,1950-1959,L2,0,0,0,7091385.37,60-69
TEST,20210104,Pfizer,1,1990+,L2,0,0,0,16842040.26,<30
TEST,20210104,Pfizer,1,1970-1979,L2,0,0,0,26947264.41,40-49
TEST,20210104,Pfizer,1,1940-1949,L2,0,0,0,134736322.06,70-79
TEST,20210111,none,no_dose,1960-1969,L2,1,15629.01,395.69,87079.28,50-59
TEST,20210111,none,no_dose,1970-1979,L2,0,0,0,66866.66,40-49
TEST,20210111,none,no_dose,1940-1949,L2,0,0,0,92985.73,70-79
TEST,20210111,none,no_dose,1980-1989,L2,1,27318.62,691.65,152209.63,30-39
TEST,20210111,none,no_dose,1990+,L2,0,0,0,49426.38,<30
TEST,20210111,none,no_dose,<1940,L2,1,27524.49,696.86,153356.65,80+
TEST,20210111,none,no_dose,1950-1959,L2,0,0,0,72595,60-69
TEST,20210111,Pfizer,1,1970-1979,L2,0,0,0,6124378.28,40-49
TEST,20210111,Pfizer,1,1960-1969,L2,0,0,0,4812011.5,50-59
TEST,20210111,Pfizer,1,1980-1989,L2,0,0,0,4346332.97,30-39
TEST,20210111,Pfizer,1,<1940,L2,0,0,0,4812011.5,80+
TEST,20210111,Pfizer,1,1950-1959,L2,0,0,0,3849609.2,60-69
TEST,20210111,Pfizer,1,1990+,L2,0,0,0,8982421.47,<30
TEST,20210111,Pfizer,1,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210118,none,no_dose,1960-1969,L2,1,15770.73,399.28,87868.86,50-59
TEST,20210118,none,no_dose,1970-1979,L2,0,0,0,67843.06,40-49
TEST,20210118,none,no_dose,1940-1949,L2,0,0,0,92985.73,70-79
TEST,20210118,none,no_dose,1980-1989,L2,0,0,0,101611.1,30-39
TEST,20210118,none,no_dose,1990+,L2,0,0,0,49718.2,<30
TEST,20210118,none,no_dose,<1940,L2,0,0,0,101841.51,80+
TEST,20210118,none,no_dose,1950-1959,L2,0,0,0,73868.6,60-69
TEST,20210118,Pfizer,1,1970-1979,L2,0,0,0,2641888.67,40-49
TEST,20210118,Pfizer,1,1960-1969,L2,0,0,0,3641522.22,50-59
TEST,20210118,Pfizer,1,1950-1959,L2,0,0,0,2591083.12,60-69
TEST,20210118,Pfizer,1,1980-1989,L2,0,0,0,4210510.06,30-39
TEST,20210118,Pfizer,1,<1940,L2,0,0,0,5389452.88,80+
TEST,20210118,Pfizer,1,1990+,L2,0,0,0,6416015.34,<30
TEST,20210118,Moderna,1,1980-1989,L2,0,0,0,33684080.52,30-39
TEST,20210118,Moderna,1,1960-1969,L2,0,0,0,26947264.41,50-59
TEST,20210118,Pfizer,2,1950-1959,L2,0,0,0,134736322.06,60-69
TEST,20210118,Moderna,1,1950-1959,L2,0,0,0,44912107.35,60-69
TEST,20210118,Pfizer,1,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210125,none,no_dose,1960-1969,L2,0,0,0,58683.07,50-59
TEST,20210125,none,no_dose,1970-1979,L2,0,0,0,68220.92,40-49
TEST,20210125,none,no_dose,1940-1949,L2,0,0,0,92985.73,70-79
TEST,20210125,none,no_dose,1980-1989,L2,0,0,0,101841.51,30-39
TEST,20210125,none,no_dose,1990+,L2,0,0,0,49846.96,<30
TEST,20210125,none,no_dose,<1940,L2,0,0,0,101841.51,80+
TEST,20210125,none,no_dose,1950-1959,L2,0,0,0,74316.78,60-69
TEST,20210125,Pfizer,1,1970-1979,L2,0,0,0,2866730.26,40-49
TEST,20210125,Pfizer,1,1960-1969,L2,0,0,0,4990234.15,50-59
TEST,20210125,Pfizer,2,1960-1969,L2,0,0,0,8982421.47,50-59
TEST,20210125,Pfizer,1,1950-1959,L2,0,0,0,3368408.05,60-69
TEST,20210125,Pfizer,1,1980-1989,L2,0,0,0,6416015.34,30-39
TEST,20210125,Pfizer,2,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210125,Pfizer,1,1990+,L2,0,0,0,8982421.47,<30
TEST,20210125,Pfizer,2,1990+,L2,0,0,0,22456053.68,<30
TEST,20210125,Moderna,1,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210125,Pfizer,2,1950-1959,L2,0,0,0,8421020.13,60-69
TEST,20210125,Pfizer,2,1970-1979,L2,0,0,0,14970702.45,40-49
TEST,20210125,Moderna,1,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210125,Pfizer,1,<1940,L2,0,0,0,7925666,80+
TEST,20210125,Pfizer,2,<1940,L2,0,0,0,33684080.52,80+
TEST,20210125,Moderna,1,1950-1959,L2,0,0,0,19248046.01,60-69
TEST,20210125,Pfizer,1,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210201,none,no_dose,1960-1969,L2,0,0,0,59043.09,50-59
TEST,20210201,none,no_dose,1970-1979,L2,0,0,0,68255.48,40-49
TEST,20210201,none,no_dose,1940-1949,L2,0,0,0,93372.36,70-79
TEST,20210201,none,no_dose,1980-1989,L2,0,0,0,101918.55,30-39
TEST,20210201,none,no_dose,1990+,L2,0,0,0,50255.99,<30
TEST,20210201,none,no_dose,<1940,L2,1,27628.59,699.5,153936.67,80+
TEST,20210201,none,no_dose,1950-1959,L2,0,0,0,74316.78,60-69
TEST,20210201,Pfizer,1,1970-1979,L2,0,0,0,5389452.88,40-49
TEST,20210201,Pfizer,2,1970-1979,L2,0,0,0,4346332.97,40-49
TEST,20210201,Pfizer,2,1960-1969,L2,0,0,0,5858100.96,50-59
TEST,20210201,Pfizer,1,1950-1959,L2,0,0,0,5614013.42,60-69
TEST,20210201,Pfizer,2,1980-1989,L2,0,0,0,7485351.23,30-39
TEST,20210201,Pfizer,2,1950-1959,L2,0,0,0,4210510.06,60-69
TEST,20210201,Pfizer,1,1960-1969,L2,0,0,0,5389452.88,50-59
TEST,20210201,Pfizer,2,1990+,L2,0,0,0,9624023,<30
TEST,20210201,Moderna,1,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210201,Pfizer,1,1980-1989,L2,0,0,0,13473632.21,30-39
TEST,20210201,Moderna,1,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210201,Pfizer,2,<1940,L2,0,0,0,9624023,80+
TEST,20210201,Moderna,1,1950-1959,L2,0,0,0,19248046.01,60-69
TEST,20210201,Pfizer,1,1940-1949,L2,0,0,0,33684080.52,70-79
TEST,20210201,Pfizer,2,1940-1949,L2,0,0,0,44912107.35,70-79
TEST,20210201,Pfizer,1,<1940,L2,0,0,0,19248046.01,80+
TEST,20210201,Pfizer,1,1990+,L2,0,0,0,19248046.01,<30
TEST,20210201,Moderna,1,1990+,L2,0,0,0,19248046.01,<30
TEST,20210208,none,no_dose,1960-1969,L2,2,32452.24,3930.12,117228.66,50-59
TEST,20210208,none,no_dose,1970-1979,L2,0,0,0,68637.96,40-49
TEST,20210208,none,no_dose,1940-1949,L2,0,0,0,94353.17,70-79
TEST,20210208,none,no_dose,1980-1989,L2,0,0,0,102773.7,30-39
TEST,20210208,none,no_dose,1990+,L2,0,0,0,50519.81,<30
TEST,20210208,none,no_dose,<1940,L2,0,0,0,102852.15,80+
TEST,20210208,none,no_dose,1950-1959,L2,0,0,0,74895.12,60-69
TEST,20210208,Pfizer,2,1970-1979,L2,0,0,0,2641888.67,40-49
TEST,20210208,Pfizer,2,1960-1969,L2,0,0,0,4210510.06,50-59
TEST,20210208,Pfizer,2,1950-1959,L2,0,0,0,2591083.12,60-69
TEST,20210208,Pfizer,1,1970-1979,L2,0,0,0,22456053.68,40-49
TEST,20210208,Pfizer,2,1980-1989,L2,0,0,0,6416015.34,30-39
TEST,20210208,AstraZeneca,1,1960-1969,L2,0,0,0,33684080.52,50-59
TEST,20210208,Pfizer,1,1960-1969,L2,0,0,0,4812011.5,50-59
TEST,20210208,Pfizer,1,1950-1959,L2,0,0,0,7485351.23,60-69
TEST,20210208,Pfizer,2,1990+,L2,0,0,0,6416015.34,<30
TEST,20210208,Moderna,1,1980-1989,L2,0,0,0,19248046.01,30-39
TEST,20210208,Pfizer,1,1980-1989,L2,0,0,0,11228026.84,30-39
TEST,20210208,AstraZeneca,1,1990+,L2,0,0,0,44912107.35,<30
TEST,20210208,Moderna,1,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210208,Pfizer,2,<1940,L2,0,0,0,9624023,80+
TEST,20210208,Moderna,1,1950-1959,L2,0,0,0,19248046.01,60-69
TEST,20210208,Pfizer,2,1940-1949,L2,0,0,0,19248046.01,70-79
TEST,20210208,Pfizer,1,<1940,L2,0,0,0,19248046.01,80+
TEST,20210208,Moderna,1,1990+,L2,0,0,0,19248046.01,<30
TEST,20210215,none,no_dose,1960-1969,L2,1,16655.27,421.67,92797.21,50-59
TEST,20210215,none,no_dose,1970-1979,L2,0,0,0,70284.99,40-49
TEST,20210215,none,no_dose,1940-1949,L2,0,0,0,94618.2,70-79
TEST,20210215,none,no_dose,1980-1989,L2,0,0,0,103643.32,30-39
TEST,20210215,none,no_dose,1990+,L2,0,0,0,50709.94,<30
TEST,20210215,none,no_dose,<1940,L2,0,0,0,103404.7,80+
TEST,20210215,none,no_dose,1950-1959,L2,1,20393.63,516.32,113626.06,60-69
TEST,20210215,Pfizer,2,1970-1979,L2,0,0,0,2406005.75,40-49
TEST,20210215,Pfizer,2,1960-1969,L2,0,0,0,3849609.2,50-59
TEST,20210215,Pfizer,2,1950-1959,L2,0,0,0,2406005.75,60-69
TEST,20210215,AstraZeneca,1,1970-1979,L2,0,0,0,7091385.37,40-49
TEST,20210215,AstraZeneca,1,1960-1969,L2,0,0,0,3849609.2,50-59
TEST,20210215,Pfizer,2,1980-1989,L2,0,0,0,6416015.34,30-39
TEST,20210215,Pfizer,1,1960-1969,L2,0,0,0,3962833,50-59
TEST,20210215,Pfizer,2,1990+,L2,0,0,0,6416015.34,<30
TEST,20210215,Moderna,1,1980-1989,L2,0,0,0,134736322.06,30-39
TEST,20210215,Moderna,2,1980-1989,L2,0,0,0,22456053.68,30-39
TEST,20210215,Pfizer,1,1980-1989,L2,0,0,0,9624023,30-39
TEST,20210215,AstraZeneca,1,1990+,L2,0,0,0,19248046.01,<30
TEST,20210215,Pfizer,1,1940-1949,L2,0,0,0,33684080.52,70-79
TEST,20210215,Moderna,1,1960-1969,L2,0,0,0,19248046.01,50-59
TEST,20210215,Pfizer,2,<1940,L2,0,0,0,9624023,80+
TEST,20210215,Pfizer,1,1950-1959,L2,0,0,0,6416015.34,60-69
TEST,20210215,Moderna,1,1950-1959,L2,0,0,0,33684080.52,60-69
TEST,20210215,Moderna,2,1950-1959,L2,0,0,0,44912107.35,60-69
