datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,8,Pfizer,1,18-24,L2,0,0,0,6416015.34
TEST,9,Pfizer,1,18-24,L2,0,0,0,7485351.23
TEST,10,Pfizer,1,18-24,L2,0,0,0,9624023
TEST,11,Pfizer,1,18-24,L2,0,0,0,9624023
TEST,12,Pfizer,1,18-24,L2,0,0,0,9624023
TEST,13,Pfizer,1,18-24,L2,0,0,0,9624023
TEST,14,Pfizer,1,18-24,L2,0,0,0,10364332.47
TEST,7,Pfizer,1,50-59,L2,0,0,0,728304.44
TEST,1,Pfizer,2,12-17,L2,0,0,0,13473632.21
TEST,2,Pfizer,2,12-17,L2,0,0,0,19248046.01
TEST,3,Pfizer,2,12-17,L2,0,0,0,19248046.01
TEST,4,Pfizer,2,12-17,L2,0,0,0,19248046.01
TEST,1,AstraZeneca,1,18-24,L2,0,0,0,4812011.5
TEST,2,AstraZeneca,1,18-24,L2,0,0,0,4812011.5
TEST,3,AstraZeneca,1,18-24,L2,0,0,0,4812011.5
TEST,4,AstraZeneca,1,18-24,L2,0,0,0,4812011.5
TEST,5,AstraZeneca,1,18-24,L2,0,0,0,4812011.5
TEST,6,AstraZeneca,1,18-24,L2,0,0,0,5858100.96
TEST,7,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,8,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,9,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,10,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,11,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,12,AstraZeneca,1,18-24,L2,0,0,0,6416015.34
TEST,1,AstraZeneca,2,18-24,L2,0,0,0,6416015.34
TEST,2,AstraZeneca,2,18-24,L2,0,0,0,6416015.34
TEST,3,AstraZeneca,2,18-24,L2,0,0,0,6736816.1
TEST,4,AstraZeneca,2,18-24,L2,0,0,0,13473632.21
TEST,5,AstraZeneca,2,18-24,L2,0,0,0,33684080.52
TEST,5,UKN,1,70-79,L2,0,0,0,1749822.36
TEST,6,UKN,1,70-79,L2,0,0,0,1749822.36
TEST,7,UKN,1,70-79,L2,0,0,0,1749822.36
TEST,8,UKN,1,70-79,L2,0,0,0,1749822.36
TEST,9,UKN,1,70-79,L2,0,0,0,1749822.36
TEST,10,UKN,1,70-79,L2,0,0,0,10364332.47
TEST,13,Pfizer,1,80+,L2,0,0,0,797256.34
TEST,1,Moderna,2,40-49,L2,0,0,0,1013055.05
TEST,2,Moderna,2,40-49,L2,0,0,0,1013055.05
TEST,3,Moderna,2,40-49,L2,0,0,0,1013055.05
TEST,4,Moderna,2,40-49,L2,0,0,0,1077890.58
TEST,5,Moderna,2,40-49,L2,0,0,0,1772846.34
TEST,6,Moderna,2,40-49,L2,0,0,0,1924804.6
TEST,7,Moderna,2,40-49,L2,0,0,0,1924804.6
TEST,8,Moderna,2,40-49,L2,0,0,0,2173166.48
TEST,9,Moderna,2,40-49,L2,0,0,0,2495117.08
TEST,10,Moderna,2,40-49,L2,0,0,0,3286251.76
TEST,11,Moderna,2,40-49,L2,0,0,0,7091385.37
TEST,14,AstraZeneca,1,70-79,L2,0,0,0,7485351.23
TEST,18,AstraZeneca,1,50-59,L2,0,0,0,4812011.5
TEST,19,AstraZeneca,1,50-59,L2,0,0,0,6416015.34
TEST,20,AstraZeneca,1,50-59,L2,0,0,0,16842040.26
TEST,22,Pfizer,2,60-69,L2,0,0,0,3062189.14
TEST,8,Pfizer,1,70-79,L2,0,0,0,1308119.63
TEST,14,Pfizer,1,80+,L2,0,0,0,1347363.22
TEST,15,Pfizer,1,80+,L2,0,0,0,1513891.26
TEST,16,Pfizer,1,80+,L2,0,0,0,2041459.43
TEST,1,Pfizer,2,25-29,L2,0,0,0,1360972.95
TEST,2,Pfizer,2,25-29,L2,0,0,0,1497070.25
TEST,3,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,4,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,5,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,6,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,7,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,8,Pfizer,2,25-29,L2,0,0,0,1604003.83
TEST,9,Pfizer,2,25-29,L2,0,0,0,1705523.06
TEST,10,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,11,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,12,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,13,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,14,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,15,Pfizer,2,25-29,L2,0,0,0,1749822.36
TEST,16,Pfizer,2,25-29,L2,0,0,0,1924804.6
TEST,17,Pfizer,2,25-29,L2,0,0,0,2749720.86
TEST,18,Pfizer,2,25-29,L2,0,0,0,3849609.2
TEST,19,Pfizer,2,25-29,L2,0,0,0,3849609.2
TEST,20,Pfizer,2,25-29,L2,0,0,0,3849609.2
TEST,21,Pfizer,2,25-29,L2,0,0,0,3742675.61
TEST,22,Pfizer,2,25-29,L2,0,0,0,12248756.55
TEST,9,Moderna,1,70-79,L2,0,0,0,4812011.5
TEST,10,Moderna,1,70-79,L2,0,0,0,5858100.96
TEST,11,Moderna,1,70-79,L2,0,0,0,6416015.34
TEST,12,Moderna,1,70-79,L2,0,0,0,6416015.34
TEST,13,Moderna,1,70-79,L2,0,0,0,8421020.13
TEST,14,Moderna,1,70-79,L2,0,0,0,9624023
TEST,15,Moderna,1,70-79,L2,0,0,0,9624023
TEST,16,Moderna,1,70-79,L2,0,0,0,10364332.47
TEST,6,UKN,1,50-59,L2,0,0,0,14970702.45
TEST,12,Moderna,2,50-59,L2,0,0,0,3133402.84
TEST,6,Pfizer,1,30-39,L2,0,0,0,1531094.57
TEST,23,Pfizer,2,50-59,L2,0,0,0,11228026.84
TEST,5,Moderna,1,30-39,L2,0,0,0,6416015.34
TEST,6,Moderna,1,30-39,L2,0,0,0,6416015.34
TEST,7,Moderna,1,30-39,L2,0,0,0,6416015.34
TEST,8,Moderna,1,30-39,L2,0,0,0,7091385.37
TEST,13,AstraZeneca,1,40-49,L2,0,0,0,1052627.52
TEST,10,Pfizer,2,70-79,L2,0,0,0,1013055.05
TEST,5,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,6,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,7,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,8,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,9,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,10,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,11,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,12,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,13,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,14,Pfizer,2,18-24,L2,0,0,0,2749720.86
TEST,15,Pfizer,2,18-24,L2,0,0,0,2866730.26
TEST,16,Pfizer,2,18-24,L2,0,0,0,3208007.67
TEST,17,Pfizer,2,18-24,L2,0,0,0,3208007.67
TEST,18,Pfizer,2,18-24,L2,0,0,0,3208007.67
TEST,19,Pfizer,2,18-24,L2,0,0,0,3208007.67
TEST,20,Pfizer,2,18-24,L2,0,0,0,3133402.84
TEST,21,Pfizer,2,18-24,L2,0,0,0,4990234.15
TEST,17,Pfizer,1,80+,L2,0,0,0,2807006.71
TEST,18,Pfizer,1,80+,L2,0,0,0,4346332.97
TEST,8,Moderna,1,60-69,L2,0,0,0,4812011.5
TEST,9,Moderna,1,60-69,L2,0,0,0,4812011.5
TEST,10,Moderna,1,60-69,L2,0,0,0,6416015.34
TEST,1,Moderna,1,80+,L2,0,0,0,9624023
TEST,2,Moderna,1,80+,L2,0,0,0,9624023
TEST,3,Moderna,1,80+,L2,0,0,0,9624023
TEST,4,Moderna,1,80+,L2,0,0,0,9624023
TEST,5,Moderna,1,80+,L2,0,0,0,19248046.01
TEST,1,Moderna,2,80+,L2,0,0,0,9624023
TEST,2,Moderna,2,80+,L2,0,0,0,9624023
TEST,3,Moderna,2,80+,L2,0,0,0,9624023
TEST,4,Moderna,2,80+,L2,0,0,0,9624023
TEST,5,Moderna,2,80+,L2,0,0,0,9624023
TEST,6,Moderna,2,80+,L2,0,0,0,11228026.84
TEST,7,Moderna,2,80+,L2,0,0,0,19248046.01
TEST,8,Moderna,2,80+,L2,0,0,0,19248046.01
TEST,9,Moderna,2,80+,L2,0,0,0,19248046.01
TEST,10,Moderna,2,80+,L2,0,0,0,33684080.52
TEST,5,AstraZeneca,2,30-39,L2,0,0,0,1236113.05
TEST,6,AstraZeneca,2,30-39,L2,0,0,0,1643125.88
TEST,22,Pfizer,2,80+,L2,0,0,0,3286251.76
TEST,7,UKN,1,60-69,L2,0,0,0,1077890.58
TEST,8,UKN,1,60-69,L2,0,0,0,2010989.88
TEST,8,Pfizer,1,50-59,L2,0,0,0,910380.55
TEST,9,Pfizer,1,50-59,L2,0,0,0,1104396.08
TEST,10,Pfizer,1,50-59,L2,0,0,0,1203002.88
TEST,11,Pfizer,1,50-59,L2,0,0,0,1203002.88
TEST,12,Pfizer,1,50-59,L2,0,0,0,1259217.96
TEST,13,Pfizer,1,50-59,L2,0,0,0,1283203.07
TEST,14,Pfizer,1,50-59,L2,0,0,0,1283203.07
TEST,15,Pfizer,1,50-59,L2,0,0,0,1271097.38
TEST,16,Pfizer,1,50-59,L2,0,0,0,1623329.18
TEST,17,Pfizer,1,50-59,L2,0,0,0,2173166.48
TEST,18,Pfizer,1,50-59,L2,0,0,0,2406005.75
TEST,19,Pfizer,1,50-59,L2,0,0,0,2406005.75
TEST,20,Pfizer,1,50-59,L2,0,0,0,2542194.76
TEST,21,Pfizer,1,50-59,L2,0,0,0,2866730.26
TEST,22,Pfizer,1,50-59,L2,0,0,0,3849609.2
TEST,23,Pfizer,1,50-59,L2,0,0,0,4812011.5
TEST,24,Pfizer,1,50-59,L2,0,0,0,7091385.37
TEST,25,Pfizer,1,50-59,L2,0,0,0,44912107.35
TEST,5,AstraZeneca,2,60-69,L2,0,0,0,11228026.84
TEST,22,Pfizer,2,18-24,L2,0,0,0,16842040.26
TEST,14,AstraZeneca,1,40-49,L2,0,0,0,1663411.38
TEST,9,Pfizer,1,70-79,L2,0,0,0,1749822.36
TEST,10,Pfizer,1,70-79,L2,0,0,0,2866730.26
TEST,11,Pfizer,1,70-79,L2,0,0,0,4812011.5
TEST,12,Pfizer,1,70-79,L2,0,0,0,5614013.42
TEST,13,Pfizer,1,70-79,L2,0,0,0,13473632.21
TEST,14,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,15,Pfizer,1,70-79,L2,0,0,0,16842040.26
TEST,14,AstraZeneca,1,30-39,L2,0,0,0,9624023
TEST,15,AstraZeneca,1,30-39,L2,0,0,0,9624023
TEST,16,AstraZeneca,1,30-39,L2,0,0,0,9624023
TEST,17,AstraZeneca,1,30-39,L2,0,0,0,10364332.47
TEST,18,AstraZeneca,1,30-39,L2,0,0,0,44912107.35
TEST,23,Pfizer,2,80+,L2,0,0,0,67368161.03
TEST,7,Pfizer,1,30-39,L2,0,0,0,3641522.22
TEST,8,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,9,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,10,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,11,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,12,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,13,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,14,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,15,Pfizer,1,30-39,L2,0,0,0,3849609.2
TEST,16,Pfizer,1,30-39,L2,0,0,0,3742675.61
TEST,15,AstraZeneca,1,40-49,L2,0,0,0,2138671.78
TEST,16,AstraZeneca,1,40-49,L2,0,0,0,2449751.31
TEST,17,AstraZeneca,1,40-49,L2,0,0,0,3062189.14
TEST,18,AstraZeneca,1,40-49,L2,0,0,0,4990234.15
TEST,19,AstraZeneca,1,40-49,L2,0,0,0,13473632.21
TEST,8,AstraZeneca,2,25-29,L2,0,0,0,16842040.26
TEST,13,AstraZeneca,1,60-69,L2,0,0,0,4346332.97
TEST,5,Moderna,2,30-39,L2,0,0,0,3849609.2
TEST,6,Moderna,2,30-39,L2,0,0,0,3849609.2
TEST,7,Moderna,2,30-39,L2,0,0,0,3849609.2
TEST,8,Moderna,2,30-39,L2,0,0,0,4082918.85
TEST,9,Moderna,2,30-39,L2,0,0,0,4646080.07
TEST,10,Moderna,2,30-39,L2,0,0,0,6416015.34
TEST,11,Moderna,2,30-39,L2,0,0,0,7925666
TEST,12,Moderna,2,30-39,L2,0,0,0,12248756.55
TEST,7,Pfizer,1,40-49,L2,0,0,0,1497070.25
TEST,8,Pfizer,1,40-49,L2,0,0,0,1663411.38
TEST,9,Pfizer,1,40-49,L2,0,0,0,1796484.29
TEST,10,Pfizer,1,40-49,L2,0,0,0,1924804.6
TEST,11,Pfizer,1,40-49,L2,0,0,0,1952700.32
TEST,12,Pfizer,1,40-49,L2,0,0,0,2363795.12
TEST,13,Pfizer,1,40-49,L2,0,0,0,2749720.86
TEST,14,Pfizer,1,40-49,L2,0,0,0,2749720.86
TEST,15,Pfizer,1,40-49,L2,0,0,0,2749720.86
TEST,16,Pfizer,1,40-49,L2,0,0,0,2994140.49
TEST,17,Pfizer,1,40-49,L2,0,0,0,3962833
TEST,18,Pfizer,1,40-49,L2,0,0,0,4812011.5
TEST,19,Pfizer,1,40-49,L2,0,0,0,4812011.5
TEST,20,Pfizer,1,40-49,L2,0,0,0,7485351.23
TEST,21,Pfizer,1,40-49,L2,0,0,0,9624023
TEST,22,Pfizer,1,40-49,L2,0,0,0,13473632.21
TEST,11,Moderna,2,70-79,L2,0,0,0,4491210.74
TEST,12,Moderna,2,70-79,L2,0,0,0,5614013.42
TEST,13,Moderna,2,70-79,L2,0,0,0,6736816.1
TEST,17,Pfizer,1,30-39,L2,0,0,0,4812011.5
TEST,18,Pfizer,1,30-39,L2,0,0,0,6416015.34
TEST,19,Pfizer,1,30-39,L2,0,0,0,8421020.13
TEST,20,Pfizer,1,30-39,L2,0,0,0,12248756.55
TEST,21,Pfizer,1,30-39,L2,0,0,0,19248046.01
TEST,22,Pfizer,1,30-39,L2,0,0,0,19248046.01
TEST,23,Pfizer,1,30-39,L2,0,0,0,19248046.01
TEST,24,Pfizer,1,30-39,L2,0,0,0,19248046.01
TEST,25,Pfizer,1,30-39,L2,0,0,0,26947264.41
TEST,13,AstraZeneca,1,25-29,L2,0,0,0,9624023
TEST,14,Moderna,2,70-79,L2,0,0,0,9624023
TEST,15,Moderna,2,70-79,L2,0,0,0,13473632.21
TEST,6,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,7,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,8,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,9,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,10,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,11,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,12,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,13,Moderna,2,18-24,L2,0,0,0,4812011.5
TEST,14,Moderna,2,18-24,L2,0,0,0,5614013.42
TEST,15,Moderna,2,18-24,L2,0,0,0,6416015.34
TEST,16,Moderna,2,18-24,L2,0,0,0,6416015.34
TEST,17,Moderna,2,18-24,L2,0,0,0,6736816.1
TEST,15,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,16,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,17,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,18,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,19,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,20,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,21,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,22,Pfizer,1,18-24,L2,0,0,0,44912107.35
TEST,11,Moderna,2,60-69,L2,0,0,0,3368408.05
TEST,12,Moderna,2,60-69,L2,0,0,0,4082918.85
TEST,13,Moderna,2,60-69,L2,0,0,0,6416015.34
TEST,14,Moderna,2,60-69,L2,0,0,0,6416015.34
TEST,15,Moderna,2,60-69,L2,0,0,0,7485351.23
TEST,16,Moderna,2,60-69,L2,0,0,0,9624023
TEST,17,Moderna,2,60-69,L2,0,0,0,12248756.55
TEST,9,Moderna,1,30-39,L2,0,0,0,11228026.84
TEST,13,Moderna,2,50-59,L2,0,0,0,7485351.23
TEST,14,Moderna,2,50-59,L2,0,0,0,8982421.47
TEST,11,Pfizer,2,70-79,L2,0,0,0,1513891.26
TEST,12,Pfizer,2,70-79,L2,0,0,0,1663411.38
TEST,13,Pfizer,2,70-79,L2,0,0,0,1981416.5
TEST,14,Pfizer,2,70-79,L2,0,0,0,2542194.76
TEST,15,Pfizer,2,70-79,L2,0,0,0,2807006.71
TEST,23,Pfizer,2,30-39,L2,0,0,0,44912107.35
TEST,7,AstraZeneca,2,30-39,L2,0,0,0,3133402.84
TEST,4,Pfizer,1,12-17,L2,0,0,0,5858100.96
TEST,5,Pfizer,1,12-17,L2,0,0,0,6736816.1
TEST,19,Pfizer,1,80+,L2,0,0,0,6416015.34
TEST,20,Pfizer,1,80+,L2,0,0,0,6416015.34
TEST,21,Pfizer,1,80+,L2,0,0,0,6736816.1
TEST,22,Pfizer,1,80+,L2,0,0,0,9624023
TEST,23,Pfizer,1,80+,L2,0,0,0,9624023
TEST,24,Pfizer,1,80+,L2,0,0,0,9624023
TEST,25,Pfizer,1,80+,L2,0,0,0,12248756.55
TEST,16,Pfizer,2,70-79,L2,0,0,0,3849609.2
TEST,11,Moderna,1,60-69,L2,0,0,0,9624023
TEST,12,Moderna,1,60-69,L2,0,0,0,9624023
TEST,13,Moderna,1,60-69,L2,0,0,0,9624023
TEST,8,AstraZeneca,2,50-59,L2,0,0,0,7091385.37
TEST,17,Pfizer,2,70-79,L2,0,0,0,4812011.5
TEST,18,Pfizer,2,70-79,L2,0,0,0,4812011.5
TEST,19,Pfizer,2,70-79,L2,0,0,0,4812011.5
TEST,20,Pfizer,2,70-79,L2,0,0,0,4812011.5
TEST,21,Pfizer,2,70-79,L2,0,0,0,6124378.28
TEST,22,Pfizer,2,70-79,L2,0,0,0,16842040.26
TEST,9,UKN,1,60-69,L2,0,0,0,4082918.85
TEST,15,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,16,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,17,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,18,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,19,Moderna,2,50-59,L2,0,0,0,44912107.35
TEST,14,AstraZeneca,1,25-29,L2,0,0,0,19248046.01
TEST,15,AstraZeneca,1,25-29,L2,0,0,0,19248046.01
TEST,16,AstraZeneca,1,25-29,L2,0,0,0,19248046.01
TEST,17,AstraZeneca,1,25-29,L2,0,0,0,19248046.01
TEST,18,AstraZeneca,1,25-29,L2,0,0,0,22456053.68
TEST,23,Pfizer,2,60-69,L2,0,0,0,33684080.52
TEST,8,AstraZeneca,2,30-39,L2,0,0,0,44912107.35
TEST,17,Moderna,1,70-79,L2,0,0,0,19248046.01
TEST,18,Moderna,1,70-79,L2,0,0,0,19248046.01
TEST,19,Moderna,1,70-79,L2,0,0,0,44912107.35
TEST,10,UKN,1,60-69,L2,0,0,0,22456053.68
TEST,18,Moderna,2,18-24,L2,0,0,0,9624023
TEST,19,Moderna,2,18-24,L2,0,0,0,12248756.55
TEST,20,Moderna,2,18-24,L2,0,0,0,67368161.03
TEST,11,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,12,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,13,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,14,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,15,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,16,Pfizer,1,60-69,L2,0,0,0,8421020.13
TEST,17,Pfizer,1,60-69,L2,0,0,0,67368161.03
TEST,18,Moderna,2,60-69,L2,0,0,0,19248046.01
TEST,19,Moderna,2,60-69,L2,0,0,0,22456053.68
TEST,23,Pfizer,2,40-49,L2,0,0,0,67368161.03
TEST,14,Moderna,1,60-69,L2,0,0,0,33684080.52
TEST,13,AstraZeneca,1,18-24,L2,0,0,0,44912107.35
TEST,13,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,14,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,15,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,16,Moderna,2,30-39,L2,0,0,0,16842040.26
TEST,23,Pfizer,1,40-49,L2,0,0,0,19248046.01
TEST,24,Pfizer,1,40-49,L2,0,0,0,19248046.01
TEST,25,Pfizer,1,40-49,L2,0,0,0,26947264.41
TEST,6,Pfizer,1,12-17,L2,0,0,0,26947264.41
TEST,12,Moderna,2,40-49,L2,0,0,0,8982421.47
TEST,16,Moderna,2,70-79,L2,0,0,0,19248046.01
TEST,17,Moderna,2,70-79,L2,0,0,0,26947264.41
TEST,10,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,11,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,12,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,13,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,14,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,15,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,16,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,17,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,18,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,19,Moderna,1,30-39,L2,0,0,0,16842040.26
TEST,13,Moderna,2,40-49,L2,0,0,0,19248046.01
TEST,14,Moderna,2,40-49,L2,0,0,0,19248046.01
TEST,15,Moderna,2,40-49,L2,0,0,0,33684080.52
TEST,0,none,no_dose,all_birth_cohorts,L2,19,272.96,164.34,426.27
TEST,1,Pfizer,1,all_birth_cohorts,L2,0,0,0,7942.95
TEST,2,Pfizer,1,all_birth_cohorts,L2,0,0,0,8668.62
TEST,3,Pfizer,1,all_birth_cohorts,L2,0,0,0,10261.72
TEST,1,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,29094.43
TEST,2,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,29246
TEST,3,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,29335.15
TEST,4,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,29405.57
TEST,5,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,30318.7
TEST,6,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,31747.48
TEST,7,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,33583.33
TEST,8,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,37199.43
TEST,9,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,40878.74
TEST,4,Pfizer,1,all_birth_cohorts,L2,0,0,0,22825.06
TEST,5,Pfizer,1,all_birth_cohorts,L2,0,0,0,35503.64
TEST,6,Pfizer,1,all_birth_cohorts,L2,0,0,0,58581.01
TEST,1,Pfizer,2,all_birth_cohorts,L2,0,0,0,18482.35
TEST,10,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,44599.91
TEST,11,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,47242.75
TEST,12,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,55242.44
TEST,1,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,74234.89
TEST,2,Pfizer,2,all_birth_cohorts,L2,0,0,0,19600.86
TEST,3,Pfizer,2,all_birth_cohorts,L2,0,0,0,19825.83
TEST,4,Pfizer,2,all_birth_cohorts,L2,0,0,0,19901.97
TEST,5,Pfizer,2,all_birth_cohorts,L2,0,0,0,21039.4
TEST,6,Pfizer,2,all_birth_cohorts,L2,0,0,0,22898.76
TEST,7,Pfizer,2,all_birth_cohorts,L2,0,0,0,24654.4
TEST,8,Pfizer,2,all_birth_cohorts,L2,0,0,0,28956.87
TEST,9,Pfizer,2,all_birth_cohorts,L2,0,0,0,34743.77
TEST,10,Pfizer,2,all_birth_cohorts,L2,0,0,0,43212.42
TEST,11,Pfizer,2,all_birth_cohorts,L2,0,0,0,52755.02
TEST,12,Pfizer,2,all_birth_cohorts,L2,0,0,0,59407.55
TEST,13,Pfizer,2,all_birth_cohorts,L2,0,0,0,66701.15
TEST,14,Pfizer,2,all_birth_cohorts,L2,0,0,0,85874.01
TEST,15,Pfizer,2,all_birth_cohorts,L2,0,0,0,103963.21
TEST,16,Pfizer,2,all_birth_cohorts,L2,0,0,0,120300.29
TEST,17,Pfizer,2,all_birth_cohorts,L2,0,0,0,160783.2
TEST,18,Pfizer,2,all_birth_cohorts,L2,0,0,0,194987.44
TEST,19,Pfizer,2,all_birth_cohorts,L2,0,0,0,202611.01
TEST,20,Pfizer,2,all_birth_cohorts,L2,0,0,0,203222.21
TEST,21,Pfizer,2,all_birth_cohorts,L2,0,0,0,238471.37
TEST,22,Pfizer,2,all_birth_cohorts,L2,0,0,0,500878.52
TEST,1,Moderna,1,all_birth_cohorts,L2,0,0,0,50557.72
TEST,2,Moderna,1,all_birth_cohorts,L2,0,0,0,54285.38
TEST,3,Moderna,1,all_birth_cohorts,L2,0,0,0,61104.91
TEST,4,Moderna,1,all_birth_cohorts,L2,0,0,0,74030.95
TEST,5,Moderna,1,all_birth_cohorts,L2,0,0,0,188179.22
TEST,6,Moderna,1,all_birth_cohorts,L2,0,0,0,328625.18
TEST,7,Moderna,1,all_birth_cohorts,L2,0,0,0,826603.2
TEST,8,Moderna,1,all_birth_cohorts,L2,0,0,0,1095417.25
TEST,1,UKN,1,all_birth_cohorts,L2,0,0,0,183564.47
TEST,2,UKN,1,all_birth_cohorts,L2,0,0,0,189502.56
TEST,3,UKN,1,all_birth_cohorts,L2,0,0,0,215923.59
TEST,4,UKN,1,all_birth_cohorts,L2,0,0,0,278380.83
TEST,5,UKN,1,all_birth_cohorts,L2,0,0,0,415852.85
TEST,2,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,104771.63
TEST,13,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,309028.26
TEST,1,Moderna,2,all_birth_cohorts,L2,0,0,0,111814.38
TEST,2,Moderna,2,all_birth_cohorts,L2,0,0,0,117162.02
TEST,3,Moderna,2,all_birth_cohorts,L2,0,0,0,117776.51
TEST,4,Moderna,2,all_birth_cohorts,L2,0,0,0,132484.09
TEST,5,Moderna,2,all_birth_cohorts,L2,0,0,0,164915.94
TEST,6,Moderna,2,all_birth_cohorts,L2,0,0,0,175209.78
TEST,7,Moderna,2,all_birth_cohorts,L2,0,0,0,185077.37
TEST,8,Moderna,2,all_birth_cohorts,L2,0,0,0,226067.65
TEST,9,Moderna,2,all_birth_cohorts,L2,0,0,0,268934.77
TEST,10,Moderna,2,all_birth_cohorts,L2,0,0,0,425035.72
TEST,7,Pfizer,1,all_birth_cohorts,L2,0,0,0,125569.73
TEST,8,Pfizer,1,all_birth_cohorts,L2,0,0,0,146771.59
TEST,9,Pfizer,1,all_birth_cohorts,L2,0,0,0,168842.51
TEST,10,Pfizer,1,all_birth_cohorts,L2,0,0,0,194705.67
TEST,11,Pfizer,1,all_birth_cohorts,L2,0,0,0,230712.88
TEST,3,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,139478.59
TEST,4,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,162137.57
