datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,12,Pfizer,1,all_birth_cohorts,L2,0,0,0,898242.15
TEST,13,Pfizer,1,all_birth_cohorts,L2,0,0,0,1161520.02
TEST,14,Pfizer,1,all_birth_cohorts,L2,0,0,0,1480618.92
TEST,15,Pfizer,1,all_birth_cohorts,L2,0,0,0,1464525.24
TEST,16,Pfizer,1,all_birth_cohorts,L2,0,0,0,1796484.29
TEST,17,Pfizer,1,all_birth_cohorts,L2,0,0,0,2323040.04
TEST,18,Pfizer,1,all_birth_cohorts,L2,0,0,0,2495117.08
TEST,5,J&J,1,all_birth_cohorts,L2,0,0,0,1295541.56
TEST,6,J&J,1,all_birth_cohorts,L2,0,0,0,1604003.83
TEST,4,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,670329.96
TEST,5,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,756945.63
TEST,6,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,1122802.68
TEST,7,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,2173166.48
TEST,8,AstraZeneca,2,all_birth_cohorts,L2,0,0,0,8421020.13
TEST,11,Moderna,2,all_birth_cohorts,L2,0,0,0,2323040.04
TEST,7,J&J,1,all_birth_cohorts,L2,0,0,0,1749822.36
TEST,8,J&J,1,all_birth_cohorts,L2,0,0,0,2363795.12
TEST,9,J&J,1,all_birth_cohorts,L2,0,0,0,3208007.67
TEST,10,J&J,1,all_birth_cohorts,L2,0,0,0,16842040.26
TEST,19,Pfizer,1,all_birth_cohorts,L2,0,0,0,3062189.14
TEST,20,Pfizer,1,all_birth_cohorts,L2,0,0,0,3454777.49
TEST,21,Pfizer,1,all_birth_cohorts,L2,0,0,0,3849609.2
TEST,22,Pfizer,1,all_birth_cohorts,L2,0,0,0,4491210.74
TEST,23,Pfizer,1,all_birth_cohorts,L2,0,0,0,4812011.5
TEST,24,Pfizer,1,all_birth_cohorts,L2,0,0,0,4812011.5
TEST,25,Pfizer,1,all_birth_cohorts,L2,0,0,0,6416015.34
TEST,18,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,7925666
TEST,19,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,11228026.84
TEST,12,Moderna,2,all_birth_cohorts,L2,0,0,0,3368408.05
TEST,13,Moderna,2,all_birth_cohorts,L2,0,0,0,4812011.5
TEST,14,Moderna,2,all_birth_cohorts,L2,0,0,0,4812011.5
TEST,15,Moderna,2,all_birth_cohorts,L2,0,0,0,6124378.28
TEST,16,Moderna,2,all_birth_cohorts,L2,0,0,0,9624023
TEST,17,Moderna,2,all_birth_cohorts,L2,0,0,0,9624023
TEST,18,Moderna,2,all_birth_cohorts,L2,0,0,0,9624023
TEST,19,Moderna,2,all_birth_cohorts,L2,0,0,0,14970702.45
TEST,23,Pfizer,2,all_birth_cohorts,L2,0,0,0,14970702.45
TEST,20,AstraZeneca,1,all_birth_cohorts,L2,0,0,0,33684080.52
TEST,0,none,no_dose,0-59,L2,3,206.82,42.65,604.43
TEST,1,Pfizer,1,0-59,L2,0,0,0,55174.58
TEST,2,Pfizer,1,0-59,L2,0,0,0,66668.15
TEST,3,Pfizer,1,0-59,L2,0,0,0,90305.85
TEST,4,Pfizer,1,0-59,L2,0,0,0,174528.91
TEST,5,Pfizer,1,0-59,L2,0,0,0,266804.6
TEST,6,Pfizer,1,0-59,L2,0,0,0,508438.95
TEST,1,Moderna,1,0-59,L2,0,0,0,222704.66
TEST,1,Pfizer,2,0-59,L2,0,0,0,298089.21
TEST,2,Pfizer,2,0-59,L2,0,0,0,334333.31
TEST,3,Pfizer,2,0-59,L2,0,0,0,343715.11
TEST,4,Pfizer,2,0-59,L2,0,0,0,348155.87
TEST,5,Pfizer,2,0-59,L2,0,0,0,374267.56
TEST,6,Pfizer,2,0-59,L2,0,0,0,401000.96
TEST,7,Pfizer,2,0-59,L2,0,0,0,433235.76
TEST,8,Pfizer,2,0-59,L2,0,0,0,474423.67
TEST,9,Pfizer,2,0-59,L2,0,0,0,502747.47
TEST,10,Pfizer,2,0-59,L2,0,0,0,504630.42
TEST,11,Pfizer,2,0-59,L2,0,0,0,520217.46
TEST,12,Pfizer,2,0-59,L2,0,0,0,524265.84
TEST,13,Pfizer,2,0-59,L2,0,0,0,549944.17
TEST,14,Pfizer,2,0-59,L2,0,0,0,566119
TEST,15,Pfizer,2,0-59,L2,0,0,0,588368.22
TEST,16,Pfizer,2,0-59,L2,0,0,0,657250.35
TEST,17,Pfizer,2,0-59,L2,0,0,0,802001.92
TEST,18,Pfizer,2,0-59,L2,0,0,0,880629.56
TEST,19,Pfizer,2,0-59,L2,0,0,0,916573.62
TEST,20,Pfizer,2,0-59,L2,0,0,0,929216.01
TEST,21,Pfizer,2,0-59,L2,0,0,0,1161520.02
TEST,2,Moderna,1,0-59,L2,0,0,0,240600.58
TEST,3,Moderna,1,0-59,L2,0,0,0,293543.19
TEST,4,Moderna,1,0-59,L2,0,0,0,364152.22
TEST,1,Moderna,2,0-59,L2,0,0,0,657250.35
TEST,2,Moderna,2,0-59,L2,0,0,0,667011.5
TEST,3,Moderna,2,0-59,L2,0,0,0,683940.72
TEST,4,Moderna,2,0-59,L2,0,0,0,842102.01
TEST,1,AstraZeneca,1,0-59,L2,0,0,0,281286.68
TEST,2,AstraZeneca,1,0-59,L2,0,0,0,283059.5
TEST,3,AstraZeneca,1,0-59,L2,0,0,0,283059.5
TEST,4,AstraZeneca,1,0-59,L2,0,0,0,284854.8
TEST,5,AstraZeneca,1,0-59,L2,0,0,0,314804.49
TEST,6,AstraZeneca,1,0-59,L2,0,0,0,375310.09
TEST,7,AstraZeneca,1,0-59,L2,0,0,0,417140.32
TEST,8,AstraZeneca,1,0-59,L2,0,0,0,467834.45
TEST,9,AstraZeneca,1,0-59,L2,0,0,0,481201.15
TEST,10,AstraZeneca,1,0-59,L2,0,0,0,481201.15
TEST,11,AstraZeneca,1,0-59,L2,0,0,0,481201.15
TEST,12,AstraZeneca,1,0-59,L2,0,0,0,512305.41
TEST,13,AstraZeneca,1,0-59,L2,0,0,0,1924804.6
TEST,14,AstraZeneca,1,0-59,L2,0,0,0,4812011.5
TEST,15,AstraZeneca,1,0-59,L2,0,0,0,4812011.5
TEST,16,AstraZeneca,1,0-59,L2,0,0,0,4812011.5
TEST,17,AstraZeneca,1,0-59,L2,0,0,0,5614013.42
TEST,22,Pfizer,2,0-59,L2,0,0,0,2323040.04
TEST,5,Moderna,1,0-59,L2,0,0,0,869266.59
TEST,6,Moderna,1,0-59,L2,0,0,0,1663411.38
TEST,7,Moderna,1,0-59,L2,0,0,0,3849609.2
TEST,8,Moderna,1,0-59,L2,0,0,0,3849609.2
TEST,9,Moderna,1,0-59,L2,0,0,0,4082918.85
TEST,10,Moderna,1,0-59,L2,0,0,0,5858100.96
TEST,11,Moderna,1,0-59,L2,0,0,0,6416015.34
TEST,12,Moderna,1,0-59,L2,0,0,0,7925666
TEST,13,Moderna,1,0-59,L2,0,0,0,13473632.21
TEST,14,Moderna,1,0-59,L2,0,0,0,19248046.01
TEST,15,Moderna,1,0-59,L2,0,0,0,22456053.68
TEST,7,Pfizer,1,0-59,L2,0,0,0,1497070.25
TEST,8,Pfizer,1,0-59,L2,0,0,0,1705523.06
TEST,9,Pfizer,1,0-59,L2,0,0,0,1749822.36
TEST,10,Pfizer,1,0-59,L2,0,0,0,1749822.36
TEST,11,Pfizer,1,0-59,L2,0,0,0,1749822.36
TEST,12,Pfizer,1,0-59,L2,0,0,0,1952700.32
TEST,13,Pfizer,1,0-59,L2,0,0,0,2138671.78
TEST,14,Pfizer,1,0-59,L2,0,0,0,2138671.78
TEST,15,Pfizer,1,0-59,L2,0,0,0,2138671.78
TEST,16,Pfizer,1,0-59,L2,0,0,0,2406005.75
TEST,17,Pfizer,1,0-59,L2,0,0,0,2641888.67
TEST,18,Pfizer,1,0-59,L2,0,0,0,2866730.26
TEST,1,J&J,1,0-59,L2,0,0,0,1749822.36
TEST,2,J&J,1,0-59,L2,0,0,0,1749822.36
TEST,3,J&J,1,0-59,L2,0,0,0,1871337.81
TEST,4,J&J,1,0-59,L2,0,0,0,2283666.48
TEST,5,Moderna,2,0-59,L2,0,0,0,1347363.22
TEST,6,Moderna,2,0-59,L2,0,0,0,1374860.43
TEST,7,Moderna,2,0-59,L2,0,0,0,1374860.43
TEST,8,Moderna,2,0-59,L2,0,0,0,1531094.57
TEST,9,Moderna,2,0-59,L2,0,0,0,1924804.6
TEST,10,Moderna,2,0-59,L2,0,0,0,2542194.76
TEST,1,AstraZeneca,2,0-59,L2,0,0,0,632564.89
TEST,2,AstraZeneca,2,0-59,L2,0,0,0,657250.35
TEST,3,AstraZeneca,2,0-59,L2,0,0,0,663725.72
TEST,4,AstraZeneca,2,0-59,L2,0,0,0,683940.72
TEST,5,AstraZeneca,2,0-59,L2,0,0,0,756945.63
TEST,6,AstraZeneca,2,0-59,L2,0,0,0,1122802.68
TEST,7,AstraZeneca,2,0-59,L2,0,0,0,2173166.48
TEST,8,AstraZeneca,2,0-59,L2,0,0,0,8421020.13
TEST,11,Moderna,2,0-59,L2,0,0,0,4491210.74
TEST,5,J&J,1,0-59,L2,0,0,0,6736816.1
TEST,6,J&J,1,0-59,L2,0,0,0,44912107.35
TEST,19,Pfizer,1,0-59,L2,0,0,0,3641522.22
TEST,20,Pfizer,1,0-59,L2,0,0,0,4210510.06
TEST,21,Pfizer,1,0-59,L2,0,0,0,4812011.5
TEST,22,Pfizer,1,0-59,L2,0,0,0,5858100.96
TEST,23,Pfizer,1,0-59,L2,0,0,0,6416015.34
TEST,24,Pfizer,1,0-59,L2,0,0,0,6416015.34
TEST,25,Pfizer,1,0-59,L2,0,0,0,10364332.47
TEST,18,AstraZeneca,1,0-59,L2,0,0,0,7925666
TEST,19,AstraZeneca,1,0-59,L2,0,0,0,11228026.84
TEST,12,Moderna,2,0-59,L2,0,0,0,6416015.34
TEST,13,Moderna,2,0-59,L2,0,0,0,9624023
TEST,14,Moderna,2,0-59,L2,0,0,0,9624023
TEST,15,Moderna,2,0-59,L2,0,0,0,12248756.55
TEST,16,Moderna,2,0-59,L2,0,0,0,19248046.01
TEST,17,Moderna,2,0-59,L2,0,0,0,19248046.01
TEST,18,Moderna,2,0-59,L2,0,0,0,19248046.01
TEST,19,Moderna,2,0-59,L2,0,0,0,44912107.35
TEST,23,Pfizer,2,0-59,L2,0,0,0,26947264.41
TEST,20,AstraZeneca,1,0-59,L2,0,0,0,33684080.52
TEST,0,none,no_dose,60+,L2,6,713.08,261.69,1552.08
TEST,1,Pfizer,1,60+,L2,0,0,0,44002.72
TEST,2,Pfizer,1,60+,L2,0,0,0,44292.02
TEST,3,Pfizer,1,60+,L2,0,0,0,48606.18
TEST,1,Pfizer,2,60+,L2,0,0,0,69415.93
TEST,2,Pfizer,2,60+,L2,0,0,0,72477.85
TEST,3,Pfizer,2,60+,L2,0,0,0,72634.14
TEST,4,Pfizer,2,60+,L2,0,0,0,72595
TEST,5,Pfizer,2,60+,L2,0,0,0,76598.25
TEST,6,Pfizer,2,60+,L2,0,0,0,85007.14
TEST,7,Pfizer,2,60+,L2,0,0,0,91222.97
TEST,8,Pfizer,2,60+,L2,0,0,0,108746.02
TEST,9,Pfizer,2,60+,L2,0,0,0,134736.32
TEST,10,Pfizer,2,60+,L2,0,0,0,182817.26
TEST,11,Pfizer,2,60+,L2,0,0,0,238050.04
TEST,12,Pfizer,2,60+,L2,0,0,0,295474.39
TEST,1,AstraZeneca,1,60+,L2,0,0,0,141529.75
TEST,2,AstraZeneca,1,60+,L2,0,0,0,141529.75
TEST,3,AstraZeneca,1,60+,L2,0,0,0,141529.75
TEST,4,AstraZeneca,1,60+,L2,0,0,0,141381.24
TEST,5,AstraZeneca,1,60+,L2,0,0,0,145346.63
TEST,6,AstraZeneca,1,60+,L2,0,0,0,150543.38
TEST,7,AstraZeneca,1,60+,L2,0,0,0,161167.85
TEST,8,AstraZeneca,1,60+,L2,0,0,0,189769.47
TEST,9,AstraZeneca,1,60+,L2,0,0,0,212853.59
TEST,10,AstraZeneca,1,60+,L2,0,0,0,240171.7
TEST,11,AstraZeneca,1,60+,L2,0,0,0,256152.7
TEST,12,AstraZeneca,1,60+,L2,0,0,0,300080.9
TEST,1,AstraZeneca,2,60+,L2,0,0,0,477788.38
TEST,2,AstraZeneca,2,60+,L2,0,0,0,1077890.58
TEST,4,Pfizer,1,60+,L2,0,0,0,123159.34
TEST,5,Pfizer,1,60+,L2,0,0,0,185843.2
TEST,6,Pfizer,1,60+,L2,0,0,0,312613.28
TEST,13,AstraZeneca,1,60+,L2,0,0,0,2694726.44
TEST,1,Moderna,1,60+,L2,0,0,0,363170.68
TEST,2,Moderna,1,60+,L2,0,0,0,366131.31
TEST,3,Moderna,1,60+,L2,0,0,0,373230.81
TEST,4,Moderna,1,60+,L2,0,0,0,404613.58
TEST,5,Moderna,1,60+,L2,0,0,0,1171620.19
TEST,1,Moderna,2,60+,L2,0,0,0,481201.15
TEST,2,Moderna,2,60+,L2,0,0,0,500878.52
TEST,3,Moderna,2,60+,L2,0,0,0,504630.42
TEST,4,Moderna,2,60+,L2,0,0,0,554470.46
TEST,5,Moderna,2,60+,L2,0,0,0,687430.21
TEST,6,Moderna,2,60+,L2,0,0,0,736264.05
TEST,7,Moderna,2,60+,L2,0,0,0,787931.71
TEST,8,Moderna,2,60+,L2,0,0,0,880629.56
TEST,9,Moderna,2,60+,L2,0,0,0,1020729.71
TEST,10,Moderna,2,60+,L2,0,0,0,2010989.88
TEST,7,Pfizer,1,60+,L2,0,0,0,641601.53
TEST,8,Pfizer,1,60+,L2,0,0,0,752716.88
TEST,9,Pfizer,1,60+,L2,0,0,0,831705.69
TEST,3,AstraZeneca,2,60+,L2,0,0,0,5182166.23
TEST,1,J&J,1,60+,L2,0,0,0,1013055.05
TEST,2,J&J,1,60+,L2,0,0,0,1013055.05
TEST,3,J&J,1,60+,L2,0,0,0,1113523.32
TEST,4,J&J,1,60+,L2,0,0,0,1480618.92
TEST,13,Pfizer,2,60+,L2,0,0,0,367128.94
TEST,14,Pfizer,2,60+,L2,0,0,0,677066.95
TEST,15,Pfizer,2,60+,L2,0,0,0,1203002.88
TEST,16,Pfizer,2,60+,L2,0,0,0,1433365.13
TEST,17,Pfizer,2,60+,L2,0,0,0,1585133.2
TEST,18,Pfizer,2,60+,L2,0,0,0,1924804.6
TEST,19,Pfizer,2,60+,L2,0,0,0,2138671.78
TEST,20,Pfizer,2,60+,L2,0,0,0,2138671.78
TEST,21,Pfizer,2,60+,L2,0,0,0,2866730.26
TEST,5,J&J,1,60+,L2,0,0,0,1604003.83
TEST,6,J&J,1,60+,L2,0,0,0,1663411.38
TEST,10,Pfizer,1,60+,L2,0,0,0,935668.9
TEST,11,Pfizer,1,60+,L2,0,0,0,1403503.35
TEST,12,Pfizer,1,60+,L2,0,0,0,1663411.38
TEST,13,Pfizer,1,60+,L2,0,0,0,2542194.76
TEST,14,Pfizer,1,60+,L2,0,0,0,4812011.5
TEST,15,Pfizer,1,60+,L2,0,0,0,4646080.07
TEST,16,Pfizer,1,60+,L2,0,0,0,7091385.37
TEST,7,J&J,1,60+,L2,0,0,0,1749822.36
TEST,8,J&J,1,60+,L2,0,0,0,2363795.12
TEST,9,J&J,1,60+,L2,0,0,0,3208007.67
TEST,22,Pfizer,2,60+,L2,0,0,0,5389452.88
TEST,10,J&J,1,60+,L2,0,0,0,16842040.26
TEST,6,Moderna,1,60+,L2,0,0,0,1684204.03
TEST,7,Moderna,1,60+,L2,0,0,0,2866730.26
TEST,8,Moderna,1,60+,L2,0,0,0,4812011.5
TEST,9,Moderna,1,60+,L2,0,0,0,4812011.5
TEST,10,Moderna,1,60+,L2,0,0,0,7091385.37
TEST,11,Moderna,1,60+,L2,0,0,0,9624023
TEST,12,Moderna,1,60+,L2,0,0,0,9624023
TEST,13,Moderna,1,60+,L2,0,0,0,14970702.45
TEST,11,Moderna,2,60+,L2,0,0,0,4812011.5
TEST,12,Moderna,2,60+,L2,0,0,0,7091385.37
TEST,13,Moderna,2,60+,L2,0,0,0,9624023
TEST,14,Moderna,2,60+,L2,0,0,0,9624023
TEST,15,Moderna,2,60+,L2,0,0,0,12248756.55
TEST,23,Pfizer,2,60+,L2,0,0,0,33684080.52
TEST,16,Moderna,2,60+,L2,0,0,0,19248046.01
TEST,17,Moderna,2,60+,L2,0,0,0,19248046.01
TEST,18,Moderna,2,60+,L2,0,0,0,19248046.01
TEST,19,Moderna,2,60+,L2,0,0,0,22456053.68
TEST,4,AstraZeneca,2,60+,L2,0,0,0,33684080.52
TEST,14,Moderna,1,60+,L2,0,0,0,33684080.52
TEST,17,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,18,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,19,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,20,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,21,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,22,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,23,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,24,Pfizer,1,60+,L2,0,0,0,19248046.01
TEST,25,Pfizer,1,60+,L2,0,0,0,16842040.26
TEST,14,AstraZeneca,1,60+,L2,0,0,0,67368161.03
TEST,0,none,no_dose,50-59,L3,0,0,0,916.47
TEST,1,Pfizer,1,50-59,L3,0,0,0,120407.79
TEST,2,Pfizer,1,50-59,L3,0,0,0,141678.57
TEST,3,Pfizer,1,50-59,L3,0,0,0,188442.41
TEST,4,Pfizer,1,50-59,L3,0,0,0,327029.91
TEST,5,Pfizer,1,50-59,L3,0,0,0,414573.3
TEST,6,Pfizer,1,50-59,L3,0,0,0,935668.9
TEST,0,none,no_dose,40-49,L3,0,0,0,1015.03
TEST,1,Pfizer,1,40-49,L3,0,0,0,195553.44
TEST,2,Pfizer,1,40-49,L3,0,0,0,229143.4
TEST,3,Pfizer,1,40-49,L3,0,0,0,290380
TEST,4,Pfizer,1,40-49,L3,0,0,0,598828.1
TEST,5,Pfizer,1,40-49,L3,0,0,0,1308119.63
TEST,6,Pfizer,1,40-49,L3,0,0,0,1952700.32
TEST,0,none,no_dose,70-79,L3,3,1176.88,242.7,3439.36
TEST,1,Pfizer,1,70-79,L3,0,0,0,185331.94
TEST,2,Pfizer,1,70-79,L3,0,0,0,187394.05
TEST,3,Pfizer,1,70-79,L3,0,0,0,203222.21
TEST,0,none,no_dose,30-39,L3,0,0,0,1542.33
TEST,1,Moderna,1,30-39,L3,0,0,0,942212.04
TEST,0,none,no_dose,25-29,L3,0,0,0,3376.43
TEST,0,none,no_dose,80+,L3,1,426.74,10.8,2377.64
TEST,1,Pfizer,1,80+,L3,0,0,0,105924.78
TEST,2,Pfizer,1,80+,L3,0,0,0,106426.79
TEST,3,Pfizer,1,80+,L3,0,0,0,119447.09
TEST,1,Pfizer,2,80+,L3,0,0,0,125452.81
TEST,2,Pfizer,2,80+,L3,0,0,0,126631.88
TEST,3,Pfizer,2,80+,L3,0,0,0,126631.88
TEST,4,Pfizer,2,80+,L3,0,0,0,126631.88
TEST,5,Pfizer,2,80+,L3,0,0,0,126631.88
TEST,6,Pfizer,2,80+,L3,0,0,0,126631.88
TEST,7,Pfizer,2,80+,L3,0,0,0,129181.52
TEST,8,Pfizer,2,80+,L3,0,0,0,136097.3
TEST,9,Pfizer,2,80+,L3,0,0,0,162137.57
TEST,10,Pfizer,2,80+,L3,0,0,0,217316.65
TEST,11,Pfizer,2,80+,L3,0,0,0,291007.18
TEST,12,Pfizer,2,80+,L3,0,0,0,376358.44
TEST,0,none,no_dose,60-69,L3,1,283.95,7.19,1582.07
TEST,1,Pfizer,1,60-69,L3,0,0,0,124295.5
TEST,2,Pfizer,1,60-69,L3,0,0,0,124987.31
TEST,3,Pfizer,1,60-69,L3,0,0,0,134467.39
TEST,1,Pfizer,2,60-69,L3,0,0,0,358341.28
TEST,2,Pfizer,2,60-69,L3,0,0,0,422370.92
TEST,3,Pfizer,2,60-69,L3,0,0,0,427734.36
TEST,4,Pfizer,2,60-69,L3,0,0,0,427734.36
TEST,5,Pfizer,2,60-69,L3,0,0,0,504630.42
TEST,0,none,no_dose,5-11,L3,0,0,0,3776.67
TEST,1,Pfizer,2,40-49,L3,0,0,0,765547.28
TEST,2,Pfizer,2,40-49,L3,0,0,0,892293.52
TEST,3,Pfizer,2,40-49,L3,0,0,0,916573.62
TEST,4,Pfizer,2,40-49,L3,0,0,0,916573.62
TEST,5,Pfizer,2,40-49,L3,0,0,0,916573.62
TEST,6,Pfizer,2,40-49,L3,0,0,0,942212.04
TEST,7,Pfizer,2,40-49,L3,0,0,0,962402.3
TEST,8,Pfizer,2,40-49,L3,0,0,0,1013055.05
TEST,9,Pfizer,2,40-49,L3,0,0,0,1069335.89
TEST,10,Pfizer,2,40-49,L3,0,0,0,1069335.89
TEST,11,Pfizer,2,40-49,L3,0,0,0,1069335.89
TEST,12,Pfizer,2,40-49,L3,0,0,0,1086583.24
TEST,13,Pfizer,2,40-49,L3,0,0,0,1203002.88
TEST,14,Pfizer,2,40-49,L3,0,0,0,1203002.88
TEST,15,Pfizer,2,40-49,L3,0,0,0,1283203.07
TEST,16,Pfizer,2,40-49,L3,0,0,0,1448777.66
TEST,17,Pfizer,2,40-49,L3,0,0,0,1924804.6
TEST,18,Pfizer,2,40-49,L3,0,0,0,1924804.6
TEST,19,Pfizer,2,40-49,L3,0,0,0,1924804.6
TEST,20,Pfizer,2,40-49,L3,0,0,0,1981416.5
TEST,21,Pfizer,2,40-49,L3,0,0,0,2749720.86
TEST,1,AstraZeneca,1,70-79,L3,0,0,0,260108.73
TEST,2,AstraZeneca,1,70-79,L3,0,0,0,260108.73
TEST,3,AstraZeneca,1,70-79,L3,0,0,0,260108.73
TEST,4,AstraZeneca,1,70-79,L3,0,0,0,260108.73
TEST,5,AstraZeneca,1,70-79,L3,0,0,0,260108.73
TEST,6,AstraZeneca,1,70-79,L3,0,0,0,262643.9
TEST,7,AstraZeneca,1,70-79,L3,0,0,0,263671.86
TEST,8,AstraZeneca,1,70-79,L3,0,0,0,263671.86
TEST,9,AstraZeneca,1,70-79,L3,0,0,0,289133.74
TEST,10,AstraZeneca,1,70-79,L3,0,0,0,320038.77
TEST,11,AstraZeneca,1,70-79,L3,0,0,0,338533.47
TEST,12,AstraZeneca,1,70-79,L3,0,0,0,382773.64
TEST,1,AstraZeneca,2,70-79,L3,0,0,0,578267.48
TEST,2,AstraZeneca,2,70-79,L3,0,0,0,1295541.56
TEST,4,Pfizer,1,60-69,L3,0,0,0,224186.89
TEST,5,Pfizer,1,60-69,L3,0,0,0,318525.58
TEST,6,Pfizer,1,60-69,L3,0,0,0,716682.56
TEST,13,AstraZeneca,1,70-79,L3,0,0,0,3742675.61
TEST,1,Moderna,1,60-69,L3,0,0,0,534667.94
TEST,2,Moderna,1,60-69,L3,0,0,0,534667.94
TEST,3,Moderna,1,60-69,L3,0,0,0,541109.73
TEST,4,Moderna,1,60-69,L3,0,0,0,601501.44
TEST,5,Moderna,1,60-69,L3,0,0,0,1796484.29
TEST,1,Moderna,2,60-69,L3,0,0,0,687430.21
TEST,2,Moderna,2,60-69,L3,0,0,0,728304.44
TEST,3,Moderna,2,60-69,L3,0,0,0,736264.05
TEST,4,Moderna,2,60-69,L3,0,0,0,831705.69
TEST,5,Moderna,2,60-69,L3,0,0,0,1028521.54
TEST,6,Moderna,2,60-69,L3,0,0,0,1104396.08
TEST,7,Moderna,2,60-69,L3,0,0,0,1171620.19
TEST,8,Moderna,2,60-69,L3,0,0,0,1347363.22
TEST,9,Moderna,2,60-69,L3,0,0,0,1604003.83
TEST,10,Moderna,2,60-69,L3,0,0,0,3062189.14
TEST,2,Moderna,1,30-39,L3,0,0,0,1236113.05
TEST,3,Moderna,1,30-39,L3,0,0,0,2866730.26
TEST,4,Moderna,1,30-39,L3,0,0,0,6416015.34
TEST,1,Moderna,2,30-39,L3,0,0,0,6416015.34
TEST,2,Moderna,2,30-39,L3,0,0,0,6416015.34
TEST,3,Moderna,2,30-39,L3,0,0,0,6416015.34
TEST,4,Moderna,2,30-39,L3,0,0,0,7485351.23
TEST,1,Pfizer,1,30-39,L3,0,0,0,375310.09
TEST,2,Pfizer,1,30-39,L3,0,0,0,463011.42
TEST,3,Pfizer,1,30-39,L3,0,0,0,716682.56
TEST,0,none,no_dose,18-24,L3,0,0,0,3855.12
TEST,4,Pfizer,1,80+,L3,0,0,0,469464.54
TEST,5,Pfizer,1,80+,L3,0,0,0,712890.59
TEST,6,Pfizer,1,80+,L3,0,0,0,748535.12
TEST,7,Pfizer,1,80+,L3,0,0,0,811664.59
TEST,8,Pfizer,1,80+,L3,0,0,0,863694.37
TEST,9,Pfizer,1,80+,L3,0,0,0,910380.55
TEST,1,Moderna,1,25-29,L3,0,0,0,4812011.5
TEST,2,Moderna,1,25-29,L3,0,0,0,5389452.88
TEST,0,none,no_dose,0-4,L3,0,0,0,8411.56
TEST,4,Pfizer,1,70-79,L3,0,0,0,593552.08
TEST,5,Pfizer,1,70-79,L3,0,0,0,1020729.71
TEST,1,AstraZeneca,1,50-59,L3,0,0,0,520217.46
TEST,2,AstraZeneca,1,50-59,L3,0,0,0,520217.46
TEST,3,AstraZeneca,1,50-59,L3,0,0,0,520217.46
TEST,4,AstraZeneca,1,50-59,L3,0,0,0,524265.84
TEST,5,AstraZeneca,1,50-59,L3,0,0,0,580760.01
TEST,6,AstraZeneca,1,50-59,L3,0,0,0,712890.59
TEST,7,AstraZeneca,1,50-59,L3,0,0,0,816583.77
TEST,8,AstraZeneca,1,50-59,L3,0,0,0,916573.62
TEST,9,AstraZeneca,1,50-59,L3,0,0,0,916573.62
TEST,10,AstraZeneca,1,50-59,L3,0,0,0,916573.62
TEST,11,AstraZeneca,1,50-59,L3,0,0,0,916573.62
TEST,12,AstraZeneca,1,50-59,L3,0,0,0,998046.83
TEST,13,AstraZeneca,1,50-59,L3,0,0,0,3062189.14
TEST,14,AstraZeneca,1,50-59,L3,0,0,0,6416015.34
TEST,15,AstraZeneca,1,50-59,L3,0,0,0,6416015.34
TEST,16,AstraZeneca,1,50-59,L3,0,0,0,6736816.1
TEST,17,AstraZeneca,1,50-59,L3,0,0,0,13473632.21
TEST,1,Pfizer,2,50-59,L3,0,0,0,922851.52
TEST,2,Pfizer,2,50-59,L3,0,0,0,1013055.05
TEST,3,Pfizer,2,50-59,L3,0,0,0,1013055.05
TEST,4,Pfizer,2,50-59,L3,0,0,0,1013055.05
TEST,5,Pfizer,2,50-59,L3,0,0,0,1247558.54
TEST,6,Pfizer,2,50-59,L3,0,0,0,1513891.26
TEST,7,Pfizer,2,50-59,L3,0,0,0,1623329.18
TEST,8,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,9,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,10,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,11,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,12,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,13,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,14,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,15,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,16,Pfizer,2,50-59,L3,0,0,0,1749822.36
TEST,17,Pfizer,2,50-59,L3,0,0,0,2105255.03
TEST,18,Pfizer,2,50-59,L3,0,0,0,2449751.31
TEST,19,Pfizer,2,50-59,L3,0,0,0,2749720.86
TEST,20,Pfizer,2,50-59,L3,0,0,0,2749720.86
TEST,21,Pfizer,2,50-59,L3,0,0,0,3454777.49
