Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,Pfizer,12,1,any_risk_factors,0,0,0,0,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,12491.78,0,0,12491.78,0,0,12517.31,0,0,13332.31,3527.96,89.32,19656.55,7146.35,865.46,25815.08,3459.13,87.58,19273.06,3727.42,94.37,20767.86,7526.27,911.47,27187.48,7526.27,911.47,27187.48,0,0,12581.6,0,0,12581.6,0,0,12581.6,0,0,12581.6,0,0,12491.78,0,0,12491.78,0,0,12743.43,0,0,12743.43,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12518.47,0,0,12511.5,0,0,12511.5,0,0,12514.98,0,0,12541.78,0,0,12491.78,0,0,12491.78,0,0,12511.5,0,0,12511.5,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,0,0,12491.78,53871.68,17491.99,125718.53,0,0,12491.78,0,0,12518.47,0,0,12491.78,3465.7,87.74,19309.64,0,0,12511.5,3471.3,87.89,19340.84,0,0,12491.78
1,Pfizer,12,both_sexes,COVCANCER,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68394.07,0,0,68394.07,0,0,69166.49,0,0,71289.06,19948.12,505.04,111143.79,20190.71,511.18,112495.45,0,0,69166.49,0,0,69166.49,0,0,70616.52,0,0,70616.52,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,72361.08,0,0,72361.08,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,203529.19,0,0,68394.07,0,0,68394.07,0,0,68394.07,0,0,69166.49,0,0,68394.07,0,0,69166.49,0,0,68394.07
1,Pfizer,12,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,281286.68,0,0,323885.39,0,0,430467.48,0,0,230712.88,0,0,326238.07,0,0,502747.47,0,0,502747.47,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,265228.98,0,0,265228.98,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,258115.56,0,0,258115.56,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,3062189.14,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,282466.08,0,0,214207.19,0,0,282466.08,0,0,214207.19
1,Pfizer,12,both_sexes,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,38851.3,0,0,38929.88,0,0,39628.33,0,0,37271.46,0,0,38201.4,0,0,38862.51,0,0,38862.51,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37794.2,0,0,38018.15,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37447.56,0,0,37447.56,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37677.94,0,0,37677.94,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,71384.36,14721.17,208615.41,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37271.46,0,0,37677.94,0,0,37677.94,0,0,37271.46
1,Pfizer,12,both_sexes,COVDIAB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,18723.78,0,0,18723.78,0,0,18781.2,0,0,23020.04,0,0,19289.38,0,0,19709.82,5158.9,130.61,28743.54,5551.76,140.56,30932.4,0,0,20396.05,0,0,20396.05,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18942.26,0,0,18942.26,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,19165.91,0,0,19361.45,0,0,18723.78,0,0,18723.78,0,0,18770.73,0,0,18770.73,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,0,0,18723.78,20717.53,524.52,115430.67,0,0,18723.78,0,0,18723.78,0,0,18723.78,5282.76,133.75,29433.65,0,0,18770.73,5296.55,134.1,29510.48,0,0,18723.78
1,Pfizer,12,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,904270.62,0,0,904270.62,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,2641888.67,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71
1,Pfizer,12,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,2807006.71,0,0,4990234.15,0,0,1171620.19,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,2807006.71,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19
1,Pfizer,12,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,806804.32,0,0,1334022.99,0,0,1334022.99,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,1334022.99,0,0,1334022.99,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,3286251.76,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44
1,Pfizer,12,both_sexes,CV,0,0,0,0,1,2,2,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,2,0,0,0,0,0,0,7919.61,0,0,7919.61,0,0,7929.86,0,0,8460.15,2276.55,57.64,12684.14,4667.14,565.21,16859.3,4413.1,534.45,15941.62,4766.1,577.2,17216.79,7157.55,1476.06,20917.41,7157.55,1476.06,20917.41,0,0,7965.02,0,0,7965.02,0,0,7965.02,0,0,7965.02,0,0,7919.61,0,0,7919.61,2206.28,55.86,12292.62,2211.89,56,12323.88,0,0,7919.61,0,0,7919.61,0,0,7919.61,0,0,7952.8,0,0,7952.8,0,0,7919.61,0,0,7919.61,0,0,7919.61,0,0,7940.61,0,0,7948.58,0,0,7948.58,0,0,8010.01,0,0,8055.02,0,0,7921.01,0,0,7921.01,0,0,7975.39,0,0,7975.39,0,0,7919.61,0,0,7919.61,0,0,7919.61,0,0,7919.61,0,0,7919.61,104596.22,50157.95,192356.17,0,0,7919.61,0,0,7940.61,0,0,7919.61,4464.89,540.72,16128.7,0,0,7975.39,4497.6,544.68,16246.87,0,0,7921.01
1,Pfizer,12,both_sexes,IMMUNOSUPPR,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36853.48,10231.09,259.03,57004,10231.09,259.03,57004,0,0,36484.25,0,0,38739.6,10370.53,262.56,57780.88,10370.53,262.56,57780.88,0,0,36833.33,0,0,36833.33,0,0,36833.33,0,0,36833.33,0,0,36484.25,0,0,36484.25,0,0,37405.98,0,0,37405.98,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36793.1,0,0,36793.1,0,0,36843.4,0,0,36843.4,0,0,36484.25,0,0,36484.25,0,0,36484.25,75309.28,15530.58,220085.67,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36484.25,0,0,36793.1,0,0,36793.1,0,0,36484.25
1,Pfizer,12,both_sexes,any_risk_factors,0,0,0,0,2,3,2,2,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,2,0,0,0,0,0,0,5503.49,0,0,5503.49,0,0,5508.44,0,0,5850.47,3110.76,376.73,11237.14,4749.47,979.45,13879.96,3040.96,368.27,10985,3209.86,388.73,11595.12,6452.61,1758.12,16521.24,6452.61,1758.12,16521.24,0,0,5533.32,0,0,5533.32,0,0,5533.32,0,0,5533.32,0,0,5503.49,0,0,5503.49,1520.35,38.49,8470.87,1523.02,38.56,8485.71,0,0,5503.49,0,0,5503.49,0,0,5503.49,0,0,5519.49,0,0,5519.49,0,0,5503.49,0,0,5503.49,0,0,5503.49,0,0,5513.62,0,0,5517.46,0,0,5517.46,0,0,5546.99,0,0,5568.54,0,0,5504.16,0,0,5504.16,0,0,5542.42,0,0,5542.42,0,0,5511.59,0,0,5511.59,0,0,5503.49,0,0,5503.49,0,0,5503.49,71687.93,39192.46,120280.16,0,0,5503.49,0,0,5513.62,0,0,5503.49,3065.46,371.24,11073.51,0,0,5542.42,3087.75,373.94,11154.02,0,0,5504.16
1,Pfizer,13,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,111168.58,0,0,118293.52,0,0,118293.52,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,118293.52,0,0,118293.52,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,340243.24,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73,0,0,109541.73
1,Pfizer,13,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,405832.3,0,0,508438.95,0,0,869266.59,0,0,318525.58,0,0,436039.88,0,0,683940.72,0,0,683940.72,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,379538.94,0,0,379538.94,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,405832.3,0,0,405832.3,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,6124378.28,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,436039.88,0,0,302099.38,0,0,436039.88,0,0,302099.38
1,Pfizer,13,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,69847.76,0,0,68290.08,0,0,69024.76,0,0,66933.1,0,0,66933.1,0,0,68394.07,0,0,68394.07,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67774.81,0,0,68498.38,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67672.69,0,0,67672.69,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,45828.11,1160.27,255337.86,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67672.69,0,0,67672.69,0,0,66933.1
1,Pfizer,13,0,COVDIAB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,45642.39,0,0,37836.65,0,0,39339.07,10026.08,253.84,55861.73,10586.96,268.04,58986.75,0,0,39122.04,0,0,39122.04,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36914.06,0,0,36914.06,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,38310.01,0,0,39099.34,0,0,36712.89,0,0,36712.89,0,0,36893.85,0,0,36893.85,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,0,0,36712.89,39701.09,1005.14,221200.3,0,0,36712.89,0,0,36712.89,0,0,36712.89,10465.62,264.97,58310.68,0,0,36893.85,10519.87,266.34,58612.98,0,0,36712.89
1,Pfizer,13,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71
1,Pfizer,13,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,1013055.05,0,0,2245605.37,0,0,2245605.37,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,2245605.37,0,0,2245605.37,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,3286251.76,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52
1,Pfizer,13,0,CV,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,14200.71,0,0,14200.71,0,0,14200.71,0,0,15044.25,0,0,15096.51,0,0,15599.9,3946.52,99.92,21988.58,4177.15,105.76,23273.59,4164.77,105.44,23204.59,4164.77,105.44,23204.59,0,0,14283.51,0,0,14283.51,0,0,14283.51,0,0,14283.51,0,0,14200.71,0,0,14200.71,3954.63,100.12,22033.81,3972.7,100.58,22134.47,0,0,14200.71,0,0,14200.71,0,0,14200.71,0,0,14307.78,0,0,14307.78,0,0,14200.71,0,0,14200.71,0,0,14200.71,0,0,14233.71,0,0,14268.38,0,0,14268.38,0,0,14473.77,0,0,14585.01,0,0,14205.2,0,0,14205.2,0,0,14355.03,0,0,14355.03,0,0,14200.71,0,0,14200.71,0,0,14200.71,0,0,14200.71,0,0,14200.71,139256.54,55988.35,286921.69,0,0,14200.71,0,0,14233.71,0,0,14200.71,4024.35,101.89,22422.24,0,0,14355.03,4070.09,103.05,22677.1,0,0,14205.2
1,Pfizer,13,0,IMMUNOSUPPR,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,16640.09,421.29,92712.65,16640.09,421.29,92712.65,0,0,59829.63,0,0,62033.3,16460.12,416.73,91709.9,16460.12,416.73,91709.9,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,60474.11,0,0,60474.11,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,60664.71,0,0,60664.71,0,0,60801.59,0,0,60801.59,0,0,59829.63,0,0,59829.63,0,0,59829.63,90858.21,11003.35,328211.09,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,60664.71,0,0,60664.71,0,0,59829.63
