sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible
both_sexes,June,2021,40-49,Moderna,0,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,0,0,0,0,0,0,0,0,0,0,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8,0,0,106342.8
both_sexes,May,2021,30-39,AstraZeneca,0,719,719,719,719,719,719,719,719,719,719,719,0,0,0,0,0,0,0,0,0,0,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05,0,0,187394.05
both_sexes,June,2021,30-39,AstraZeneca,0,761,761,761,761,761,761,761,761,761,761,761,0,0,0,0,0,0,0,0,0,0,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67,0,0,177051.67
both_sexes,June,2021,70-79,Pfizer,0,7659,7659,7659,7659,7659,7659,7659,7659,7659,7659,7659,0,0,0,0,0,0,0,0,0,0,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89,0,0,17591.89
both_sexes,June,2021,18-24,Moderna,0,479,479,479,479,479,479,479,479,479,479,479,0,0,0,0,0,0,0,0,0,0,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68,0,0,281286.68
both_sexes,May,2021,60-69,AstraZeneca,0,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,0,0,0,0,0,0,0,0,0,0,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17,0,0,51172.17
both_sexes,June,2021,60-69,AstraZeneca,0,4265,4265,4265,4265,4265,4265,4265,4265,4265,4265,4265,0,0,0,0,0,0,0,0,0,0,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17,0,0,31591.17
both_sexes,May,2021,70-79,Moderna,0,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,0,0,0,0,0,0,0,0,0,0,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01,0,0,87321.01
both_sexes,June,2021,70-79,Moderna,0,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,0,0,0,0,0,0,0,0,0,0,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98
both_sexes,May,2021,50-59,J&J,0,53,53,53,53,53,53,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76
both_sexes,June,2021,50-59,J&J,0,694,694,694,694,694,694,694,694,694,694,694,0,0,0,0,0,0,0,0,0,0,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56
both_sexes,March,2021,70-79,AstraZeneca,0,398,398,398,398,398,398,398,398,398,398,398,0,0,0,0,0,0,0,0,0,0,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47,0,0,338533.47
both_sexes,March,2021,60-69,Moderna,0,228,228,228,228,228,228,228,228,228,228,228,0,0,0,0,0,0,0,0,0,0,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78
both_sexes,April,2021,60-69,Moderna,0,811,811,811,811,811,811,811,811,811,811,811,0,0,0,0,0,0,0,0,0,0,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03,0,0,166136.03
both_sexes,May,2021,60-69,Moderna,0,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,0,0,0,0,0,0,0,0,0,0,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55,0,0,84846.55
both_sexes,June,2021,60-69,Moderna,0,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,0,0,0,0,0,0,0,0,0,0,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26,0,0,71440.26
both_sexes,June,2021,18-24,Pfizer,0,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,0,0,0,0,0,0,0,0,0,0,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74,0,0,95897.74
both_sexes,May,2021,30-39,Moderna,0,280,280,280,280,280,280,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15
both_sexes,January,2021,30-39,Pfizer,0,276,276,276,276,276,276,276,276,276,276,276,0,0,0,0,0,0,0,0,0,0,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08
both_sexes,February,2021,30-39,Pfizer,0,478,478,478,478,478,478,478,478,478,478,478,0,0,0,0,0,0,0,0,0,0,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15,0,0,281875.15
both_sexes,March,2021,30-39,Pfizer,0,808,808,808,808,808,808,808,808,808,808,808,0,0,0,0,0,0,0,0,0,0,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87,0,0,166752.87
both_sexes,April,2021,30-39,Pfizer,0,840,840,840,840,840,840,840,840,840,840,840,0,0,0,0,0,0,0,0,0,0,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38,0,0,160400.38
both_sexes,May,2021,30-39,Pfizer,0,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,1229,0,0,0,0,0,0,0,0,0,0,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86
both_sexes,June,2021,30-39,Pfizer,0,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,0,0,0,0,0,0,0,0,0,0,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04,0,0,43254.04
both_sexes,June,2021,25-29,Moderna,0,288,288,288,288,288,288,288,288,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45
both_sexes,February,2021,50-59,AstraZeneca,0,185,185,185,185,185,185,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44
both_sexes,March,2021,50-59,AstraZeneca,0,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,0,0,0,0,0,0,0,0,0,0,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04,0,0,88584.04
both_sexes,April,2021,50-59,AstraZeneca,0,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,0,0,0,0,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3,0,0,74522.3
both_sexes,May,2021,50-59,AstraZeneca,0,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,0,0,0,0,0,0,0,0,0,0,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69,0,0,67672.69
both_sexes,June,2021,50-59,AstraZeneca,0,2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,2421,0,0,0,0,0,0,0,0,0,0,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17,0,0,55653.17
both_sexes,May,2021,18-24,Moderna,0,282,282,282,282,282,282,282,282,282,282,282,0,0,0,0,0,0,0,0,0,0,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38
both_sexes,June,2021,70-79,J&J,0,543,543,543,543,543,543,543,543,543,543,543,0,0,0,0,0,0,0,0,0,0,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19
both_sexes,March,2021,40-49,AstraZeneca,0,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,0,0,0,0,0,0,0,0,0,0,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64,0,0,85655.64
both_sexes,April,2021,40-49,AstraZeneca,0,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,0,0,0,0,0,0,0,0,0,0,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66,0,0,73666.66
both_sexes,May,2021,40-49,AstraZeneca,0,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,0,0,0,0,0,0,0,0,0,0,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15,0,0,70395.15
both_sexes,June,2021,40-49,AstraZeneca,0,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,0,0,0,0,0,0,0,0,0,0,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31,0,0,64436.31
both_sexes,May,2021,40-49,Pfizer,1,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2,0,0,826603.2
both_sexes,May,2021,60-69,J&J,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
both_sexes,June,2021,60-69,J&J,1,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
both_sexes,June,2021,50-59,Moderna,0,2808,2808,2808,2808,2808,2808,2808,2784,2808,2808,2808,0,0,0,0,0,0,0,0,0,0,0,0,47983.02,0,0,47983.02,0,0,47983.02,0,0,47983.02,0,0,47983.02,0,0,47983.02,0,0,48396.67,0,0,47983.02,0,0,47983.02,0,0,47983.02
both_sexes,March,2021,60-69,AstraZeneca,0,264,264,264,264,264,264,264,264,264,264,264,0,0,0,0,0,0,0,0,0,0,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86,0,0,510364.86
both_sexes,April,2021,60-69,AstraZeneca,0,718,718,718,718,718,718,718,718,718,718,718,0,0,0,0,0,0,0,0,0,0,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04,0,0,187655.04
both_sexes,February,2021,25-29,Pfizer,0,267,267,267,267,267,267,267,267,267,267,267,0,0,0,0,0,0,0,0,0,0,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42
both_sexes,March,2021,25-29,Pfizer,0,465,465,465,465,465,465,465,465,465,465,465,0,0,0,0,0,0,0,0,0,0,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53,0,0,289755.53
both_sexes,April,2021,25-29,Pfizer,0,425,425,425,425,425,425,425,425,425,425,425,0,0,0,0,0,0,0,0,0,0,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64,0,0,317026.64
both_sexes,May,2021,25-29,Pfizer,0,482,482,482,482,482,482,482,482,482,482,482,0,0,0,0,0,0,0,0,0,0,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94
both_sexes,April,2021,50-59,AstraZeneca,1,52,52,52,52,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
both_sexes,May,2021,50-59,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
both_sexes,June,2021,50-59,AstraZeneca,1,90,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25,0,0,1497070.25
both_sexes,June,2021,12-17,Pfizer,0,299,299,299,299,299,299,299,299,299,299,299,0,0,0,0,0,0,0,0,0,0,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15,0,0,450623.15
both_sexes,April,2021,40-49,Pfizer,0,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,0,0,0,0,0,0,0,0,0,0,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54,0,0,86148.54
both_sexes,May,2021,40-49,Pfizer,0,2377,2377,2377,2377,2377,2377,2377,2369,2377,2377,2377,0,0,0,0,0,0,0,0,0,0,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56874.77,0,0,56683.35,0,0,56683.35,0,0,56683.35
both_sexes,June,2021,60-69,J&J,0,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,0,0,0,0,0,0,0,0,0,0,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84
both_sexes,May,2021,60-69,J&J,0,342,342,342,342,342,342,342,342,342,342,342,0,0,0,0,0,0,0,0,0,0,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85,0,0,393965.85
both_sexes,February,2021,40-49,AstraZeneca,0,321,321,321,321,321,321,321,321,321,321,321,0,0,0,0,0,0,0,0,0,0,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32,0,0,419739.32
both_sexes,March,2021,50-59,Moderna,0,169,169,169,169,169,169,169,169,169,169,169,0,0,0,0,0,0,0,0,0,0,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34,0,0,797256.34
both_sexes,April,2021,50-59,Moderna,0,560,560,560,560,560,560,560,560,560,560,560,0,0,0,0,0,0,0,0,0,0,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58,0,0,240600.58
both_sexes,May,2021,50-59,Moderna,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32,0,0,103643.32
both_sexes,February,2021,25-29,AstraZeneca,0,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88
both_sexes,March,2021,25-29,AstraZeneca,0,302,302,302,302,302,302,302,302,302,302,302,0,0,0,0,0,0,0,0,0,0,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76
both_sexes,June,2021,25-29,Pfizer,1,56,56,56,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75
both_sexes,May,2021,18-24,Pfizer,0,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42
both_sexes,March,2021,30-39,Moderna,0,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42
both_sexes,April,2021,30-39,Moderna,0,180,180,180,180,180,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12
both_sexes,February,2021,40-49,Pfizer,0,759,759,759,759,759,759,759,759,759,759,759,0,0,0,0,0,0,0,0,0,0,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21,0,0,177518.21
both_sexes,March,2021,40-49,Pfizer,0,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68
both_sexes,April,2021,30-39,AstraZeneca,0,692,692,692,692,692,692,692,692,692,692,692,0,0,0,0,0,0,0,0,0,0,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67
both_sexes,March,2021,30-39,AstraZeneca,0,632,632,632,632,632,632,632,632,632,632,632,0,0,0,0,0,0,0,0,0,0,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38,0,0,213190.38
both_sexes,January,2021,40-49,Pfizer,0,289,289,289,289,289,289,289,289,289,289,289,0,0,0,0,0,0,0,0,0,0,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65,0,0,466215.65
both_sexes,February,2021,30-39,AstraZeneca,0,73,73,73,73,73,73,73,73,73,73,73,0,0,0,0,0,0,0,0,0,0,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04
both_sexes,March,2021,70-79,Moderna,0,189,189,189,189,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59
both_sexes,April,2021,70-79,Moderna,0,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,0,0,0,0,0,0,0,0,0,0,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46
both_sexes,April,2021,25-29,Moderna,0,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
both_sexes,May,2021,25-29,Moderna,0,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48
both_sexes,April,2021,40-49,Moderna,0,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42
both_sexes,May,2021,40-49,Moderna,0,543,543,543,543,543,543,543,543,543,543,543,0,0,0,0,0,0,0,0,0,0,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19,0,0,248133.19
both_sexes,May,2021,50-59,Moderna,1,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
both_sexes,June,2021,50-59,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
both_sexes,March,2021,18-24,Pfizer,0,175,175,175,175,175,175,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84
both_sexes,April,2021,18-24,Pfizer,0,180,180,180,180,180,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12
both_sexes,June,2021,18-24,Pfizer,1,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
both_sexes,May,2021,60-69,Pfizer,1,161,161,161,161,161,161,161,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57
both_sexes,June,2021,60-69,Pfizer,1,282,282,282,282,282,282,282,282,282,282,282,0,0,0,0,0,0,0,0,0,0,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38
