sex,age_at_1_jan_2021,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,60-69,2020-09,1,2910,2910,2910,2910,2880,2880,2880,2910,2850,2880,2880,2910,2910,2910,2910,2880,2880,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2880,2880,2910,2910,2910,1590,2910,2910,2910,2910,2910,2910,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,2910,2910,0,0,0
0,60-69,2020-10,0,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8246,8246,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8262,7206,8277,8277,8277,8277,8277,8277,8277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8277,8277,8277,0,0,0
0,60-69,2020-10,1,3007,3007,3007,3007,2976,2976,2976,3007,2945,2976,2976,3007,3007,3007,3007,2976,2976,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,2976,2976,3007,3007,3007,1643,3007,3007,3007,3007,3007,3007,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007,3007,3007,0,0,0
0,60-69,2020-11,0,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,7980,7980,8010,8010,8010,8010,8010,8010,8010,8010,8010,8010,7980,6878,8010,8010,8010,8010,8010,8010,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8010,8010,8010,0,0,0
0,60-69,2020-11,1,2910,2910,2910,2910,2880,2880,2880,2910,2850,2880,2880,2910,2910,2910,2910,2880,2880,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2910,2880,2880,2910,2910,2910,1559,2910,2910,2910,2910,2910,2910,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2910,2910,2910,0,0,0
0,60-69,2020-12,0,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8246,8246,8277,8277,8277,8277,8277,8277,8277,8277,8277,8277,8246,6871,8277,8277,8277,8277,8277,8277,8277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8277,8277,8277,0,0,0
0,60-69,2020-12,1,3007,3007,3007,3007,2976,2976,2976,3007,2945,2976,2976,3007,3007,3007,3007,2976,2976,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,3007,2976,2976,3007,3007,3007,1516,3007,3007,3007,3007,3007,3007,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3007,3007,3007,0,0,0
0,60-69,2021-01,0,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8025,8025,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8025,6561,8056,8056,8056,8056,8056,8056,8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8056,8056,8056,0,0,0
0,60-69,2021-01,1,2974,2974,2974,2974,2943,2943,2943,2974,2912,2943,2943,2974,2974,2974,2974,2943,2943,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2974,2943,2943,2974,2974,2974,1385,2974,2974,2974,2974,2974,2974,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2974,2974,2974,0,0,0
0,60-69,2021-02,0,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6971,6971,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6971,5573,6999,6999,6999,6999,6999,6999,6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6999,6999,6999,0,0,0
0,60-69,2021-02,1,2660,2660,2660,2660,2632,2632,2628,2656,2600,2632,2632,2660,2660,2660,2660,2632,2632,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2632,2632,2660,2660,2660,1178,2660,2660,2660,2656,2660,2656,2660,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2660,2660,2660,0,0,0
0,60-69,2021-03,0,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7324,7324,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7324,5769,7355,7355,7355,7355,7355,7355,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7355,7355,7355,0,0,0
0,60-69,2021-03,1,2859,2859,2859,2859,2848,2848,2817,2828,2778,2828,2828,2859,2859,2859,2859,2848,2848,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2828,2828,2859,2859,2859,1257,2859,2859,2859,2828,2859,2828,2859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,2859,2859,0,0,0
0,60-69,2021-04,0,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6689,6689,6719,6719,6719,6719,6719,6719,6719,6719,6719,6719,6689,5284,6719,6719,6719,6719,6719,6719,6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6719,6719,6719,0,0,0
0,60-69,2021-04,1,2558,2558,2558,2558,2558,2558,2533,2533,2473,2528,2528,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2558,2528,2528,2558,2558,2558,1146,2558,2558,2558,2533,2558,2533,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558,2558,2558,0,0,0
0,60-69,2021-05,0,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5188,5188,5219,5219,5219,5219,5219,5219,5219,5219,5219,5219,5199,4151,5219,5219,5219,5219,5219,5219,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5219,5219,5219,0,0,0
0,60-69,2021-05,1,1776,1776,1776,1776,1776,1776,1776,1776,1728,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1751,1751,1776,1776,1776,886,1776,1776,1776,1776,1776,1776,1776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,1776,1776,0,0,0
0,60-69,2021-06,0,656,656,656,656,656,656,639,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,649,649,656,656,656,656,656,656,656,656,656,656,656,486,656,656,656,656,656,656,656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,656,656,656,0,0,0
0,60-69,2021-06,1,215,215,215,215,215,215,215,215,202,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,124,215,215,215,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,215,0,0,0
0,70-79,2020-01,0,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,4092,5828,5828,5828,5828,5828,5828,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-01,1,5828,5828,5828,5828,5673,5828,5828,5776,5683,5828,5828,5828,5828,5828,5828,5828,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5797,5797,5828,5828,5828,5828,5828,2852,5828,5828,5828,5745,5797,5714,5828,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5828,5828,5828,0,0,0
0,70-79,2020-02,0,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,5452,3828,5452,5452,5452,5452,5452,5452,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5452,5452,5452,0,0,0
0,70-79,2020-02,1,5452,5452,5452,5452,5307,5434,5434,5394,5307,5452,5452,5430,5430,5452,5452,5452,5423,5452,5452,5452,5452,5452,5452,5452,5452,5452,5423,5423,5452,5452,5423,5423,5452,5452,5452,5452,5452,2630,5452,5452,5452,5365,5423,5336,5452,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5452,5452,5452,0,0,0
0,70-79,2020-03,0,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,4069,5828,5828,5828,5828,5828,5828,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-03,1,5828,5828,5828,5828,5660,5797,5784,5766,5673,5828,5828,5797,5797,5828,5828,5828,5797,5828,5828,5815,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5797,5797,5828,5828,5828,5828,5828,2771,5828,5828,5828,5735,5797,5704,5828,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-04,0,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,3898,5640,5640,5640,5640,5640,5640,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5640,5640,5640,0,0,0
0,70-79,2020-04,1,5640,5640,5640,5640,5438,5610,5580,5580,5490,5640,5640,5610,5610,5640,5640,5640,5610,5640,5640,5610,5640,5640,5640,5640,5640,5640,5610,5610,5640,5640,5610,5610,5640,5640,5640,5640,5640,2670,5640,5640,5640,5550,5610,5520,5640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,5640,5640,0,0,0
0,70-79,2020-05,0,5828,5828,5828,5828,5809,5828,5800,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5800,5800,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,3999,5828,5828,5828,5828,5828,5828,5828,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-05,1,5828,5828,5828,5828,5611,5797,5766,5766,5673,5828,5828,5797,5797,5828,5828,5828,5797,5828,5828,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5797,5797,5828,5828,5828,5828,5828,2759,5828,5828,5828,5735,5797,5704,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-06,0,5640,5640,5640,5640,5610,5640,5610,5633,5633,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5610,5610,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,3863,5640,5640,5640,5633,5640,5633,5640,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5640,5640,5640,0,0,0
0,70-79,2020-06,1,5640,5640,5640,5640,5430,5610,5580,5580,5490,5640,5640,5610,5610,5640,5640,5640,5610,5640,5640,5610,5640,5640,5640,5640,5640,5640,5610,5610,5640,5640,5591,5591,5640,5640,5640,5640,5640,2649,5640,5640,5640,5550,5591,5501,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5640,5640,5640,0,0,0
0,70-79,2020-07,0,5828,5828,5828,5828,5797,5828,5797,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,3968,5828,5828,5828,5797,5828,5797,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-07,1,5828,5828,5828,5828,5604,5797,5766,5766,5673,5828,5828,5797,5797,5828,5828,5828,5797,5828,5828,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5766,5766,5828,5828,5828,5828,5821,2728,5828,5828,5828,5735,5766,5673,5828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-08,0,5828,5828,5828,5828,5797,5828,5797,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5798,5798,5828,3968,5828,5828,5828,5797,5828,5797,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-08,1,5828,5828,5828,5828,5580,5797,5766,5766,5673,5828,5828,5797,5797,5828,5828,5828,5797,5828,5828,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5766,5766,5828,5828,5828,5828,5797,2728,5828,5828,5828,5735,5766,5673,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-09,0,5640,5640,5640,5640,5603,5640,5610,5601,5601,5633,5633,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5610,5610,5633,5633,5640,5640,5640,5640,5640,5640,5610,5610,5640,3840,5640,5640,5640,5594,5640,5594,5640,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5640,5640,5640,0,0,0
0,70-79,2020-09,1,5640,5640,5640,5640,5400,5595,5565,5565,5475,5640,5640,5610,5610,5640,5640,5640,5610,5640,5640,5610,5640,5640,5640,5640,5640,5640,5610,5610,5640,5640,5580,5580,5640,5640,5640,5640,5610,2640,5640,5640,5640,5535,5580,5475,5640,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5640,5640,5640,0,0,0
0,70-79,2020-10,0,5828,5828,5828,5828,5766,5828,5797,5766,5766,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5797,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,3926,5828,5828,5828,5735,5828,5735,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-10,1,5828,5828,5828,5828,5580,5766,5735,5735,5642,5805,5805,5797,5797,5828,5828,5828,5797,5828,5828,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5766,5766,5828,5828,5828,5828,5797,2718,5828,5828,5828,5704,5766,5642,5828,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-11,0,5640,5640,5640,5640,5580,5640,5610,5580,5574,5610,5610,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5610,5610,5610,5610,5640,5640,5640,5640,5640,5640,5610,5610,5640,3670,5640,5640,5640,5550,5640,5550,5640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5640,5640,5640,0,0,0
0,70-79,2020-11,1,5640,5640,5640,5640,5400,5580,5550,5550,5460,5610,5610,5610,5610,5640,5640,5640,5610,5640,5640,5610,5640,5640,5640,5640,5640,5640,5610,5610,5640,5640,5580,5580,5640,5640,5640,5640,5610,2522,5640,5640,5640,5520,5580,5460,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5640,5640,5640,0,0,0
0,70-79,2020-12,0,5828,5828,5828,5828,5766,5828,5797,5766,5735,5797,5797,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5797,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,3628,5828,5828,5828,5735,5828,5735,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2020-12,1,5828,5828,5819,5828,5580,5766,5735,5735,5642,5788,5788,5797,5797,5828,5828,5828,5797,5828,5828,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,5828,5742,5742,5828,5828,5828,5828,5788,2267,5828,5828,5828,5704,5742,5618,5828,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,0,0,0,0,1,1,0,5828,5828,5828,0,0,0
0,70-79,2021-01,0,5828,5828,5828,5828,5766,5809,5778,5766,5735,5778,5778,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5828,5797,5797,5797,5797,5828,5828,5828,5828,5828,5828,5797,5797,5828,3358,5828,5828,5828,5735,5828,5735,5828,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5828,5828,5828,0,0,0
0,70-79,2021-01,1,5809,5809,5778,5809,5561,5747,5716,5716,5623,5747,5747,5778,5778,5809,5809,5809,5778,5809,5809,5778,5809,5809,5809,5809,5809,5809,5778,5778,5809,5809,5716,5716,5809,5809,5809,5809,5747,1995,5809,5809,5809,5685,5716,5592,5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5809,5809,5809,0,0,0
0,70-79,2021-02,0,5244,5244,5244,5244,5188,5216,5188,5188,5160,5188,5188,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5216,5216,5216,5216,5244,5244,5244,5244,5244,5244,5216,5216,5244,2847,5244,5244,5244,5160,5244,5160,5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5244,5244,5244,0,0,0
0,70-79,2021-02,1,5236,5236,5208,5236,4994,5180,5152,5152,5068,5180,5180,5208,5208,5236,5236,5236,5208,5236,5236,5208,5236,5236,5236,5236,5236,5236,5208,5208,5236,5236,5152,5152,5236,5236,5236,5236,5180,1562,5236,5236,5236,5124,5152,5040,5236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5236,5236,5236,0,0,0
0,70-79,2021-03,0,5654,5654,5654,5654,5573,5623,5592,5592,5561,5592,5592,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5654,5623,5623,5623,5623,5654,5654,5654,5654,5654,5654,5623,5623,5654,2979,5654,5654,5654,5561,5654,5561,5654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5654,5654,5651,0,0,1
0,70-79,2021-03,1,5692,5692,5661,5692,5436,5630,5599,5600,5507,5630,5630,5661,5661,5692,5692,5692,5661,5692,5692,5661,5692,5692,5692,5692,5692,5692,5661,5661,5692,5692,5599,5599,5692,5692,5692,5692,5630,1613,5692,5692,5692,5569,5599,5476,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5692,5692,5692,0,0,0
0,70-79,2021-04,0,3373,3373,3373,3373,3311,3353,3323,3313,3283,3323,3323,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3373,3343,3343,3343,3343,3373,3373,3373,3373,3373,3373,3372,3372,3373,1702,3373,3373,3373,3283,3373,3283,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373,3373,3346,0,0,0
0,70-79,2021-04,1,3620,3620,3617,3620,3459,3560,3538,3560,3521,3587,3587,3590,3590,3620,3620,3620,3590,3620,3620,3598,3620,3620,3620,3620,3620,3620,3597,3597,3620,3620,3555,3555,3620,3620,3620,3620,3587,949,3620,3620,3620,3537,3555,3472,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3620,3620,3620,0,0,0
