sex,ageband_at_study_entry,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,50-59,2021-01,< 5,2466,2466,2466,2466,2404,2435,2435,2466,2435,2404,2404,2466,2466,2466,2466,2466,2466,2435,2435,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,1657,2466,2466,2466,2466,2466,2466,2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,2466,2466,2466,0,0,0
0,50-59,2021-02,0,8197,8197,8197,8197,8197,8197,8169,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,8197,7112,8197,8197,8197,8197,8197,8197,8197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,8197,8197,8197,0,0,0
0,50-59,2021-02,< 5,2196,2196,2196,2196,2140,2168,2168,2196,2168,2140,2140,2196,2196,2196,2196,2196,2196,2168,2168,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,1412,2196,2196,2196,2196,2196,2196,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,2196,2196,0,0,0
0,50-59,2021-03,0,8011,8011,8011,8011,8011,8011,7980,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8011,8003,8003,8011,8011,8011,8011,8011,8011,8011,8011,8011,6873,8011,8011,8011,8003,8011,8003,8011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,8002,8002,8011,< 5,< 5,0
0,50-59,2021-03,< 5,2229,2229,2229,2229,2164,2218,2218,2229,2215,2187,2187,2229,2229,2229,2229,2229,2229,2218,2218,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,2229,1398,2229,2229,2229,2229,2229,2229,2229,0,0,0,< 5,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,2229,2229,2229,0,0,0
0,50-59,2021-04,0,7401,7401,7401,7401,7401,7401,7371,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7401,7371,7371,7401,7401,7401,7401,7401,7401,7401,7401,7401,6312,7401,7401,7401,7371,7401,7371,7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7380,7380,7401,0,0,0
0,50-59,2021-04,< 5,1921,1921,1921,1921,1861,1921,1921,1891,1891,1891,1891,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1195,1921,1921,1921,1891,1921,1891,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,1921,1921,1921,0,0,0
0,50-59,2021-05,0,6643,6643,6643,6643,6643,6643,6588,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6643,6612,6612,6643,6643,6643,6643,6643,6643,6643,6643,6643,5738,6643,6643,6643,6612,6643,6612,6643,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6639,6639,6643,< 5,< 5,0
0,50-59,2021-05,< 5,1482,1482,1482,1482,1457,1482,1482,1451,1451,1451,1451,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,915,1482,1482,1482,1451,1482,1451,1482,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,1482,1482,1482,0,0,0
0,50-59,2021-06,0,1909,1909,1909,1909,1909,1909,1888,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1888,1888,1909,1909,1909,1909,1909,1909,1909,1909,1909,1704,1909,1909,1909,1888,1909,1888,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,1888,1909,0,0,0
0,50-59,2021-06,< 5,258,258,258,258,258,258,258,256,243,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,148,258,258,258,256,258,256,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,258,0,0,0
0,60-69,2020-01,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6417,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-01,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1839,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-02,0,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,5993,6931,6931,6931,6931,6931,6931,6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6931,6931,6931,0,0,0
0,60-69,2020-02,< 5,3045,3045,3045,3045,2987,3045,2987,3045,2987,3016,3016,3045,3045,3045,3045,3045,3045,3045,3016,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3016,3016,3045,3045,3045,1662,3045,3045,3045,3045,3045,3045,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3045,3045,3045,0,0,0
0,60-69,2020-03,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6386,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-03,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1767,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-04,0,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,6157,7170,7170,7170,7170,7170,7170,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7170,7170,7170,0,0,0
0,60-69,2020-04,< 5,3150,3150,3150,3150,3090,3150,3090,3150,3090,3120,3120,3150,3150,3150,3150,3150,3150,3150,3120,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3120,3120,3150,3150,3150,1710,3150,3150,3150,3150,3150,3150,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,3150,3150,0,0,0
0,60-69,2020-05,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7407,7407,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6334,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-05,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1767,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-06,0,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7140,7140,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,6120,7170,7170,7170,7170,7170,7170,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170,7170,7170,0,0,0
0,60-69,2020-06,< 5,3150,3150,3150,3150,3090,3150,3090,3150,3090,3120,3120,3150,3150,3150,3150,3150,3150,3150,3120,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3120,3120,3150,3150,3150,1697,3150,3150,3150,3150,3150,3150,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3150,3150,3150,0,0,0
0,60-69,2020-07,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7378,7378,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6324,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-07,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1736,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-08,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7378,7378,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6324,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-08,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1736,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-09,0,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7140,7140,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,6120,7170,7170,7170,7170,7170,7170,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170,7170,7170,0,0,0
0,60-69,2020-09,< 5,3150,3150,3150,3150,3090,3150,3090,3150,3090,3120,3120,3150,3150,3150,3150,3150,3150,3150,3120,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3120,3120,3150,3150,3150,1680,3150,3150,3150,3150,3150,3150,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,3150,3150,0,0,0
0,60-69,2020-10,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7378,7378,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,6307,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-10,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1736,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2020-11,0,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7140,7140,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,5982,7170,7170,7170,7170,7170,7170,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7170,7170,7170,0,0,0
0,60-69,2020-11,< 5,3150,3150,3150,3150,3090,3150,3090,3150,3090,3120,3120,3150,3150,3150,3150,3150,3150,3150,3120,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3120,3120,3150,3150,3150,1648,3150,3150,3150,3150,3150,3150,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3150,3150,3150,0,0,0
0,60-69,2020-12,0,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7378,7378,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,7409,5928,7409,7409,7409,7409,7409,7409,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7409,7409,7409,0,0,0
0,60-69,2020-12,< 5,3255,3255,3255,3255,3193,3255,3193,3255,3193,3224,3224,3255,3255,3255,3255,3255,3255,3255,3224,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3224,3224,3255,3255,3255,1515,3255,3255,3255,3255,3255,3255,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3255,3255,3255,0,0,0
0,60-69,2021-01,0,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7251,7251,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,5701,7282,7282,7282,7282,7282,7282,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7282,7282,7282,0,0,0
0,60-69,2021-01,< 5,3221,3221,3221,3221,3159,3221,3183,3221,3159,3190,3190,3221,3221,3221,3221,3221,3221,3221,3190,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3190,3190,3221,3221,3221,1319,3221,3221,3221,3221,3221,3221,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3221,3221,3221,0,0,0
0,60-69,2021-02,0,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6395,6395,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,4913,6423,6423,6423,6423,6423,6423,6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6423,6423,6423,0,0,0
0,60-69,2021-02,< 5,2884,2884,2884,2884,2828,2884,2852,2880,2824,2856,2856,2884,2884,2884,2884,2884,2884,2884,2856,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2856,2856,2884,2884,2884,1094,2884,2884,2884,2880,2884,2880,2884,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,2884,2884,2884,0,0,0
0,60-69,2021-03,0,6848,6848,6848,6848,6829,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6817,6817,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,5169,6848,6848,6848,6848,6848,6848,6848,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848,6848,6848,0,0,0
0,60-69,2021-03,< 5,3169,3169,3169,3169,3107,3169,3107,3138,3071,3138,3138,3169,3169,3169,3169,3169,3169,3169,3138,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3138,3138,3169,3169,3169,1193,3169,3169,3169,3138,3169,3138,3169,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3169,3169,3169,0,0,0
0,60-69,2021-04,0,5976,5976,5976,5976,5964,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5946,5946,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,4566,5976,5976,5976,5976,5976,5976,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,5976,5976,5976,0,0,0
0,60-69,2021-04,< 5,2577,2577,2577,2577,2542,2577,2522,2552,2486,2547,2547,2577,2577,2577,2577,2577,2577,2577,2547,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2547,2547,2577,2577,2577,951,2577,2577,2577,2552,2577,2552,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,2577,2577,2577,0,0,0
0,60-69,2021-05,0,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3887,3887,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3099,3918,3918,3918,3918,3918,3918,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3918,3918,3918,0,0,0
0,60-69,2021-05,< 5,1469,1469,1469,1469,1458,1469,1469,1469,1421,1469,1469,1469,1469,1469,1469,1469,1469,1469,1466,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1444,1444,1469,1469,1469,662,1469,1469,1469,1469,1469,1469,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,1469,1469,0,0,0
0,60-69,2021-06,0,364,364,364,364,364,364,347,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,357,357,364,364,364,364,364,364,364,364,364,364,364,254,364,364,364,364,364,364,364,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,364,364,364,0,0,0
0,60-69,2021-06,< 5,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,120,178,178,178,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,178,0,0,0
