sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MISCC_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MISCC_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MISCC_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MISCC_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
1,May,all_years,12-17,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,12-17,10844,10844,10844,10844,10844,10844,10844,10844,10844,10844,10844,10844,10844,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,12-17,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,12-17,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,12-17,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,12-17,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,12-17,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,12-17,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,0-4,2162,2162,2100,2100,2100,2162,2100,2100,2100,2162,2162,2162,2162,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,0-4,1969,1969,1912,1912,1912,1969,1912,1912,1912,1969,1969,1969,1969,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,0-4,2138,2138,2076,2076,2076,2138,2076,2076,2076,2138,2138,2138,2138,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,0-4,2033,2033,1973,1973,1973,2033,1973,1973,1973,2033,2033,2033,2033,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,0-4,2077,2077,2015,2015,2015,2077,2015,2015,2015,2077,2077,2077,2077,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,0-4,2003,2003,1943,1943,1943,2003,1943,1943,1943,2003,2003,2003,2003,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,0-4,1147,1147,1116,1116,1116,1147,1116,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,0-4,1147,1147,1116,1116,1116,1147,1116,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,0-4,1090,1090,1060,1060,1060,1090,1060,1060,1060,1090,1090,1090,1090,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,0-4,1076,1076,1045,1045,1045,1076,1045,1045,1045,1076,1076,1076,1076,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,0-4,998,998,968,968,968,998,968,968,968,998,998,998,998,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,0-4,1023,1023,992,992,992,1023,992,992,992,1023,1023,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,50-59,74445,74445,74445,74445,74445,74445,74445,74445,74445,74383,74445,74445,74445,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,50-59,66825,66825,66825,66825,66825,66825,66825,66825,66825,66768,66825,66825,66825,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,50-59,69826,69826,69826,69826,69826,69826,69826,69826,69826,69764,69826,69826,69826,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,50-59,66210,66210,66210,66210,66210,66210,66210,66210,66210,66150,66210,66210,66210,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,50-59,65499,65499,65499,65499,65499,65499,65499,65499,65499,65437,65499,65499,65499,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,50-59,52799,52799,52799,52799,52799,52799,52799,52799,52799,52763,52799,52799,52799,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,50-59,38268,38268,38268,38268,38268,38268,38268,38268,38268,38237,38268,38268,38268,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,50-59,38107,38107,38107,38107,38107,38107,38107,38107,38107,38076,38107,38107,38107,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,50-59,36649,36649,36649,36649,36649,36649,36649,36649,36649,36619,36649,36649,36649,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,50-59,37566,37566,37566,37566,37566,37566,37566,37566,37566,37535,37566,37566,37566,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,50-59,35951,35951,35951,35951,35951,35951,35951,35951,35951,35921,35951,35951,35951,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,50-59,36519,36519,36519,36519,36519,36519,36519,36519,36519,36488,36519,36519,36519,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,20-29,35922,35922,35922,35922,35922,35922,35922,35922,35922,35922,35922,35922,35922,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,20-29,32277,32277,32277,32277,32277,32277,32277,32277,32277,32277,32277,32277,32277,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,20-29,34151,34151,34151,34151,34151,34151,34151,34151,34151,34151,34151,34151,34151,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,20-29,32568,32568,32568,32568,32568,32568,32568,32568,32568,32568,32568,32568,32568,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,20-29,32903,32903,32903,32903,32903,32903,32903,32903,32903,32903,32903,32903,32903,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,20-29,30183,30183,30183,30183,30183,30183,30183,30183,30183,30183,30183,30183,30183,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,20-29,18378,18378,18378,18378,18378,18378,18378,18378,18378,18378,18378,18378,18378,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,20-29,18286,18286,18286,18286,18286,18286,18286,18286,18286,18286,18286,18286,18286,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,20-29,17542,17542,17542,17542,17542,17542,17542,17542,17542,17542,17542,17542,17542,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,20-29,17790,17790,17790,17790,17790,17790,17790,17790,17790,17790,17790,17790,17790,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,20-29,17019,17019,17019,17019,17019,17019,17019,17019,17019,17019,17019,17019,17019,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,20-29,17258,17258,17258,17258,17258,17258,17258,17258,17258,17258,17258,17258,17258,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,70-79,48171,48171,48171,48171,48171,48171,48171,48171,48171,48078,48171,48171,48171,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,70-79,43861,43861,43861,43861,43861,43861,43861,43861,43861,43754,43861,43861,43861,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,March,all_years,70-79,46642,46642,46642,46642,46642,46642,46642,46642,46642,46518,46642,46642,46642,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,70-79,37190,37190,37190,37190,37190,37190,37190,37190,37190,37070,37190,37190,37190,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,70-79,29815,29815,29815,29815,29815,29815,29815,29815,29815,29740,29815,29815,29815,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,70-79,26026,26026,26026,26026,26026,26026,26026,26026,26026,25966,26026,26026,26026,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,70-79,24099,24099,24099,24099,24099,24099,24099,24099,24099,24037,24099,24099,24099,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,70-79,23963,23963,23963,23963,23963,23963,23963,23963,23963,23901,23963,23963,23963,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,70-79,23095,23095,23095,23095,23095,23095,23095,23095,23095,23035,23095,23095,23095,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,70-79,23687,23687,23687,23687,23687,23687,23687,23687,23687,23625,23687,23687,23687,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,70-79,22742,22742,22742,22742,22742,22742,22742,22742,22742,22682,22742,22742,22742,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,70-79,23277,23277,23277,23277,23277,23277,23277,23277,23277,23215,23277,23277,23277,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,0-4,4456,4456,4394,4394,4394,4456,4394,4394,4394,4456,4456,4456,4456,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,0-4,4058,4058,4001,4001,4001,4058,4001,4001,4001,4058,4058,4058,4058,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,0-4,4397,4397,4335,4335,4335,4397,4335,4335,4335,4397,4397,4397,4397,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,0-4,4193,4193,4133,4133,4133,4193,4133,4133,4133,4193,4193,4193,4193,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,0-4,4309,4309,4247,4247,4247,4309,4247,4247,4247,4309,4309,4309,4309,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,0-4,4151,4151,4091,4091,4091,4151,4091,4091,4091,4151,4151,4151,4151,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,0-4,2387,2387,2356,2356,2356,2387,2356,2356,2356,2387,2387,2387,2387,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,0-4,2387,2387,2356,2356,2356,2387,2356,2356,2356,2387,2387,2387,2387,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,0-4,2210,2210,2180,2180,2180,2210,2180,2180,2180,2210,2210,2210,2210,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,0-4,2209,2209,2178,2178,2178,2209,2178,2178,2178,2209,2209,2209,2209,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,0-4,2007,2007,1977,1977,1977,2007,1977,1977,1977,2007,2007,2007,2007,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,0-4,2046,2046,2015,2015,2015,2046,2015,2015,2015,2046,2046,2046,2046,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,40-49,67663,67663,67663,67663,67663,67663,67663,67663,67663,67663,67663,67663,67663,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,40-49,60809,60809,60809,60809,60809,60809,60809,60809,60809,60809,60809,60809,60809,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,40-49,63687,63687,63687,63687,63687,63687,63687,63687,63687,63687,63687,63687,63687,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,40-49,60438,60438,60438,60438,60438,60438,60438,60438,60438,60438,60438,60438,60438,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,40-49,60779,60779,60779,60779,60779,60779,60779,60779,60779,60759,60779,60779,60779,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,June,all_years,40-49,53124,53124,53124,53124,53124,53124,53124,53124,53124,53124,53124,53124,53124,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,40-49,34389,34389,34389,34389,34389,34389,34389,34389,34389,34389,34389,34389,34389,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,40-49,34182,34182,34182,34182,34182,34182,34182,34182,34182,34182,34182,34182,34182,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,40-49,32727,32727,32727,32727,32727,32727,32727,32727,32727,32727,32727,32727,32727,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,40-49,33621,33621,33621,33621,33621,33621,33621,33621,33621,33621,33621,33621,33621,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,40-49,32078,32078,32078,32078,32078,32078,32078,32078,32078,32078,32078,32078,32078,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,40-49,32622,32622,32622,32622,32622,32622,32622,32622,32622,32622,32622,32622,32622,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,60-69,58117,58117,58117,58117,58117,58117,58117,58117,58117,58117,58117,58117,58117,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,60-69,52491,52491,52491,52491,52491,52491,52491,52491,52491,52491,52491,52491,52491,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,60-69,55712,55712,55712,55712,55712,55712,55712,55712,55712,55712,55712,55712,55712,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,60-69,52252,52252,52252,52252,52252,52252,52252,52252,52252,52252,52252,52252,52252,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,60-69,47367,47367,47367,47367,47367,47367,47367,47367,47367,47367,47367,47367,47367,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,60-69,35488,35488,35488,35488,35488,35488,35488,35488,35488,35488,35488,35488,35488,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,60-69,29777,29777,29777,29777,29777,29777,29777,29777,29777,29777,29777,29777,29777,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,60-69,29540,29540,29540,29540,29540,29540,29540,29540,29540,29540,29540,29540,29540,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,60-69,28232,28232,28232,28232,28232,28232,28232,28232,28232,28232,28232,28232,28232,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,60-69,28913,28913,28913,28913,28913,28913,28913,28913,28913,28913,28913,28913,28913,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,60-69,27795,27795,27795,27795,27795,27795,27795,27795,27795,27795,27795,27795,27795,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,60-69,28367,28367,28367,28367,28367,28367,28367,28367,28367,28367,28367,28367,28367,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,30-39,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,43442,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,30-39,39322,39322,39322,39322,39322,39322,39322,39322,39322,39322,39322,39322,39322,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,30-39,41373,41373,41373,41373,41373,41373,41373,41373,41373,41373,41373,41373,41373,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,30-39,39228,39228,39228,39228,39228,39228,39228,39228,39228,39228,39228,39228,39228,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,30-39,39668,39668,39668,39668,39668,39668,39668,39668,39668,39668,39668,39668,39668,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,30-39,35274,35274,35274,35274,35274,35274,35274,35274,35274,35274,35274,35274,35274,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,30-39,22357,22357,22357,22357,22357,22357,22357,22357,22357,22357,22357,22357,22357,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,30-39,22060,22060,22060,22060,22060,22060,22060,22060,22060,22060,22060,22060,22060,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,30-39,21124,21124,21124,21124,21124,21124,21124,21124,21124,21124,21124,21124,21124,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,30-39,21570,21570,21570,21570,21570,21570,21570,21570,21570,21570,21570,21570,21570,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,30-39,20667,20667,20667,20667,20667,20667,20667,20667,20667,20667,20667,20667,20667,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,30-39,20880,20880,20880,20880,20880,20880,20880,20880,20880,20880,20880,20880,20880,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,80+,45562,45562,45562,45562,45562,45562,45562,45562,45562,45500,45562,45562,45562,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,80+,41055,41055,41055,41055,41055,41055,41055,41055,41055,40998,41055,41055,41055,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,80+,40383,40383,40383,40383,40383,40383,40383,40383,40383,40321,40383,40383,40383,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,80+,29272,29272,29272,29272,29272,29272,29272,29272,29272,29242,29272,29272,29272,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,80+,25780,25780,25780,25780,25780,25780,25780,25780,25780,25749,25780,25780,25780,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,80+,24422,24422,24422,24422,24422,24422,24422,24422,24422,24392,24422,24422,24422,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,80+,22945,22945,22945,22945,22945,22945,22945,22945,22945,22914,22945,22945,22945,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,80+,22644,22644,22644,22644,22644,22644,22644,22644,22644,22613,22644,22644,22644,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,80+,21705,21705,21705,21705,21705,21705,21705,21705,21705,21675,21705,21705,21705,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,80+,22193,22193,22193,22193,22193,22193,22193,22193,22193,22162,22193,22193,22193,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,80+,21177,21177,21177,21177,21177,21177,21177,21177,21177,21147,21177,21177,21177,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,80+,21623,21623,21623,21623,21623,21623,21623,21623,21623,21592,21623,21623,21623,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,5-11,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,5-11,14954,14954,14954,14954,14954,14954,14954,14954,14954,14954,14954,14954,14954,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,5-11,16154,16154,16154,16154,16154,16154,16154,16154,16154,16154,16154,16154,16154,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,5-11,15562,15562,15562,15562,15562,15562,15562,15562,15562,15562,15562,15562,15562,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,5-11,16001,16001,16001,16001,16001,16001,16001,16001,16001,16001,16001,16001,16001,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,5-11,15404,15404,15404,15404,15404,15404,15404,15404,15404,15404,15404,15404,15404,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,5-11,8463,8463,8463,8463,8463,8463,8463,8463,8463,8463,8463,8463,8463,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,5-11,8439,8439,8439,8439,8439,8439,8439,8439,8439,8439,8439,8439,8439,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,5-11,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,5-11,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,5-11,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,5-11,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,18-19,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,18-19,5827,5827,5827,5827,5827,5827,5827,5827,5827,5827,5827,5827,5827,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,18-19,6235,6235,6235,6235,6235,6235,6235,6235,6235,6235,6235,6235,6235,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,18-19,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,18-19,6057,6057,6057,6057,6057,6057,6057,6057,6057,6057,6057,6057,6057,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,18-19,5252,5252,5252,5252,5252,5252,5252,5252,5252,5252,5252,5252,5252,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,18-19,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,18-19,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,18-19,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,18-19,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,18-19,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,18-19,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,12-17,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,20897,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,12-17,18957,18957,18957,18957,18957,18957,18957,18957,18957,18957,18957,18957,18957,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,12-17,20248,20248,20248,20248,20248,20248,20248,20248,20248,20248,20248,20248,20248,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,12-17,19467,19467,19467,19467,19467,19467,19467,19467,19467,19467,19467,19467,19467,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,12-17,19986,19986,19986,19986,19986,19986,19986,19986,19986,19986,19986,19986,19986,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,12-17,18934,18934,18934,18934,18934,18934,18934,18934,18934,18934,18934,18934,18934,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,12-17,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,12-17,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,12-17,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,12-17,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,12-17,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,12-17,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,50-59,312007,312007,312007,312007,312007,312007,312007,312007,312007,312007,312007,312007,312007,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,20-29,162937,162937,162937,162937,162937,162937,162937,162937,162937,162937,162937,162937,162937,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,70-79,207107,207107,207107,207107,207107,207107,207107,207107,207107,206653,207107,207107,207107,0,0,0,0,0,0,0,0,1,0,0,0
0,all_months,all_years,0-4,19947,19947,19947,19947,19947,19947,19947,19947,19947,19947,19947,19947,19947,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,70-79,165461,165461,165461,165461,165461,165461,165461,165461,165461,164968,165461,165461,165461,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,40-49,293147,293147,293147,293147,293147,293147,293147,293147,293147,293147,293147,293147,293147,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,60-69,246089,246089,246089,246089,246089,246089,246089,246089,246089,246089,246089,246089,246089,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,60-69,227962,227962,227962,227962,227962,227962,227962,227962,227962,227962,227962,227962,227962,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,30-39,178393,178393,178393,178393,178393,178393,178393,178393,178393,178393,178393,178393,178393,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,40-49,272972,272972,272972,272972,272972,272972,272972,272972,272972,272952,272972,272972,272972,0,0,0,0,0,0,0,0,1,0,0,0
0,all_months,all_years,80+,202476,202476,202476,202476,202476,202476,202476,202476,202476,202476,202476,202476,202476,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,50-59,306657,306657,306657,306657,306657,306657,306657,306657,306657,306134,306657,306657,306657,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,80+,136285,136285,136285,136285,136285,136285,136285,136285,136285,135829,136285,136285,136285,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,30-39,188572,188572,188572,188572,188572,188572,188572,188572,188572,188572,188572,188572,188572,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,5-11,61523,61523,61523,61523,61523,61523,61523,61523,61523,61523,61523,61523,61523,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,20-29,141340,141340,141340,141340,141340,141340,141340,141340,141340,141340,141340,141340,141340,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,5-11,81757,81757,81757,81757,81757,81757,81757,81757,81757,81757,81757,81757,81757,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,18-19,28383,28383,28383,28383,28383,28383,28383,28383,28383,28383,28383,28383,28383,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,12-17,77917,77917,77917,77917,77917,77917,77917,77917,77917,77917,77917,77917,77917,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,18-19,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,12-17,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,0-4,18863,18863,18316,18316,18316,18863,18316,18316,18316,18863,18863,18863,18863,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,50-59,618664,618664,618664,618664,618664,618664,618664,618664,618664,618141,618664,618664,618664,0,0,0,0,0,0,0,0,0,0,0,0
