Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,Moderna,9,1,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,802001.92,0,0,802001.92,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,826603.2,0,0,826603.2,0,0,701751.68,0,0,2694726.44,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,826603.2,0,0,826603.2
1,Moderna,9,1,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,2138671.78,0,0,2138671.78,0,0,1464525.24,,,0,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,2138671.78,0,0,2138671.78
1,Moderna,9,1,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,1224875.66,0,0,1224875.66,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,1224875.66,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25
1,Moderna,9,1,COVDIAB,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,620904.71,0,0,620904.71,0,0,620904.71,205196.63,5195.13,1143282.44,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,180816.83,4577.89,1007446.91,180816.83,4577.89,1007446.91,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,561923.08,14226.66,3130835,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71,0,0,620904.71
1,Moderna,9,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,,,0,,,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,,,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
1,Moderna,9,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,9,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,9,1,CV,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,357390.77,0,0,357390.77,0,0,357390.77,99252.72,2512.86,553000.75,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,396283.3,0,0,396283.3,0,0,381689.3,0,0,381689.3,100897.79,2554.51,562166.51,100897.79,2554.51,562166.51,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,387173.34,0,0,387173.34,0,0,357390.77,351201.92,8891.66,1956771.87,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,387173.34,0,0,387173.34
1,Moderna,9,1,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,802001.92,0,0,802001.92,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,826603.2,0,0,826603.2,0,0,701751.68,0,0,2694726.44,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,826603.2,0,0,826603.2
1,Moderna,9,1,any_risk_factors,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185331.94,0,0,185331.94,0,0,185331.94,53088.66,1344.09,295791.1,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,195270.03,0,0,195270.03,0,0,191659.06,0,0,191659.06,51299.16,1298.78,285820.61,51299.16,1298.78,285820.61,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,193031.98,0,0,193031.98,0,0,185331.94,137830.19,3489.56,767940.66,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,185331.94,0,0,193031.98,0,0,193031.98
1,Moderna,9,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,366131.31,0,0,366131.31,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,371174.44,0,0,371174.44,0,0,343715.11,0,0,969326.06,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,371174.44,0,0,371174.44
1,Moderna,9,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1513891.26,0,0,1513891.26,0,0,1141833.24,,,0,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1141833.24,0,0,1513891.26,0,0,1513891.26
1,Moderna,9,both_sexes,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,618056.52,0,0,618056.52,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,1224875.66,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04,0,0,552198.04
1,Moderna,9,both_sexes,COVDIAB,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293543.19,0,0,293543.19,0,0,293543.19,92703.05,2347.04,516508.31,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,164527.03,19924.99,594328.19,164527.03,19924.99,594328.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,235645.16,5966.02,1312930.81,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19,0,0,293543.19
1,Moderna,9,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,,,0,,,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,,,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
1,Moderna,9,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,9,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,9,both_sexes,CV,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184066.01,0,0,184066.01,0,0,184066.01,50518.67,1279.02,281472.03,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,202916.15,0,0,202916.15,0,0,190305.54,0,0,190305.54,101882.85,12338.49,368035.87,106486.88,12896.06,384667.23,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,192205.88,0,0,191659.06,0,0,191659.06,0,0,184066.01,228281.25,5779.58,1271901.72,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,184066.01,0,0,191659.06,0,0,191659.06
1,Moderna,9,both_sexes,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,386063.96,0,0,386063.96,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,391675.35,0,0,391675.35,0,0,361223.38,0,0,969326.06,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,361223.38,0,0,391675.35,0,0,391675.35
1,Moderna,9,both_sexes,any_risk_factors,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85330.16,0,0,85330.16,0,0,85330.16,24124.83,610.79,134414.98,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,89170.3,0,0,89170.3,0,0,86647.15,0,0,86647.15,46707.16,5656.45,168722.33,47651.66,5770.84,172134.19,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,87038.97,0,0,86926.66,0,0,86926.66,0,0,85330.16,77383.47,1959.18,431153.12,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,85330.16,0,0,86926.66,0,0,86926.66
1,Moderna,10,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,1513891.26,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11,0,0,650900.11
1,Moderna,10,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,,,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
1,Moderna,10,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,,,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54
1,Moderna,10,0,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,598828.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,146686.75,3713.79,817286.24,146686.75,3713.79,817286.24,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,1497070.25,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1,0,0,536798.1
1,Moderna,10,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,10,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,10,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,10,0,CV,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,413301.6,0,0,413301.6,0,0,377412.67,0,0,377412.67,102887.32,2604.88,573251.48,112731.48,2854.11,628099.61,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,413301.6,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,2406005.75,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67
1,Moderna,10,0,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,1513891.26,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57
1,Moderna,10,0,any_risk_factors,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,160019.38,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,160975.3,0,0,160975.3,0,0,155226.18,0,0,155226.18,42176.67,1067.82,234993.39,43742.51,1107.46,243717.69,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,160975.3,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,650900.11,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18
