Dose,type_vax,week_fup,sex,Birthcohort_persons,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,Moderna,22,0,1970-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,765547.28,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,892293.52,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5,0,0,667011.5
1,Moderna,22,0,1980-1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,720515.09,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96
1,Moderna,22,0,1990+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95
1,Moderna,22,0,<1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,Moderna,22,0,<1960,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,47312.18,1197.84,263606.57,49291.5,1247.95,274634.65,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,47496.75,1202.51,264634.95,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,444674.33,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94,0,0,174077.94
1,Moderna,22,0,>1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,104527.79,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,104934.83,0,0,104934.83,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,104934.83,0,0,102461.08,0,0,102461.08,0,0,102461.08,36708.54,929.38,204526.91,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08,0,0,102461.08
1,Moderna,22,0,all_birth_cohorts,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,64498,0,0,64498,0,0,64498,0,0,65310.87,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,65469.54,0,0,65469.54,0,0,64498,0,0,64498,17501.2,443.09,97510.43,17765.08,449.77,98980.68,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498,17526.39,443.73,97650.8,0,0,64498,0,0,64498,0,0,64498,0,0,65469.54,0,0,64498,0,0,64498,0,0,64498,28139.45,712.43,156782.95,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498,0,0,64498
1,Moderna,22,1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,816583.77,0,0,816583.77,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,1705523.06,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28,0,0,765547.28
1,Moderna,22,1,1950-1959,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,253740.72,0,0,253740.72,0,0,253740.72,69971.26,1771.52,389854.93,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,266804.6,0,0,266804.6,0,0,253740.72,0,0,253740.72,70784.88,1792.12,394388.13,70784.88,1792.12,394388.13,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,268399.05,0,0,268399.05,0,0,253740.72,264673.91,6700.96,1474668.66,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,268399.05,0,0,268399.05
1,Moderna,22,1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,241462.94,0,0,241462.94,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,290380,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71,0,0,231505.71
1,Moderna,22,1,1970-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,748535.12,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,205196.63,5195.13,1143282.44,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53
1,Moderna,22,1,1980-1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1213840.74,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56,0,0,1181897.56
1,Moderna,22,1,1990+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66
1,Moderna,22,1,<1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Moderna,22,1,<1960,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190574.71,0,0,190574.71,0,0,190574.71,52328.08,1324.83,291553.4,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,201098.99,0,0,201098.99,0,0,190574.71,0,0,190574.71,52781.79,1336.32,294081.32,52781.79,1336.32,294081.32,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,198726.14,0,0,198726.14,0,0,190574.71,168317.97,4261.44,937807.72,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,190574.71,0,0,198726.14,0,0,198726.14
1,Moderna,22,1,>1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,139046.77,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,138191.1,0,0,138191.1,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,43173.76,1093.06,240548.79,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19
1,Moderna,22,1,all_birth_cohorts,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,78977.91,0,0,78977.91,0,0,78977.91,21910.62,554.73,122078.15,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,80728.77,0,0,80728.77,0,0,80104.83,0,0,80104.83,21599.65,546.86,120345.52,21599.65,546.86,120345.52,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,80343.66,0,0,80343.66,0,0,78977.91,68720.6,8322.38,248242.44,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,78977.91,0,0,80343.66,0,0,80343.66
1,Moderna,22,both_sexes,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,303460.18,0,0,303460.18,0,0,296123.78,0,0,296123.78,80629.14,2041.35,449236.81,80629.14,2041.35,449236.81,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,998046.83,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78
1,Moderna,22,both_sexes,1950-1959,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,135413.39,0,0,135413.39,0,0,135413.39,37043.61,937.86,206393.79,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,139046.77,0,0,139046.77,0,0,135413.39,0,0,135413.39,37270.41,943.61,207657.42,38487.88,974.43,214440.75,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,36893.94,934.07,205559.87,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,139478.59,0,0,139478.59,0,0,135413.39,103177.97,2612.24,574870.83,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,135413.39,0,0,139478.59,0,0,139478.59
1,Moderna,22,both_sexes,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,112467.71,0,0,112467.71,0,0,111814.38,0,0,111814.38,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,112467.71,0,0,109630.86,0,0,109630.86,0,0,109630.86,42669.39,1080.3,237738.64,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86,0,0,109630.86
1,Moderna,22,both_sexes,1970-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,378472.81,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,111018.24,2810.74,618554.03,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91
1,Moderna,22,both_sexes,1980-1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,452135.31,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36
1,Moderna,22,both_sexes,1990+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44,0,0,376358.44
1,Moderna,22,both_sexes,<1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,Moderna,22,both_sexes,<1960,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90976.58,0,0,90976.58,0,0,90976.58,24813.18,628.22,138250.19,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,93307.7,0,0,93307.7,0,0,90976.58,0,0,90976.58,49897.54,6042.82,180247.07,50976.97,6173.55,184146.35,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,24745.93,626.51,137875.52,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,92793.61,0,0,92793.61,0,0,90976.58,70240.38,1778.33,391354.37,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,90976.58,0,0,92793.61,0,0,92793.61
1,Moderna,22,both_sexes,>1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,59670.65,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,59017.22,0,0,59017.22,0,0,58836.82,0,0,58836.82,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,59017.22,0,0,58226.59,0,0,58226.59,0,0,58226.59,39679.52,4805.37,143336.08,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59,0,0,58226.59
1,Moderna,22,both_sexes,all_birth_cohorts,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,35503.64,0,0,35503.64,0,0,35503.64,9792.23,247.92,54558.79,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,36151.41,0,0,36151.41,0,0,35729.6,0,0,35729.6,19335.63,2341.63,69846.93,19495.6,2361.01,70424.8,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,9637.2,243.99,53695.06,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35796.05,0,0,35777.04,0,0,35777.04,0,0,35503.64,46410.42,9570.94,135630.94,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35503.64,0,0,35777.04,0,0,35777.04
